EC_Tower,Date,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,source_file,NDVI_smooth,DFI_smooth,NDTI_smooth,SATVI_smooth,NDII7_smooth,SAVI_smooth,RDVI_smooth,MTVI1_smooth,NCI_smooth,NDCI_smooth,PSRI_smooth,NDWI_smooth,EVI_smooth,TCBI_smooth,TCGI_smooth,TCWI_smooth,BAI_126_smooth,BAI_136_smooth,BAI_146_smooth,BAI_236_smooth,BAI_246_smooth,BAI_346_smooth,BLUE_smooth,GREEN_smooth,RED_smooth,NIR1_smooth,SWIR1_smooth,SWIR2_smooth
EC AGM (NH),4/8/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.167899927,13.02574739,0.100478932,0.187741787,-0.207403164,0.102052037,9.80002528,0.042904632,0.521888253,0.446778692,0.127171062,-0.301545168,0.105387788,0.445184233,-0.003433053,-0.335088286,158.9723699,159.4381441,156.3352448,160.967065,156.9446351,156.7497996,922.9429636,1163.692015,1416.799695,1988.948513,3705.822042,3027.475679
EC AGM (NH),4/9/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167615184,12.96828555,0.099866711,0.18737929,-0.207848511,0.102126663,9.803644581,0.043153279,0.521114385,0.446408775,0.126546373,-0.301396282,0.105594759,0.446980632,-0.003589264,-0.33630164,158.9065065,159.4586906,156.3448459,161.0612176,156.9737272,156.7474424,927.9434259,1169.852815,1422.692064,1996.276799,3718.115443,3040.841547
EC AGM (NH),4/10/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167400013,12.91590209,0.0993246,0.187020612,-0.208143316,0.10222746,9.810020172,0.043425136,0.520340803,0.446029638,0.125913419,-0.301171082,0.105826139,0.448646249,-0.003718324,-0.337377892,158.8425562,159.480194,156.3457216,161.155593,156.9917737,156.7304321,932.6856479,1175.663731,1428.163606,2003.268585,3729.192148,3052.888113
EC AGM (NH),4/11/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.167266177,12.86907093,0.098859668,0.186675991,-0.208282878,0.102361664,9.819845025,0.04372553,0.519580159,0.445652958,0.125273296,-0.300871575,0.106088476,0.450178903,-0.003816112,-0.338319552,158.7802535,159.5023394,156.3364493,161.2498371,156.9971828,156.6970047,937.1353226,1181.09354,1433.186521,2009.936767,3739.086993,3063.594797
EC AGM (NH),4/12/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167224143,12.82818219,0.098477823,0.186355098,-0.208264416,0.102535763,9.83373948,0.044059275,0.518844339,0.445289965,0.124626886,-0.300500496,0.106387654,0.451577056,-0.003879029,-0.339129799,158.719396,159.5249009,156.3158266,161.3436986,156.9886073,156.6456695,941.2616754,1186.114428,1437.735938,2016.293093,3747.838515,3072.950362
EC AGM (NH),4/13/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.167283079,12.79354224,0.098183806,0.186067034,-0.208087071,0.102755496,9.852251246,0.044430671,0.51814447,0.444951442,0.123974855,-0.300061306,0.106728896,0.452839807,-0.003903999,-0.339812483,158.6598447,159.5477413,156.282872,161.4370289,156.9649453,156.5752093,945.0374642,1190.701986,1441.789916,2022.348164,3755.488952,3080.95291
EC AGM (NH),4/14/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167450858,12.76537369,0.097981197,0.185820334,-0.207751903,0.103025854,9.875855397,0.044843505,0.517490918,0.444647723,0.123317653,-0.299558189,0.107116762,0.4539669,-0.003888469,-0.340372124,158.601524,159.5708123,156.236824,161.5297821,156.9253397,156.4846799,948.4389795,1194.835212,1445.329447,2028.111431,3762.084244,3087.609887
EC AGM (NH),4/15/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167734056,12.74381537,0.097872408,0.185622963,-0.207261892,0.103351075,9.904954379,0.045301053,0.516893285,0.444388695,0.122655515,-0.298996059,0.107555147,0.454958715,-0.003830413,-0.34081391,158.5444215,159.5941545,156.1771418,161.6220151,156.8691788,156.3734108,951.4460442,1198.496511,1448.338448,2033.591196,3767.674029,3092.938081
EC AGM (NH),4/16/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168137951,12.72892236,0.097858689,0.185482321,-0.206621941,0.103734652,9.939878004,0.045806077,0.516360413,0.444183797,0.12198846,-0.298380554,0.108047287,0.455816275,-0.003728324,-0.341143702,158.4885884,159.6178972,156.1035051,161.7138875,156.7960956,156.2410044,954.042014,1201.671691,1450.803772,2038.794614,3772.311648,3096.963623
EC AGM (NH),4/17/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168666523,12.72066595,0.097940123,0.185405237,-0.205838872,0.104179327,9.980883453,0.046360824,0.515900383,0.444042023,0.121316292,-0.297718036,0.108595752,0.456541242,-0.003581223,-0.34136803,158.4341389,159.6422586,156.0158142,161.8056616,156.7059683,156.0873368,956.213777,1204.349969,1452.715197,2043.727691,3776.054142,3099.721982
EC AGM (NH),4/18/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169322459,12.71893367,0.09811563,0.185397973,-0.204921425,0.104687092,10.02815528,0.04696703,0.515520513,0.443971915,0.120638599,-0.297015596,0.10920245,0.457135921,-0.00338865,-0.341494092,158.3812509,159.6675457,155.9141894,161.8977024,156.5989202,155.9125573,957.9517537,1206.523969,1454.065435,2048.395284,3778.962252,3101.257972
EC AGM (NH),4/19/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170107146,12.72352929,0.098382967,0.185466222,-0.203880264,0.105259191,10.08180539,0.047625917,0.515227361,0.44398157,0.119954754,-0.296281049,0.109868626,0.457603254,-0.003150672,-0.34152976,158.3301654,159.6941543,155.7989721,161.9904778,156.4753195,155.7170884,959.2498975,1208.189718,1454.850126,2052.801101,3781.10042,3101.62575
EC AGM (NH),4/20/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171020675,12.73417282,0.098738724,0.185615112,-0.202727972,0.105896119,10.14187308,0.048338195,0.515026722,0.444078639,0.119263914,-0.295522937,0.110594862,0.457946827,-0.002867879,-0.341483572,158.2811868,159.7225692,155.6707237,162.0845582,156.3357797,155.5016262,960.1056939,1209.346652,1455.06784,2056.947704,3782.536788,3100.888812
EC AGM (NH),4/21/2020,0.16970674,13.6035817,0.105997888,0.191201683,-0.203589658,0.102860291,9.881445619,0.045001385,0.521814708,0.449629382,0.122354598,-0.303050029,0.105704826,0.443526842,-0.002838298,-0.333779063,157.000051,158.9849489,155.8722826,161.8681873,156.9124881,156.3481812,909.6153846,1165.192308,1407.846154,1983.230769,3708.038462,2997.346154,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.172061839,12.75050047,0.099178328,0.185849199,-0.201479053,0.106597621,10.208325,0.04910406,0.51492363,0.444270322,0.11856502,-0.294750527,0.111381079,0.458170864,-0.002541383,-0.341364738,158.2346829,159.7533639,155.5302262,162.1806169,156.1811591,155.2671398,960.5201613,1209.997611,1454.720079,2060.836505,3783.343201,3099.119998
EC AGM (NH),4/22/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.173415296,12.79190451,0.099952839,0.186298614,-0.199850436,0.107386122,10.28451558,0.049904828,0.515082529,0.444682774,0.117889931,-0.293932187,0.112207752,0.45774371,-0.002113604,-0.340777706,158.1977499,159.7858338,155.3658739,162.2701893,155.9959137,154.9956375,959.0999768,1208.484088,1452.019629,2062.411107,3779.79728,3091.926883
EC AGM (NH),4/23/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.175038255,12.85372032,0.101001857,0.1869405,-0.197922861,0.108254988,10.36954531,0.050743496,0.515473561,0.445297427,0.117230255,-0.293087308,0.113077388,0.456782647,-0.00159904,-0.33981749,158.1694937,159.821015,155.1815164,162.3560792,155.7848601,154.6926423,956.1444475,1205.162558,1447.347111,2062.099097,3772.769503,3080.333199
EC AGM (NH),4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17672653,12.93118982,0.102213732,0.187666643,-0.19578964,0.109233177,10.46415229,0.051687956,0.51588987,0.445930663,0.116574231,-0.292197265,0.114094352,0.456116811,-0.00102933,-0.339017378,158.1420004,159.8464168,154.9646676,162.4220972,155.5357286,154.3493935,953.878958,1202.534988,1443.541429,2063.575879,3768.311863,3069.668985
EC AGM (NH),4/25/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178549482,13.02270931,0.103595169,0.188471351,-0.193367566,0.110368198,10.57279766,0.052752481,0.516374983,0.446576909,0.11597656,-0.291190855,0.115292952,0.455782986,-0.000378144,-0.33839975,158.1060239,159.8487222,154.6996455,162.4530511,155.2320794,153.9502681,952.1490045,1200.549161,1440.718337,2067.238284,3766.664585,3060.170031
EC AGM (NH),4/26/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.180511934,13.12443318,0.105109302,0.189350115,-0.190703244,0.11165617,10.69518995,0.053929822,0.516942846,0.4472482,0.11544126,-0.290077862,0.116662863,0.455757815,0.00035029,-0.337967746,158.0605902,159.8287061,154.3896332,162.4515419,154.8778366,153.4994828,950.8359602,1199.109908,1438.778668,2072.932478,3767.66611,3051.939643
EC AGM (NH),4/27/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182595258,13.21275295,0.106512853,0.190346316,-0.188328124,0.112943859,10.81844481,0.055065366,0.517769371,0.448159453,0.11494183,-0.289136577,0.117964983,0.455461048,0.001071707,-0.337543155,157.9951138,159.8074671,154.0929091,162.4686047,154.5426737,153.0653002,948.116428,1196.513248,1435.622264,2077.055407,3767.601218,3043.535467
EC AGM (NH),4/28/2020,0.186730041,13.18536125,0.106390641,0.194939125,-0.190940494,0.123357668,11.71478344,0.060556615,0.529270802,0.453479157,0.124278756,-0.291406899,0.128325263,0.510097674,0.003415094,-0.383434303,155.4758627,156.7551829,151.1285998,159.2092136,151.6694487,150.5527549,1016.961538,1310.576923,1600.961538,2336.076923,4258.884615,3440.230769,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.18480798,13.28816854,0.107814063,0.191444943,-0.186184195,0.114258931,10.9449199,0.056182725,0.518833296,0.449278233,0.114489691,-0.288319411,0.119237606,0.454991307,0.001798764,-0.337169432,157.9105987,159.7811932,153.8007615,162.496107,154.2163365,152.6381903,944.2442922,1193.01689,1431.590287,2080.202609,3767.091298,3035.403497
EC AGM (NH),4/29/2020,0.17715755,12.11009484,0.094884544,0.181489584,-0.195425514,0.109042918,10.4501812,0.054348462,0.504926658,0.43997659,0.107732415,-0.285031462,0.11584525,0.452079186,-0.001912357,-0.331835801,159.5667123,161.6785778,155.7683667,164.4762161,156.1045309,154.2902335,978.0769231,1210.961538,1431.615385,2048.076923,3681.115385,3043.192308,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.187142807,13.34483813,0.108944111,0.1924566,-0.183979497,0.115758126,11.08759476,0.057434301,0.519906429,0.450312733,0.114142522,-0.287280886,0.12072373,0.455040048,0.002595535,-0.337143394,157.8236964,159.7331163,153.4658879,162.4856105,153.8409112,152.1638418,941.1848215,1190.550441,1429.123278,2086.426495,3770.038882,3031.090961
EC AGM (NH),4/30/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189507206,13.37371977,0.109811676,0.193266065,-0.181756951,0.117344919,11.23778881,0.058815537,0.52072876,0.451147957,0.113679167,-0.28597845,0.122361464,0.45536909,0.003406564,-0.337207753,157.7704753,159.7109074,153.1273545,162.4915135,153.4535277,151.6695353,939.3227035,1189.067827,1427.555282,2094.357924,3773.608173,3028.854771
EC AGM (NH),5/1/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.191891496,13.37438596,0.110416728,0.193868369,-0.179521953,0.119000162,11.39383606,0.060320764,0.521270193,0.451780053,0.113061099,-0.284418058,0.124133313,0.455913343,0.004221966,-0.337308282,157.7556507,159.7224179,152.7923058,162.5241057,153.0613498,151.1607927,938.6413684,1188.48492,1426.684336,2103.627901,3777.220294,3028.224684
EC AGM (NH),5/2/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194327736,13.35424244,0.110851199,0.194383343,-0.177335609,0.120686435,11.55286265,0.061911869,0.521651988,0.45235437,0.112259541,-0.282746041,0.125973348,0.4564211,0.005030242,-0.337340852,157.7822896,159.7773891,152.4754849,162.5983884,152.6805376,150.6516733,938.4627655,1188.042365,1425.559526,2112.813316,3779.70477,3027.659853
EC AGM (NH),5/3/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.196880939,13.32959904,0.111270205,0.194960692,-0.175163262,0.122447671,11.71901925,0.063568887,0.522126657,0.453022235,0.11144233,-0.281072473,0.127885302,0.456924644,0.005871647,-0.337416817,157.8133469,159.8377416,152.1512887,162.6785023,152.2900988,150.129433,938.0571886,1187.368973,1424.180413,2122.176741,3782.444262,3027.350491
EC AGM (NH),5/4/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.199544127,13.30132368,0.111681326,0.195597634,-0.172996198,0.124277584,11.89173135,0.065288544,0.522683581,0.453777659,0.110604899,-0.279396241,0.129863028,0.457411307,0.006744342,-0.337520731,157.8469366,159.9031998,151.820198,162.7658656,151.891067,149.5952971,937.4145198,1186.461276,1422.524169,2131.651635,3785.312095,3027.15428
EC AGM (NH),5/5/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.202309722,13.27029007,0.112091944,0.196291497,-0.170826779,0.126169531,12.07039,0.067067076,0.523312668,0.454614839,0.109743283,-0.277717059,0.131899911,0.457868748,0.007646303,-0.337637835,157.8811672,159.9734252,151.482759,162.8617729,151.4845553,149.0506098,936.5242091,1185.315793,1420.569275,2141.170799,3788.187157,3026.934391
EC AGM (NH),5/6/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.205169542,13.23737768,0.112509238,0.197039715,-0.168648443,0.128116511,12.25435175,0.06890023,0.524004354,0.455528157,0.108854118,-0.276035467,0.133988861,0.458284952,0.008575315,-0.337754054,157.9141418,160.0480162,151.1395839,162.967395,151.0717566,148.496835,935.3752746,1183.929036,1418.295525,2150.666377,3790.953897,3026.559485
EC AGM (NH),5/7/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208187738,13.20845882,0.113020361,0.197862908,-0.16630685,0.130150578,12.4467887,0.070845092,0.524699439,0.45651958,0.107843616,-0.274287709,0.136167406,0.458595036,0.009552824,-0.337770521,157.927974,160.1281042,150.7806524,163.1038519,150.6448781,147.92057,933.8694243,1182.292387,1415.466416,2160.051419,3792.946228,3025.002561
EC AGM (NH),5/8/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.211339731,13.18338557,0.113615392,0.198753921,-0.163828599,0.132255804,12.64618634,0.072883548,0.525399865,0.457582319,0.106728578,-0.272489547,0.138418123,0.458798715,0.01057127,-0.33769234,157.9240863,160.2128288,150.408937,163.2678853,150.2071607,147.3266392,932.0129115,1180.403404,1412.109695,2169.260595,3794.175578,3022.330995
EC AGM (NH),5/9/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214600957,13.16205817,0.114284894,0.199705903,-0.1612401,0.134416236,12.85102845,0.074997525,0.526107673,0.458709838,0.105525634,-0.270657014,0.140723501,0.458895583,0.011623104,-0.337524574,157.90376,160.3012801,150.0273847,163.4562836,149.7618483,146.7198582,929.8108185,1178.259596,1408.252569,2178.227766,3794.654209,3018.609993
EC AGM (NH),5/10/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.217946875,13.14442509,0.115019908,0.200712307,-0.158567574,0.136615898,13.05979704,0.077168983,0.526825005,0.459895847,0.104251239,-0.268806419,0.14306594,0.458885101,0.012700791,-0.337272244,157.8681353,160.3924988,149.6389175,163.6658824,149.3121872,146.1050351,927.2670571,1175.858417,1403.921704,2186.885978,3794.395216,3013.902587
EC AGM (NH),5/11/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221352959,13.13048296,0.115811961,0.201766892,-0.155837049,0.138838794,13.2709724,0.07937992,0.527554103,0.461134306,0.102921677,-0.26695434,0.145427754,0.458766608,0.01379681,-0.336940329,157.8182107,160.485476,149.2464322,163.8935643,148.8614267,145.4869692,924.3843678,1173.19727,1399.143228,2195.167463,3793.412528,3008.269632
EC AGM (NH),5/12/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22477181,13.12353017,0.116683013,0.202839258,-0.153037044,0.141001216,13.47722943,0.081555149,0.528238846,0.462394786,0.101509137,-0.265110667,0.147739436,0.458306964,0.014874533,-0.336331396,157.7794035,160.6002436,148.8690944,164.1508441,148.4260322,144.881141,921.0778526,1169.850178,1393.311427,2201.749648,3789.646288,2999.976217
EC AGM (NH),5/13/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.228183709,13.1229819,0.117619314,0.203928871,-0.150200983,0.143101221,13.67825401,0.083688661,0.528893857,0.463676879,0.100038706,-0.263293978,0.149993902,0.457553658,0.015932532,-0.335492503,157.7473133,160.7312998,148.5063557,164.4316597,148.0065052,144.2901068,917.3659246,1165.902631,1386.58287,2206.824385,3783.544305,2989.452515
EC AGM (NH),5/14/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231567753,13.12441707,0.118563029,0.205095776,-0.147520019,0.145164292,13.87596441,0.085773823,0.529676392,0.46506714,0.098619862,-0.261631798,0.152182401,0.456713535,0.016975113,-0.334688009,157.7060328,160.8573144,148.1549506,164.7116954,147.60287,143.7206242,913.1388722,1161.546906,1379.474371,2211.214005,3777.498272,2978.896269
EC AGM (NH),5/15/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.23490408,13.1282176,0.119511217,0.206327029,-0.144993595,0.14718145,14.06946862,0.087803764,0.530570486,0.466547128,0.097258903,-0.260120479,0.15429703,0.455796242,0.017999139,-0.333915806,157.653708,160.97637,147.8151471,164.9890695,147.2159817,143.1745571,908.4375917,1156.838178,1372.054398,2214.953666,3771.513901,2968.330928
EC AGM (NH),5/16/2020,0.245040169,14.4850604,0.135654005,0.214027364,-0.125298392,0.151543521,14.51284943,0.089393077,0.539615076,0.471950854,0.100947277,-0.256589967,0.157303783,0.442044792,0.022418823,-0.32193844,157.5526248,160.1021889,146.0536864,163.4028505,145.168683,141.0282019,862.3846154,1103.769231,1324.192308,2183.769231,3691.192308,2809.384615,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.238172642,13.13480799,0.120461295,0.207610299,-0.142621992,0.149143353,14.25784295,0.089771164,0.531560994,0.468099182,0.095962304,-0.25875751,0.156329351,0.454810699,0.019001289,-0.333173888,157.5884543,161.0865433,147.4873024,165.2619149,146.8468051,142.653887,903.3000002,1151.828909,1364.388624,2218.072509,3765.596773,2957.777698
EC AGM (NH),5/17/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.241353208,13.14465532,0.121411032,0.208933863,-0.140406332,0.151040301,14.44013202,0.091668249,0.53263359,0.469706416,0.094736716,-0.257541521,0.158270385,0.453765096,0.019978061,-0.332460349,157.5083561,161.1859049,147.1718631,165.5283785,146.4964154,142.1607129,897.7610355,1146.568847,1356.539927,2220.593657,3759.75233,2947.255535
EC AGM (NH),5/18/2020,0.238973678,13.27483131,0.121169082,0.208384259,-0.139535091,0.15478446,14.73099075,0.094895077,0.531669911,0.466747536,0.097661322,-0.256369281,0.163591339,0.481147957,0.020835093,-0.35121525,156.8152348,160.0193569,145.8574589,163.9703839,145.132062,140.9121483,953.7307692,1216.153846,1446.076923,2354.153846,3977.538462,3117.846154,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.24449834,13.15285871,0.122329643,0.210276138,-0.138292437,0.152954805,14.62359472,0.09355878,0.533779566,0.471342843,0.093592292,-0.256392397,0.160219077,0.45297981,0.020951077,-0.331993432,157.4135244,161.2671564,146.8501001,165.775311,146.1425567,141.6711282,892.472883,1141.823431,1349.500245,2224.197213,3756.381116,2938.8914
EC AGM (NH),5/19/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247750782,13.15357476,0.123193958,0.211761112,-0.13638295,0.154993111,14.81814697,0.09553368,0.535188498,0.473197513,0.092522938,-0.255387764,0.162323897,0.452562333,0.021950489,-0.331962985,157.3513401,161.3619106,146.524297,166.0120348,145.777915,141.1764023,887.6851073,1137.446994,1343.162985,2229.45031,3757.070549,2934.082978
EC AGM (NH),5/20/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.251072556,13.14748226,0.124000654,0.213348462,-0.134647749,0.157141493,15.0223631,0.097579682,0.536807488,0.47521102,0.091539328,-0.254495251,0.164566258,0.452569882,0.022970997,-0.332378273,157.3099869,161.4599926,146.1903772,166.2318077,145.40028,140.6752648,883.520872,1133.6865,1337.831813,2236.625917,3762.048741,2933.041262
EC AGM (NH),5/21/2020,0.248084107,11.47958578,0.105328086,0.209589531,-0.159403663,0.155575337,14.86889638,0.095763692,0.53975407,0.477595133,0.093119214,-0.260361608,0.161458225,0.459188158,0.020388082,-0.345457216,156.5132746,161.4272421,147.415706,166.9635137,147.0131467,142.3591435,872.8846154,1141.884615,1350.653846,2241.846154,3820.269231,3092.307692,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.254427286,13.13521887,0.124746423,0.214999561,-0.133058098,0.159387356,15.23492339,0.099684306,0.538586207,0.477326417,0.090652218,-0.253683843,0.166928971,0.453061494,0.024007542,-0.333251482,157.2780485,161.5514778,145.8442631,166.4279356,145.0073508,140.1663274,880.1055948,1130.788472,1333.811248,2246.004714,3771.570089,2935.998183
EC AGM (NH),5/22/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257780194,13.11738118,0.12542797,0.216677483,-0.131586643,0.161719241,15.45461408,0.101835856,0.540476888,0.479489225,0.089872449,-0.252923883,0.169396245,0.454098026,0.025055312,-0.334597716,157.2445084,161.6266924,145.481876,166.5937722,144.5967366,139.648084,877.566947,1128.998992,1331.406668,2257.875095,3785.915276,2943.206609
EC AGM (NH),5/23/2020,0.255878413,11.7743754,0.110336999,0.206779703,-0.136123048,0.16733105,15.90721945,0.107412923,0.53293302,0.469518977,0.092418183,-0.242813772,0.17724618,0.486564154,0.026106722,-0.355321058,157.0328082,160.8278487,144.3036134,165.300497,143.3142037,138.5012982,947.5769231,1213.769231,1438.076923,2427,3983.692308,3192.038462,../data/extractions/tmp/cper_ec_hls_2020_519340_4517990.csv,0.261121173,13.08615695,0.125958326,0.217597913,-0.128965356,0.164211084,15.68771414,0.104246528,0.541237656,0.480600618,0.088904811,-0.250906216,0.171949279,0.455581161,0.02624941,-0.335479085,156.9531386,161.5449725,144.9811424,166.7381829,144.0834264,139.0193687,875.5164555,1130.147074,1331.861726,2274.320156,3797.617089,2949.393181
