"","YearSampled","Pasture","Plot","Transect","Distance","Block","Treatment","Ecosite","PastureSize_ha","X","Y","FGcode","kgPerHa"
"25669",2020,"25NW",2,4,"s",4,"AGM","Loamy",130.28,523416,4517560,"AG",0
"25670",2020,"25NW",2,4,"s",4,"AGM","Loamy",130.28,523416,4517560,"BOBU",105.49
"25671",2020,"25NW",2,4,"s",4,"AGM","Loamy",130.28,523416,4517560,"C3PG",0
"25672",2020,"25NW",2,4,"s",4,"AGM","Loamy",130.28,523416,4517560,"FORB",133.74
"25673",2020,"25NW",2,4,"s",4,"AGM","Loamy",130.28,523416,4517560,"SD",0
"25674",2020,"25NW",2,4,"s",4,"AGM","Loamy",130.28,523416,4517560,"WSPG",0
"25675",2020,"25NW",2,4,"s",4,"AGM","Loamy",130.28,523416,4517560,"SS",0
"25676",2020,"25NW",2,4,"s",4,"AGM","Loamy",130.28,523416,4517560,"OTHER",0
"25677",2020,"25NW",2,4,"s",4,"AGM","Loamy",130.28,523416,4517560,"NA",0
"25678",2020,"25NW",3,1,"n",4,"AGM","Loamy",130.28,523224,4517390,"AG",2.64
"25679",2020,"25NW",3,1,"n",4,"AGM","Loamy",130.28,523224,4517390,"BOBU",2.48
"25680",2020,"25NW",3,1,"n",4,"AGM","Loamy",130.28,523224,4517390,"C3PG",343.75
"25681",2020,"25NW",3,1,"n",4,"AGM","Loamy",130.28,523224,4517390,"FORB",0
"25682",2020,"25NW",3,1,"n",4,"AGM","Loamy",130.28,523224,4517390,"SD",71.26
"25683",2020,"25NW",3,1,"n",4,"AGM","Loamy",130.28,523224,4517390,"WSPG",0
"25684",2020,"25NW",3,1,"n",4,"AGM","Loamy",130.28,523224,4517390,"SS",0
"25685",2020,"25NW",3,1,"n",4,"AGM","Loamy",130.28,523224,4517390,"OTHER",0
"25686",2020,"25NW",3,1,"n",4,"AGM","Loamy",130.28,523224,4517390,"NA",0
"25687",2020,"25NW",3,1,"s",4,"AGM","Loamy",130.28,523224,4517390,"AG",0
"25688",2020,"25NW",3,1,"s",4,"AGM","Loamy",130.28,523224,4517390,"BOBU",4.52
"25689",2020,"25NW",3,1,"s",4,"AGM","Loamy",130.28,523224,4517390,"C3PG",105.38
"25690",2020,"25NW",3,1,"s",4,"AGM","Loamy",130.28,523224,4517390,"FORB",0
"25691",2020,"25NW",3,1,"s",4,"AGM","Loamy",130.28,523224,4517390,"SD",1.18
"25692",2020,"25NW",3,1,"s",4,"AGM","Loamy",130.28,523224,4517390,"WSPG",0
"25693",2020,"25NW",3,1,"s",4,"AGM","Loamy",130.28,523224,4517390,"SS",0
"25694",2020,"25NW",3,1,"s",4,"AGM","Loamy",130.28,523224,4517390,"OTHER",0
"25695",2020,"25NW",3,1,"s",4,"AGM","Loamy",130.28,523224,4517390,"NA",0
"25696",2020,"25NW",3,4,"n",4,"AGM","Loamy",130.28,523224,4517390,"AG",0
"25697",2020,"25NW",3,4,"n",4,"AGM","Loamy",130.28,523224,4517390,"BOBU",67.38
"25698",2020,"25NW",3,4,"n",4,"AGM","Loamy",130.28,523224,4517390,"C3PG",63.67
"25699",2020,"25NW",3,4,"n",4,"AGM","Loamy",130.28,523224,4517390,"FORB",0
"25700",2020,"25NW",3,4,"n",4,"AGM","Loamy",130.28,523224,4517390,"SD",0
"25701",2020,"25NW",3,4,"n",4,"AGM","Loamy",130.28,523224,4517390,"WSPG",0
"25702",2020,"25NW",3,4,"n",4,"AGM","Loamy",130.28,523224,4517390,"SS",0
"25703",2020,"25NW",3,4,"n",4,"AGM","Loamy",130.28,523224,4517390,"OTHER",0
"25704",2020,"25NW",3,4,"n",4,"AGM","Loamy",130.28,523224,4517390,"NA",0
"25705",2020,"25NW",3,4,"s",4,"AGM","Loamy",130.28,523224,4517390,"AG",0
"25706",2020,"25NW",3,4,"s",4,"AGM","Loamy",130.28,523224,4517390,"BOBU",122.98
"25707",2020,"25NW",3,4,"s",4,"AGM","Loamy",130.28,523224,4517390,"C3PG",0
"25708",2020,"25NW",3,4,"s",4,"AGM","Loamy",130.28,523224,4517390,"FORB",3.12
"25709",2020,"25NW",3,4,"s",4,"AGM","Loamy",130.28,523224,4517390,"SD",4.14
"25710",2020,"25NW",3,4,"s",4,"AGM","Loamy",130.28,523224,4517390,"WSPG",0
"25711",2020,"25NW",3,4,"s",4,"AGM","Loamy",130.28,523224,4517390,"SS",0
"25712",2020,"25NW",3,4,"s",4,"AGM","Loamy",130.28,523224,4517390,"OTHER",0
"25713",2020,"25NW",3,4,"s",4,"AGM","Loamy",130.28,523224,4517390,"NA",0
"25714",2020,"25NW",4,1,"n",4,"AGM","Loamy",130.28,523048,4517570,"AG",0
"25715",2020,"25NW",4,1,"n",4,"AGM","Loamy",130.28,523048,4517570,"BOBU",230.13
"25716",2020,"25NW",4,1,"n",4,"AGM","Loamy",130.28,523048,4517570,"C3PG",56.19
"25717",2020,"25NW",4,1,"n",4,"AGM","Loamy",130.28,523048,4517570,"FORB",0
"25718",2020,"25NW",4,1,"n",4,"AGM","Loamy",130.28,523048,4517570,"SD",21.31
"25719",2020,"25NW",4,1,"n",4,"AGM","Loamy",130.28,523048,4517570,"WSPG",0
"25720",2020,"25NW",4,1,"n",4,"AGM","Loamy",130.28,523048,4517570,"SS",0
"25721",2020,"25NW",4,1,"n",4,"AGM","Loamy",130.28,523048,4517570,"OTHER",0
"25722",2020,"25NW",4,1,"n",4,"AGM","Loamy",130.28,523048,4517570,"NA",0
"25723",2020,"25NW",4,1,"s",4,"AGM","Loamy",130.28,523048,4517570,"AG",6.67
"25724",2020,"25NW",4,1,"s",4,"AGM","Loamy",130.28,523048,4517570,"BOBU",0
"25725",2020,"25NW",4,1,"s",4,"AGM","Loamy",130.28,523048,4517570,"C3PG",186.97
"25726",2020,"25NW",4,1,"s",4,"AGM","Loamy",130.28,523048,4517570,"FORB",0
"25727",2020,"25NW",4,1,"s",4,"AGM","Loamy",130.28,523048,4517570,"SD",38.64
"25728",2020,"25NW",4,1,"s",4,"AGM","Loamy",130.28,523048,4517570,"WSPG",0
"25729",2020,"25NW",4,1,"s",4,"AGM","Loamy",130.28,523048,4517570,"SS",0
"25730",2020,"25NW",4,1,"s",4,"AGM","Loamy",130.28,523048,4517570,"OTHER",0
"25731",2020,"25NW",4,1,"s",4,"AGM","Loamy",130.28,523048,4517570,"NA",0
"25732",2020,"25NW",4,4,"n",4,"AGM","Loamy",130.28,523048,4517570,"AG",28.04
"25733",2020,"25NW",4,4,"n",4,"AGM","Loamy",130.28,523048,4517570,"BOBU",3.55
"25734",2020,"25NW",4,4,"n",4,"AGM","Loamy",130.28,523048,4517570,"C3PG",441.64
"25735",2020,"25NW",4,4,"n",4,"AGM","Loamy",130.28,523048,4517570,"FORB",0
"25736",2020,"25NW",4,4,"n",4,"AGM","Loamy",130.28,523048,4517570,"SD",142.14
"25737",2020,"25NW",4,4,"n",4,"AGM","Loamy",130.28,523048,4517570,"WSPG",0
"25738",2020,"25NW",4,4,"n",4,"AGM","Loamy",130.28,523048,4517570,"SS",0
"25739",2020,"25NW",4,4,"n",4,"AGM","Loamy",130.28,523048,4517570,"OTHER",0
"25740",2020,"25NW",4,4,"n",4,"AGM","Loamy",130.28,523048,4517570,"NA",0
"25741",2020,"25NW",4,4,"s",4,"AGM","Loamy",130.28,523048,4517570,"AG",0
"25742",2020,"25NW",4,4,"s",4,"AGM","Loamy",130.28,523048,4517570,"BOBU",254.67
"25743",2020,"25NW",4,4,"s",4,"AGM","Loamy",130.28,523048,4517570,"C3PG",0
"25744",2020,"25NW",4,4,"s",4,"AGM","Loamy",130.28,523048,4517570,"FORB",0
"25745",2020,"25NW",4,4,"s",4,"AGM","Loamy",130.28,523048,4517570,"SD",2.48
"25746",2020,"25NW",4,4,"s",4,"AGM","Loamy",130.28,523048,4517570,"WSPG",0
"25747",2020,"25NW",4,4,"s",4,"AGM","Loamy",130.28,523048,4517570,"SS",0
"25748",2020,"25NW",4,4,"s",4,"AGM","Loamy",130.28,523048,4517570,"OTHER",0
"25749",2020,"25NW",4,4,"s",4,"AGM","Loamy",130.28,523048,4517570,"NA",0
"25750",2020,"25SE",1,1,"n",4,"TGM","Loamy",127.63,523798,4517400,"AG",0
"25751",2020,"25SE",1,1,"n",4,"TGM","Loamy",127.63,523798,4517400,"BOBU",103.23
"25752",2020,"25SE",1,1,"n",4,"TGM","Loamy",127.63,523798,4517400,"C3PG",21.96
"25753",2020,"25SE",1,1,"n",4,"TGM","Loamy",127.63,523798,4517400,"FORB",0
"25754",2020,"25SE",1,1,"n",4,"TGM","Loamy",127.63,523798,4517400,"SD",33.85
"25755",2020,"25SE",1,1,"n",4,"TGM","Loamy",127.63,523798,4517400,"WSPG",0
"25756",2020,"25SE",1,1,"n",4,"TGM","Loamy",127.63,523798,4517400,"SS",0
"25757",2020,"25SE",1,1,"n",4,"TGM","Loamy",127.63,523798,4517400,"OTHER",0
"25758",2020,"25SE",1,1,"n",4,"TGM","Loamy",127.63,523798,4517400,"NA",0
"25759",2020,"25SE",1,1,"s",4,"TGM","Loamy",127.63,523798,4517400,"AG",0
"25760",2020,"25SE",1,1,"s",4,"TGM","Loamy",127.63,523798,4517400,"BOBU",183.79
"25761",2020,"25SE",1,1,"s",4,"TGM","Loamy",127.63,523798,4517400,"C3PG",0
"25762",2020,"25SE",1,1,"s",4,"TGM","Loamy",127.63,523798,4517400,"FORB",0
"25763",2020,"25SE",1,1,"s",4,"TGM","Loamy",127.63,523798,4517400,"SD",31.38
"25764",2020,"25SE",1,1,"s",4,"TGM","Loamy",127.63,523798,4517400,"WSPG",0
"25765",2020,"25SE",1,1,"s",4,"TGM","Loamy",127.63,523798,4517400,"SS",0
"25766",2020,"25SE",1,1,"s",4,"TGM","Loamy",127.63,523798,4517400,"OTHER",0
"25767",2020,"25SE",1,1,"s",4,"TGM","Loamy",127.63,523798,4517400,"NA",0
"25768",2020,"25SE",1,4,"n",4,"TGM","Loamy",127.63,523798,4517400,"AG",0
"25769",2020,"25SE",1,4,"n",4,"TGM","Loamy",127.63,523798,4517400,"BOBU",97.36
"25770",2020,"25SE",1,4,"n",4,"TGM","Loamy",127.63,523798,4517400,"C3PG",2.96
"25771",2020,"25SE",1,4,"n",4,"TGM","Loamy",127.63,523798,4517400,"FORB",0
"25772",2020,"25SE",1,4,"n",4,"TGM","Loamy",127.63,523798,4517400,"SD",9.63
"25773",2020,"25SE",1,4,"n",4,"TGM","Loamy",127.63,523798,4517400,"WSPG",0
"25774",2020,"25SE",1,4,"n",4,"TGM","Loamy",127.63,523798,4517400,"SS",0
"25775",2020,"25SE",1,4,"n",4,"TGM","Loamy",127.63,523798,4517400,"OTHER",0
"25776",2020,"25SE",1,4,"n",4,"TGM","Loamy",127.63,523798,4517400,"NA",0
"25777",2020,"25SE",1,4,"s",4,"TGM","Loamy",127.63,523798,4517400,"AG",0
"25778",2020,"25SE",1,4,"s",4,"TGM","Loamy",127.63,523798,4517400,"BOBU",198.06
"25779",2020,"25SE",1,4,"s",4,"TGM","Loamy",127.63,523798,4517400,"C3PG",2.26
"25780",2020,"25SE",1,4,"s",4,"TGM","Loamy",127.63,523798,4517400,"FORB",0
"25781",2020,"25SE",1,4,"s",4,"TGM","Loamy",127.63,523798,4517400,"SD",5.06
"25782",2020,"25SE",1,4,"s",4,"TGM","Loamy",127.63,523798,4517400,"WSPG",0
"25783",2020,"25SE",1,4,"s",4,"TGM","Loamy",127.63,523798,4517400,"SS",0
"25784",2020,"25SE",1,4,"s",4,"TGM","Loamy",127.63,523798,4517400,"OTHER",0
"25785",2020,"25SE",1,4,"s",4,"TGM","Loamy",127.63,523798,4517400,"NA",0
"25786",2020,"25SE",2,1,"n",4,"TGM","Loamy",127.63,523617,4517220,"AG",0
"25787",2020,"25SE",2,1,"n",4,"TGM","Loamy",127.63,523617,4517220,"BOBU",157.91
"25788",2020,"25SE",2,1,"n",4,"TGM","Loamy",127.63,523617,4517220,"C3PG",5.49
"25789",2020,"25SE",2,1,"n",4,"TGM","Loamy",127.63,523617,4517220,"FORB",0
"25790",2020,"25SE",2,1,"n",4,"TGM","Loamy",127.63,523617,4517220,"SD",3.44
"25791",2020,"25SE",2,1,"n",4,"TGM","Loamy",127.63,523617,4517220,"WSPG",0
"25792",2020,"25SE",2,1,"n",4,"TGM","Loamy",127.63,523617,4517220,"SS",0
"25793",2020,"25SE",2,1,"n",4,"TGM","Loamy",127.63,523617,4517220,"OTHER",0
"25794",2020,"25SE",2,1,"n",4,"TGM","Loamy",127.63,523617,4517220,"NA",0
"25795",2020,"25SE",2,1,"s",4,"TGM","Loamy",127.63,523617,4517220,"AG",0
"25796",2020,"25SE",2,1,"s",4,"TGM","Loamy",127.63,523617,4517220,"BOBU",225.67
"25797",2020,"25SE",2,1,"s",4,"TGM","Loamy",127.63,523617,4517220,"C3PG",0
"25798",2020,"25SE",2,1,"s",4,"TGM","Loamy",127.63,523617,4517220,"FORB",10.12
"25799",2020,"25SE",2,1,"s",4,"TGM","Loamy",127.63,523617,4517220,"SD",4.04
"25800",2020,"25SE",2,1,"s",4,"TGM","Loamy",127.63,523617,4517220,"WSPG",0
"25801",2020,"25SE",2,1,"s",4,"TGM","Loamy",127.63,523617,4517220,"SS",0
"25802",2020,"25SE",2,1,"s",4,"TGM","Loamy",127.63,523617,4517220,"OTHER",0
"25803",2020,"25SE",2,1,"s",4,"TGM","Loamy",127.63,523617,4517220,"NA",0
"25804",2020,"25SE",2,4,"n",4,"TGM","Loamy",127.63,523617,4517220,"AG",0
"25805",2020,"25SE",2,4,"n",4,"TGM","Loamy",127.63,523617,4517220,"BOBU",163.5
"25806",2020,"25SE",2,4,"n",4,"TGM","Loamy",127.63,523617,4517220,"C3PG",44.29
"25807",2020,"25SE",2,4,"n",4,"TGM","Loamy",127.63,523617,4517220,"FORB",0
"25808",2020,"25SE",2,4,"n",4,"TGM","Loamy",127.63,523617,4517220,"SD",26.26
"25809",2020,"25SE",2,4,"n",4,"TGM","Loamy",127.63,523617,4517220,"WSPG",0
"25810",2020,"25SE",2,4,"n",4,"TGM","Loamy",127.63,523617,4517220,"SS",0
"25811",2020,"25SE",2,4,"n",4,"TGM","Loamy",127.63,523617,4517220,"OTHER",0
"25812",2020,"25SE",2,4,"n",4,"TGM","Loamy",127.63,523617,4517220,"NA",0
"25813",2020,"25SE",2,4,"s",4,"TGM","Loamy",127.63,523617,4517220,"AG",0
"25814",2020,"25SE",2,4,"s",4,"TGM","Loamy",127.63,523617,4517220,"BOBU",170.55
"25815",2020,"25SE",2,4,"s",4,"TGM","Loamy",127.63,523617,4517220,"C3PG",10.76
"25816",2020,"25SE",2,4,"s",4,"TGM","Loamy",127.63,523617,4517220,"FORB",0
"25817",2020,"25SE",2,4,"s",4,"TGM","Loamy",127.63,523617,4517220,"SD",14.53
"25818",2020,"25SE",2,4,"s",4,"TGM","Loamy",127.63,523617,4517220,"WSPG",2.74
"25819",2020,"25SE",2,4,"s",4,"TGM","Loamy",127.63,523617,4517220,"SS",0
"25820",2020,"25SE",2,4,"s",4,"TGM","Loamy",127.63,523617,4517220,"OTHER",0
"25821",2020,"25SE",2,4,"s",4,"TGM","Loamy",127.63,523617,4517220,"NA",0
"25822",2020,"25SE",3,1,"n",4,"TGM","Loamy",127.63,523427,4517050,"AG",0
"25823",2020,"25SE",3,1,"n",4,"TGM","Loamy",127.63,523427,4517050,"BOBU",298.59
"25824",2020,"25SE",3,1,"n",4,"TGM","Loamy",127.63,523427,4517050,"C3PG",25.94
"25825",2020,"25SE",3,1,"n",4,"TGM","Loamy",127.63,523427,4517050,"FORB",0
"25826",2020,"25SE",3,1,"n",4,"TGM","Loamy",127.63,523427,4517050,"SD",118.24
"25827",2020,"25SE",3,1,"n",4,"TGM","Loamy",127.63,523427,4517050,"WSPG",0
"25828",2020,"25SE",3,1,"n",4,"TGM","Loamy",127.63,523427,4517050,"SS",55.97
"25829",2020,"25SE",3,1,"n",4,"TGM","Loamy",127.63,523427,4517050,"OTHER",0
"25830",2020,"25SE",3,1,"n",4,"TGM","Loamy",127.63,523427,4517050,"NA",0
"25831",2020,"25SE",3,1,"s",4,"TGM","Loamy",127.63,523427,4517050,"AG",0
"25832",2020,"25SE",3,1,"s",4,"TGM","Loamy",127.63,523427,4517050,"BOBU",26.37
"25833",2020,"25SE",3,1,"s",4,"TGM","Loamy",127.63,523427,4517050,"C3PG",50.05
"25834",2020,"25SE",3,1,"s",4,"TGM","Loamy",127.63,523427,4517050,"FORB",0
"25835",2020,"25SE",3,1,"s",4,"TGM","Loamy",127.63,523427,4517050,"SD",7.16
"25836",2020,"25SE",3,1,"s",4,"TGM","Loamy",127.63,523427,4517050,"WSPG",5.81
"25837",2020,"25SE",3,1,"s",4,"TGM","Loamy",127.63,523427,4517050,"SS",0
"25838",2020,"25SE",3,1,"s",4,"TGM","Loamy",127.63,523427,4517050,"OTHER",0
"25839",2020,"25SE",3,1,"s",4,"TGM","Loamy",127.63,523427,4517050,"NA",0
"25840",2020,"25SE",3,4,"n",4,"TGM","Loamy",127.63,523427,4517050,"AG",0
"25841",2020,"25SE",3,4,"n",4,"TGM","Loamy",127.63,523427,4517050,"BOBU",203.22
"25842",2020,"25SE",3,4,"n",4,"TGM","Loamy",127.63,523427,4517050,"C3PG",17.11
"25843",2020,"25SE",3,4,"n",4,"TGM","Loamy",127.63,523427,4517050,"FORB",0
"25844",2020,"25SE",3,4,"n",4,"TGM","Loamy",127.63,523427,4517050,"SD",2.48
"25845",2020,"25SE",3,4,"n",4,"TGM","Loamy",127.63,523427,4517050,"WSPG",0
"25846",2020,"25SE",3,4,"n",4,"TGM","Loamy",127.63,523427,4517050,"SS",0
"25847",2020,"25SE",3,4,"n",4,"TGM","Loamy",127.63,523427,4517050,"OTHER",0
"25848",2020,"25SE",3,4,"n",4,"TGM","Loamy",127.63,523427,4517050,"NA",0
"25849",2020,"25SE",3,4,"s",4,"TGM","Loamy",127.63,523427,4517050,"AG",0
"25850",2020,"25SE",3,4,"s",4,"TGM","Loamy",127.63,523427,4517050,"BOBU",0
"25851",2020,"25SE",3,4,"s",4,"TGM","Loamy",127.63,523427,4517050,"C3PG",111.78
"25852",2020,"25SE",3,4,"s",4,"TGM","Loamy",127.63,523427,4517050,"FORB",0
"25853",2020,"25SE",3,4,"s",4,"TGM","Loamy",127.63,523427,4517050,"SD",25.51
"25854",2020,"25SE",3,4,"s",4,"TGM","Loamy",127.63,523427,4517050,"WSPG",0
"25855",2020,"25SE",3,4,"s",4,"TGM","Loamy",127.63,523427,4517050,"SS",0
"25856",2020,"25SE",3,4,"s",4,"TGM","Loamy",127.63,523427,4517050,"OTHER",0
"25857",2020,"25SE",3,4,"s",4,"TGM","Loamy",127.63,523427,4517050,"NA",0
"25858",2020,"25SE",4,1,"n",4,"TGM","Loamy",127.63,523245,4516870,"AG",0
"25859",2020,"25SE",4,1,"n",4,"TGM","Loamy",127.63,523245,4516870,"BOBU",96.23
"25860",2020,"25SE",4,1,"n",4,"TGM","Loamy",127.63,523245,4516870,"C3PG",131.75
"25861",2020,"25SE",4,1,"n",4,"TGM","Loamy",127.63,523245,4516870,"FORB",0
"25862",2020,"25SE",4,1,"n",4,"TGM","Loamy",127.63,523245,4516870,"SD",6.46
"25863",2020,"25SE",4,1,"n",4,"TGM","Loamy",127.63,523245,4516870,"WSPG",0
"25864",2020,"25SE",4,1,"n",4,"TGM","Loamy",127.63,523245,4516870,"SS",0
"25865",2020,"25SE",4,1,"n",4,"TGM","Loamy",127.63,523245,4516870,"OTHER",0
"25866",2020,"25SE",4,1,"n",4,"TGM","Loamy",127.63,523245,4516870,"NA",0
"25867",2020,"25SE",4,1,"s",4,"TGM","Loamy",127.63,523245,4516870,"AG",0
"25868",2020,"25SE",4,1,"s",4,"TGM","Loamy",127.63,523245,4516870,"BOBU",104.89
"25869",2020,"25SE",4,1,"s",4,"TGM","Loamy",127.63,523245,4516870,"C3PG",4.25
"25870",2020,"25SE",4,1,"s",4,"TGM","Loamy",127.63,523245,4516870,"FORB",0
"25871",2020,"25SE",4,1,"s",4,"TGM","Loamy",127.63,523245,4516870,"SD",2.37
"25872",2020,"25SE",4,1,"s",4,"TGM","Loamy",127.63,523245,4516870,"WSPG",0
"25873",2020,"25SE",4,1,"s",4,"TGM","Loamy",127.63,523245,4516870,"SS",0
"25874",2020,"25SE",4,1,"s",4,"TGM","Loamy",127.63,523245,4516870,"OTHER",0
"25875",2020,"25SE",4,1,"s",4,"TGM","Loamy",127.63,523245,4516870,"NA",0
"25876",2020,"25SE",4,4,"n",4,"TGM","Loamy",127.63,523245,4516870,"AG",0
"25877",2020,"25SE",4,4,"n",4,"TGM","Loamy",127.63,523245,4516870,"BOBU",43.76
"25878",2020,"25SE",4,4,"n",4,"TGM","Loamy",127.63,523245,4516870,"C3PG",40.9
"25879",2020,"25SE",4,4,"n",4,"TGM","Loamy",127.63,523245,4516870,"FORB",0
"25880",2020,"25SE",4,4,"n",4,"TGM","Loamy",127.63,523245,4516870,"SD",11.25
"25881",2020,"25SE",4,4,"n",4,"TGM","Loamy",127.63,523245,4516870,"WSPG",0
"25882",2020,"25SE",4,4,"n",4,"TGM","Loamy",127.63,523245,4516870,"SS",0
"25883",2020,"25SE",4,4,"n",4,"TGM","Loamy",127.63,523245,4516870,"OTHER",0
"25884",2020,"25SE",4,4,"n",4,"TGM","Loamy",127.63,523245,4516870,"NA",0
"25885",2020,"25SE",4,4,"s",4,"TGM","Loamy",127.63,523245,4516870,"AG",0
"25886",2020,"25SE",4,4,"s",4,"TGM","Loamy",127.63,523245,4516870,"BOBU",104.14
"25887",2020,"25SE",4,4,"s",4,"TGM","Loamy",127.63,523245,4516870,"C3PG",12.43
"25888",2020,"25SE",4,4,"s",4,"TGM","Loamy",127.63,523245,4516870,"FORB",5.81
"25889",2020,"25SE",4,4,"s",4,"TGM","Loamy",127.63,523245,4516870,"SD",2.48
"25890",2020,"25SE",4,4,"s",4,"TGM","Loamy",127.63,523245,4516870,"WSPG",0
"25891",2020,"25SE",4,4,"s",4,"TGM","Loamy",127.63,523245,4516870,"SS",0
"25892",2020,"25SE",4,4,"s",4,"TGM","Loamy",127.63,523245,4516870,"OTHER",0
"25893",2020,"25SE",4,4,"s",4,"TGM","Loamy",127.63,523245,4516870,"NA",0
"25894",2020,"26E",1,1,"n",3,"TGM","Loamy",126.07,522142,4517670,"AG",0
"25895",2020,"26E",1,1,"n",3,"TGM","Loamy",126.07,522142,4517670,"BOBU",200.75
"25896",2020,"26E",1,1,"n",3,"TGM","Loamy",126.07,522142,4517670,"C3PG",0
"25897",2020,"26E",1,1,"n",3,"TGM","Loamy",126.07,522142,4517670,"FORB",0
"25898",2020,"26E",1,1,"n",3,"TGM","Loamy",126.07,522142,4517670,"SD",9.31
"25899",2020,"26E",1,1,"n",3,"TGM","Loamy",126.07,522142,4517670,"WSPG",0
"25900",2020,"26E",1,1,"n",3,"TGM","Loamy",126.07,522142,4517670,"SS",0
"25901",2020,"26E",1,1,"n",3,"TGM","Loamy",126.07,522142,4517670,"OTHER",0
"25902",2020,"26E",1,1,"n",3,"TGM","Loamy",126.07,522142,4517670,"NA",0
"25903",2020,"26E",1,1,"s",3,"TGM","Loamy",126.07,522142,4517670,"AG",0
"25904",2020,"26E",1,1,"s",3,"TGM","Loamy",126.07,522142,4517670,"BOBU",196.76
"25905",2020,"26E",1,1,"s",3,"TGM","Loamy",126.07,522142,4517670,"C3PG",42.63
"25906",2020,"26E",1,1,"s",3,"TGM","Loamy",126.07,522142,4517670,"FORB",0
"25907",2020,"26E",1,1,"s",3,"TGM","Loamy",126.07,522142,4517670,"SD",18.51
"25908",2020,"26E",1,1,"s",3,"TGM","Loamy",126.07,522142,4517670,"WSPG",0
"25909",2020,"26E",1,1,"s",3,"TGM","Loamy",126.07,522142,4517670,"SS",0
"25910",2020,"26E",1,1,"s",3,"TGM","Loamy",126.07,522142,4517670,"OTHER",0
"25911",2020,"26E",1,1,"s",3,"TGM","Loamy",126.07,522142,4517670,"NA",0
"25912",2020,"26E",1,4,"n",3,"TGM","Loamy",126.07,522142,4517670,"AG",4.52
"25913",2020,"26E",1,4,"n",3,"TGM","Loamy",126.07,522142,4517670,"BOBU",351.23
"25914",2020,"26E",1,4,"n",3,"TGM","Loamy",126.07,522142,4517670,"C3PG",0
"25915",2020,"26E",1,4,"n",3,"TGM","Loamy",126.07,522142,4517670,"FORB",2.96
"25916",2020,"26E",1,4,"n",3,"TGM","Loamy",126.07,522142,4517670,"SD",15.82
"25917",2020,"26E",1,4,"n",3,"TGM","Loamy",126.07,522142,4517670,"WSPG",0
"25918",2020,"26E",1,4,"n",3,"TGM","Loamy",126.07,522142,4517670,"SS",0
"25919",2020,"26E",1,4,"n",3,"TGM","Loamy",126.07,522142,4517670,"OTHER",0
"25920",2020,"26E",1,4,"n",3,"TGM","Loamy",126.07,522142,4517670,"NA",0
"25921",2020,"26E",1,4,"s",3,"TGM","Loamy",126.07,522142,4517670,"AG",34.44
"25922",2020,"26E",1,4,"s",3,"TGM","Loamy",126.07,522142,4517670,"BOBU",333.36
"25923",2020,"26E",1,4,"s",3,"TGM","Loamy",126.07,522142,4517670,"C3PG",0
"25924",2020,"26E",1,4,"s",3,"TGM","Loamy",126.07,522142,4517670,"FORB",0
"25925",2020,"26E",1,4,"s",3,"TGM","Loamy",126.07,522142,4517670,"SD",43.81
"25926",2020,"26E",1,4,"s",3,"TGM","Loamy",126.07,522142,4517670,"WSPG",0
"25927",2020,"26E",1,4,"s",3,"TGM","Loamy",126.07,522142,4517670,"SS",0
"25928",2020,"26E",1,4,"s",3,"TGM","Loamy",126.07,522142,4517670,"OTHER",0
"25929",2020,"26E",1,4,"s",3,"TGM","Loamy",126.07,522142,4517670,"NA",0
"25930",2020,"26E",2,1,"n",3,"TGM","Loamy",126.07,521889,4517670,"AG",0
"25931",2020,"26E",2,1,"n",3,"TGM","Loamy",126.07,521889,4517670,"BOBU",286.97
"25932",2020,"26E",2,1,"n",3,"TGM","Loamy",126.07,521889,4517670,"C3PG",0
"25933",2020,"26E",2,1,"n",3,"TGM","Loamy",126.07,521889,4517670,"FORB",0
"25934",2020,"26E",2,1,"n",3,"TGM","Loamy",126.07,521889,4517670,"SD",13.35
"25935",2020,"26E",2,1,"n",3,"TGM","Loamy",126.07,521889,4517670,"WSPG",0
"25936",2020,"26E",2,1,"n",3,"TGM","Loamy",126.07,521889,4517670,"SS",0
"25937",2020,"26E",2,1,"n",3,"TGM","Loamy",126.07,521889,4517670,"OTHER",0
"25938",2020,"26E",2,1,"n",3,"TGM","Loamy",126.07,521889,4517670,"NA",0
"25939",2020,"26E",2,1,"s",3,"TGM","Loamy",126.07,521889,4517670,"AG",0
"25940",2020,"26E",2,1,"s",3,"TGM","Loamy",126.07,521889,4517670,"BOBU",197.41
"25941",2020,"26E",2,1,"s",3,"TGM","Loamy",126.07,521889,4517670,"C3PG",76.8
"25942",2020,"26E",2,1,"s",3,"TGM","Loamy",126.07,521889,4517670,"FORB",7.75
"25943",2020,"26E",2,1,"s",3,"TGM","Loamy",126.07,521889,4517670,"SD",134.06
"25944",2020,"26E",2,1,"s",3,"TGM","Loamy",126.07,521889,4517670,"WSPG",0
"25945",2020,"26E",2,1,"s",3,"TGM","Loamy",126.07,521889,4517670,"SS",0
"25946",2020,"26E",2,1,"s",3,"TGM","Loamy",126.07,521889,4517670,"OTHER",0
"25947",2020,"26E",2,1,"s",3,"TGM","Loamy",126.07,521889,4517670,"NA",0
"25948",2020,"26E",2,4,"n",3,"TGM","Loamy",126.07,521889,4517670,"AG",0
"25949",2020,"26E",2,4,"n",3,"TGM","Loamy",126.07,521889,4517670,"BOBU",156.24
