"Year","PastureID","ID","on_date","off_date","on_wt_raw","off_wt_raw","on_wt","off_wt","Past_Year","on_ct"
2016,"23E","578",2016-08-04,2016-08-30,816,844,742,784,"23E_2016",30
2016,"23E","578",2016-08-30,2016-10-01,844,824,784,766,"23E_2016",30
2016,"23E","583",2016-05-13,2016-06-09,752,938,699,855,"23E_2016",30
2016,"23E","583",2016-06-09,2016-07-07,938,1000,855,911,"23E_2016",30
2016,"23E","583",2016-07-07,2016-08-04,1000,1030,911,937,"23E_2016",30
2016,"23E","583",2016-08-04,2016-08-30,1030,1068,937,992,"23E_2016",30
2016,"23E","583",2016-08-30,2016-10-01,1068,1024,992,952,"23E_2016",30
2016,"23E","628",2016-05-13,2016-06-09,556,732,517,667,"23E_2016",30
2016,"23E","628",2016-06-09,2016-07-07,732,780,667,710,"23E_2016",30
2016,"23E","628",2016-07-07,2016-08-04,780,848,710,771,"23E_2016",30
2016,"23E","628",2016-08-04,2016-08-30,848,872,771,810,"23E_2016",30
2016,"23E","628",2016-08-30,2016-10-01,872,874,810,812,"23E_2016",30
2016,"23E","639",2016-05-13,2016-06-09,642,766,597,698,"23E_2016",30
2016,"23E","639",2016-06-09,2016-07-07,766,822,698,748,"23E_2016",30
2016,"23E","639",2016-07-07,2016-08-04,822,876,748,797,"23E_2016",30
2016,"23E","639",2016-08-04,2016-08-30,876,916,797,850,"23E_2016",30
2016,"23E","639",2016-08-30,2016-10-01,916,884,850,822,"23E_2016",30
2016,"23E","641",2016-05-13,2016-06-09,606,724,563,660,"23E_2016",30
2016,"23E","641",2016-06-09,2016-07-07,724,800,660,728,"23E_2016",30
2016,"23E","641",2016-07-07,2016-08-04,800,834,728,758,"23E_2016",30
2016,"23E","641",2016-08-04,2016-08-30,834,856,758,795,"23E_2016",30
2016,"23E","641",2016-08-30,2016-10-01,856,866,795,805,"23E_2016",30
2016,"23E","650",2016-05-13,2016-06-09,666,792,619,722,"23E_2016",30
2016,"23E","650",2016-06-09,2016-07-07,792,830,722,756,"23E_2016",30
2016,"23E","650",2016-07-07,2016-08-04,830,882,756,802,"23E_2016",30
2016,"23E","650",2016-08-04,2016-08-30,882,924,802,858,"23E_2016",30
2016,"23E","650",2016-08-30,2016-10-01,924,884,858,822,"23E_2016",30
2016,"23E","659",2016-05-13,2016-06-09,578,732,537,667,"23E_2016",30
2016,"23E","659",2016-06-09,2016-07-07,732,800,667,728,"23E_2016",30
2016,"23E","659",2016-07-07,2016-08-04,800,842,728,766,"23E_2016",30
2016,"23E","659",2016-08-04,2016-08-30,842,870,766,808,"23E_2016",30
2016,"23E","659",2016-08-30,2016-10-01,870,882,808,820,"23E_2016",30
2016,"23E","674",2016-05-13,2016-06-09,712,834,662,760,"23E_2016",30
2016,"23E","674",2016-06-09,2016-07-07,834,908,760,827,"23E_2016",30
2016,"23E","674",2016-07-07,2016-08-04,908,962,827,875,"23E_2016",30
2016,"23E","674",2016-08-04,2016-08-30,962,962,875,893,"23E_2016",30
2016,"23E","674",2016-08-30,2016-10-01,962,988,893,918,"23E_2016",30
2016,"23E","800",2016-05-13,2016-06-09,666,822,619,749,"23E_2016",30
2016,"23E","800",2016-06-09,2016-07-07,822,890,749,810,"23E_2016",30
2016,"23E","800",2016-07-07,2016-08-04,890,962,810,875,"23E_2016",30
2016,"23E","800",2016-08-04,2016-08-30,962,976,875,906,"23E_2016",30
2016,"23E","800",2016-08-30,2016-10-01,976,994,906,924,"23E_2016",30
2016,"23E","849",2016-05-13,2016-06-09,623,776,579,707,"23E_2016",30
2016,"23E","849",2016-06-09,2016-07-07,776,836,707,761,"23E_2016",30
2016,"23E","849",2016-07-07,2016-08-04,836,878,761,798,"23E_2016",30
2016,"23E","849",2016-08-04,2016-08-30,878,946,798,878,"23E_2016",30
2016,"23E","849",2016-08-30,2016-10-01,946,916,878,851,"23E_2016",30
2016,"23E","859",2016-05-13,2016-06-09,662,822,615,749,"23E_2016",30
2016,"23E","859",2016-06-09,2016-07-07,822,886,749,807,"23E_2016",30
2016,"23E","859",2016-07-07,2016-08-04,886,942,807,857,"23E_2016",30
2016,"23E","859",2016-08-04,2016-08-30,942,978,857,908,"23E_2016",30
2016,"23E","859",2016-08-30,2016-10-01,978,984,908,915,"23E_2016",30
2016,"23E","957",2016-05-13,2016-06-09,694,864,645,787,"23E_2016",30
2016,"23E","957",2016-06-09,2016-07-07,864,924,787,841,"23E_2016",30
2016,"23E","957",2016-07-07,2016-08-04,924,962,841,875,"23E_2016",30
2016,"23E","957",2016-08-04,2016-08-30,962,1012,875,940,"23E_2016",30
2016,"23E","957",2016-08-30,2016-10-01,1012,972,940,903,"23E_2016",30
2016,"23E","958",2016-05-13,2016-06-09,534,680,496,620,"23E_2016",30
2016,"23E","958",2016-06-09,2016-07-07,680,740,620,674,"23E_2016",30
2016,"23E","958",2016-07-07,2016-08-04,740,808,674,735,"23E_2016",30
2016,"23E","958",2016-08-04,2016-08-30,808,852,735,791,"23E_2016",30
2016,"23E","958",2016-08-30,2016-10-01,852,826,791,768,"23E_2016",30
2016,"23W","1",2016-05-13,2016-06-09,764,880,710,802,"23W_2016",15
2016,"23W","1",2016-06-09,2016-07-07,880,948,802,863,"23W_2016",15
2016,"23W","1",2016-07-07,2016-08-04,948,1024,863,931,"23W_2016",15
2016,"23W","1",2016-08-04,2016-08-30,1024,1044,931,969,"23W_2016",15
2016,"23W","1",2016-08-30,2016-10-01,1044,968,969,900,"23W_2016",15
2016,"23W","13",2016-05-13,2016-06-09,654,780,608,711,"23W_2016",15
2016,"23W","13",2016-06-09,2016-07-07,780,860,711,783,"23W_2016",15
2016,"23W","13",2016-07-07,2016-08-04,860,916,783,833,"23W_2016",15
2016,"23W","13",2016-08-04,2016-08-30,916,974,833,904,"23W_2016",15
2016,"23W","13",2016-08-30,2016-10-01,974,954,904,887,"23W_2016",15
2016,"23W","42",2016-05-13,2016-06-09,584,710,543,647,"23W_2016",15
2016,"23W","42",2016-06-09,2016-07-07,710,810,647,737,"23W_2016",15
2016,"23W","42",2016-07-07,2016-08-04,810,866,737,788,"23W_2016",15
2016,"23W","42",2016-08-04,2016-08-30,866,938,788,871,"23W_2016",15
2016,"23W","42",2016-08-30,2016-10-01,938,906,871,842,"23W_2016",15
2016,"23W","84",2016-05-13,2016-06-09,582,742,541,676,"23W_2016",15
2016,"23W","84",2016-06-09,2016-07-07,742,834,676,759,"23W_2016",15
2016,"23W","84",2016-07-07,2016-08-04,834,930,759,846,"23W_2016",15
2016,"23W","84",2016-08-04,2016-08-30,930,966,846,897,"23W_2016",15
2016,"23W","84",2016-08-30,2016-10-01,966,932,897,866,"23W_2016",15
2016,"23W","255",2016-05-13,2016-06-09,622,738,578,673,"23W_2016",15
2016,"23W","255",2016-06-09,2016-07-07,738,828,673,754,"23W_2016",15
2016,"23W","255",2016-07-07,2016-08-04,828,846,754,769,"23W_2016",15
2016,"23W","255",2016-08-04,2016-08-30,846,892,769,828,"23W_2016",15
2016,"23W","255",2016-08-30,2016-10-01,892,892,828,829,"23W_2016",15
2016,"23W","269",2016-05-13,2016-06-09,634,792,589,722,"23W_2016",15
2016,"23W","269",2016-06-09,2016-07-07,792,902,722,821,"23W_2016",15
2016,"23W","269",2016-07-07,2016-08-04,902,954,821,868,"23W_2016",15
2016,"23W","269",2016-08-04,2016-08-30,954,1014,868,942,"23W_2016",15
2016,"23W","269",2016-08-30,2016-10-01,1014,966,942,898,"23W_2016",15
2016,"23W","277",2016-05-13,2016-06-09,682,864,634,787,"23W_2016",15
2016,"23W","277",2016-06-09,2016-07-07,864,938,787,854,"23W_2016",15
2016,"23W","277",2016-07-07,2016-08-04,938,1002,854,911,"23W_2016",15
2016,"23W","277",2016-08-04,2016-08-30,1002,1036,911,962,"23W_2016",15
2016,"23W","277",2016-08-30,2016-10-01,1036,1014,962,943,"23W_2016",15
2016,"23W","324",2016-05-13,2016-06-09,692,818,643,746,"23W_2016",15
2016,"23W","324",2016-06-09,2016-07-07,818,920,746,838,"23W_2016",15
2016,"23W","324",2016-07-07,2016-08-04,920,952,838,866,"23W_2016",15
2016,"23W","324",2016-08-04,2016-08-30,952,988,866,917,"23W_2016",15
2016,"23W","324",2016-08-30,2016-10-01,988,972,917,903,"23W_2016",15
2016,"23W","562",2016-05-13,2016-06-09,572,700,531,638,"23W_2016",15
2016,"23W","562",2016-06-09,2016-07-07,700,776,638,706,"23W_2016",15
2016,"23W","562",2016-07-07,2016-08-04,776,846,706,769,"23W_2016",15
2016,"23W","562",2016-08-04,2016-08-30,846,882,769,819,"23W_2016",15
2016,"23W","562",2016-08-30,2016-10-01,882,868,819,807,"23W_2016",15
2016,"23W","566",2016-05-13,2016-06-09,736,856,684,780,"23W_2016",15
2016,"23W","566",2016-06-09,2016-07-07,856,930,780,847,"23W_2016",15
2016,"23W","566",2016-07-07,2016-08-04,930,994,847,904,"23W_2016",15
2016,"23W","566",2016-08-04,2016-08-30,994,1038,904,964,"23W_2016",15
2016,"23W","566",2016-08-30,2016-10-01,1038,984,964,915,"23W_2016",15
2016,"23W","636",2016-05-13,2016-06-09,608,752,565,685,"23W_2016",15
2016,"23W","636",2016-06-09,2016-07-07,752,850,685,774,"23W_2016",15
2016,"23W","636",2016-07-07,2016-08-04,850,886,774,806,"23W_2016",15
2016,"23W","636",2016-08-04,2016-08-30,886,936,806,869,"23W_2016",15
2016,"23W","636",2016-08-30,2016-10-01,936,894,869,831,"23W_2016",15
2016,"23W","787",2016-05-13,2016-06-09,716,880,665,802,"23W_2016",15
2016,"23W","787",2016-06-09,2016-07-07,880,980,802,892,"23W_2016",15
2016,"23W","787",2016-07-07,2016-08-04,980,1034,892,940,"23W_2016",15
2016,"23W","787",2016-08-04,2016-08-30,1034,1070,940,994,"23W_2016",15
2016,"23W","787",2016-08-30,2016-10-01,1070,1050,994,976,"23W_2016",15
2016,"23W","796",2016-05-13,2016-06-09,676,806,628,735,"23W_2016",15
2016,"23W","796",2016-06-09,2016-07-07,806,894,735,814,"23W_2016",15
2016,"23W","796",2016-07-07,2016-08-04,894,924,814,840,"23W_2016",15
2016,"23W","796",2016-08-04,2016-08-30,924,948,840,880,"23W_2016",15
2016,"23W","796",2016-08-30,2016-10-01,948,882,880,820,"23W_2016",15
2016,"23W","878",2016-05-13,2016-06-09,644,796,598,725,"23W_2016",15
2016,"23W","878",2016-06-09,2016-07-07,796,900,725,819,"23W_2016",15
2016,"23W","878",2016-07-07,2016-08-04,900,974,819,886,"23W_2016",15
2016,"23W","878",2016-08-04,2016-08-30,974,1034,886,960,"23W_2016",15
2016,"23W","878",2016-08-30,2016-10-01,1034,954,960,887,"23W_2016",15
2016,"23W","907",2016-05-13,2016-06-09,538,702,500,640,"23W_2016",15
2016,"23W","907",2016-06-09,2016-07-07,702,798,640,726,"23W_2016",15
2016,"23W","907",2016-07-07,2016-08-04,798,860,726,782,"23W_2016",15
2016,"23W","907",2016-08-04,2016-08-30,860,916,782,850,"23W_2016",15
2016,"23W","907",2016-08-30,2016-10-01,916,922,850,857,"23W_2016",15
2017,"15E","121",2017-05-12,2017-06-08,598,690,556,629,"15E_2017",23
2017,"15E","121",2017-06-08,2017-07-06,690,852,629,776,"15E_2017",23
2017,"15E","121",2017-07-06,2017-08-03,852,862,776,784,"15E_2017",23
2017,"15E","121",2017-08-03,2017-08-31,862,946,784,878,"15E_2017",23
2017,"15E","121",2017-08-31,2017-09-30,946,930,878,864,"15E_2017",23
2017,"15E","124",2017-05-12,2017-06-08,646,622,600,567,"15E_2017",23
2017,"15E","124",2017-06-08,2017-07-06,622,854,567,777,"15E_2017",23
2017,"15E","124",2017-07-06,2017-08-03,854,896,777,815,"15E_2017",23
2017,"15E","124",2017-08-03,2017-08-31,896,1002,815,930,"15E_2017",23
2017,"15E","124",2017-08-31,2017-09-30,1002,1024,930,952,"15E_2017",23
2017,"15E","142",2017-05-12,2017-06-08,666,692,619,631,"15E_2017",23
2017,"15E","142",2017-06-08,2017-07-06,692,896,631,816,"15E_2017",23
2017,"15E","142",2017-07-06,2017-08-03,896,928,816,844,"15E_2017",23
2017,"15E","142",2017-08-03,2017-08-31,928,992,844,921,"15E_2017",23
2017,"15E","142",2017-08-31,2017-09-30,992,1028,921,956,"15E_2017",23
2017,"15E","166",2017-05-12,2017-06-08,624,856,580,780,"15E_2017",23
2017,"15E","166",2017-06-08,2017-07-06,856,888,780,808,"15E_2017",23
2017,"15E","166",2017-07-06,2017-08-03,888,904,808,822,"15E_2017",23
2017,"15E","166",2017-08-03,2017-08-31,904,1022,822,949,"15E_2017",23
2017,"15E","166",2017-08-31,2017-09-30,1022,1062,949,987,"15E_2017",23
2017,"15E","189",2017-05-12,2017-06-08,564,786,524,716,"15E_2017",23
2017,"15E","189",2017-06-08,2017-07-06,786,802,716,730,"15E_2017",23
2017,"15E","189",2017-07-06,2017-08-03,802,846,730,769,"15E_2017",23
2017,"15E","189",2017-08-03,2017-08-31,846,948,769,880,"15E_2017",23
2017,"15E","189",2017-08-31,2017-09-30,948,958,880,890,"15E_2017",23
2017,"15E","200",2017-05-12,2017-06-08,594,680,552,620,"15E_2017",23
2017,"15E","200",2017-06-08,2017-07-06,680,810,620,737,"15E_2017",23
2017,"15E","200",2017-07-06,2017-08-03,810,832,737,757,"15E_2017",23
2017,"15E","200",2017-08-03,2017-08-31,832,902,757,837,"15E_2017",23
2017,"15E","200",2017-08-31,2017-09-30,902,948,837,881,"15E_2017",23
2017,"15E","257",2017-05-12,2017-06-08,534,724,496,660,"15E_2017",23
2017,"15E","257",2017-06-08,2017-07-06,724,770,660,701,"15E_2017",23
2017,"15E","257",2017-07-06,2017-08-03,770,782,701,711,"15E_2017",23
2017,"15E","257",2017-08-03,2017-08-31,782,852,711,791,"15E_2017",23
2017,"15E","257",2017-08-31,2017-09-30,852,896,791,833,"15E_2017",23
2017,"15E","357",2017-05-12,2017-06-08,632,654,587,596,"15E_2017",23
2017,"15E","357",2017-06-08,2017-07-06,654,880,596,801,"15E_2017",23
2017,"15E","357",2017-07-06,2017-08-03,880,934,801,849,"15E_2017",23
2017,"15E","357",2017-08-03,2017-08-31,934,996,849,925,"15E_2017",23
2017,"15E","357",2017-08-31,2017-09-30,996,1022,925,950,"15E_2017",23
2017,"15E","508",2017-05-12,2017-06-08,700,744,651,678,"15E_2017",23
2017,"15E","508",2017-06-08,2017-07-06,744,950,678,865,"15E_2017",23
2017,"15E","508",2017-07-06,2017-08-03,950,904,865,822,"15E_2017",23
2017,"15E","508",2017-08-03,2017-08-31,904,982,822,912,"15E_2017",23
2017,"15E","508",2017-08-31,2017-09-30,982,988,912,918,"15E_2017",23
2017,"15E","513",2017-05-12,2017-06-08,608,738,565,673,"15E_2017",23
2017,"15E","513",2017-06-08,2017-07-06,738,786,673,716,"15E_2017",23
2017,"15E","513",2017-07-06,2017-08-03,786,834,716,758,"15E_2017",23
2017,"15E","513",2017-08-03,2017-08-31,834,892,758,828,"15E_2017",23
2017,"15E","513",2017-08-31,2017-09-30,892,870,828,809,"15E_2017",23
2017,"15E","525",2017-05-12,2017-06-08,662,736,615,671,"15E_2017",23
2017,"15E","525",2017-06-08,2017-07-06,736,894,671,814,"15E_2017",23
2017,"15E","525",2017-07-06,2017-08-03,894,894,814,813,"15E_2017",23
2017,"15E","525",2017-08-03,2017-08-31,894,954,813,886,"15E_2017",23
2017,"15E","525",2017-08-31,2017-09-30,954,1024,886,952,"15E_2017",23
2017,"15E","528",2017-05-12,2017-06-08,674,762,626,694,"15E_2017",23
2017,"15E","528",2017-06-08,2017-07-06,762,896,694,816,"15E_2017",23
2017,"15E","528",2017-07-06,2017-08-03,896,916,816,833,"15E_2017",23
2017,"15E","528",2017-08-03,2017-08-31,916,970,833,901,"15E_2017",23
2017,"15E","528",2017-08-31,2017-09-30,970,994,901,924,"15E_2017",23
2017,"15E","540",2017-05-12,2017-06-08,726,804,675,733,"15E_2017",23
2017,"15E","540",2017-06-08,2017-07-06,804,956,733,870,"15E_2017",23
2017,"15E","540",2017-07-06,2017-08-03,956,950,870,864,"15E_2017",23
2017,"15E","540",2017-08-03,2017-08-31,950,1012,864,940,"15E_2017",23
2017,"15E","540",2017-08-31,2017-09-30,1012,1052,940,978,"15E_2017",23
2017,"15E","551",2017-05-12,2017-06-08,758,804,704,733,"15E_2017",23
2017,"15E","551",2017-06-08,2017-07-06,804,994,733,905,"15E_2017",23
2017,"15E","551",2017-07-06,2017-08-03,994,1064,905,968,"15E_2017",23
2017,"15E","551",2017-08-03,2017-08-31,1064,1136,968,1055,"15E_2017",23
2017,"15E","551",2017-08-31,2017-09-30,1136,1124,1055,1045,"15E_2017",23
2017,"15E","606",2017-05-12,2017-06-08,626,798,582,727,"15E_2017",23
2017,"15E","606",2017-06-08,2017-07-06,798,884,727,805,"15E_2017",23
2017,"15E","606",2017-07-06,2017-08-03,884,888,805,808,"15E_2017",23
2017,"15E","606",2017-08-03,2017-08-31,888,976,808,906,"15E_2017",23
2017,"15E","606",2017-08-31,2017-09-30,976,1000,906,930,"15E_2017",23
2017,"15E","715",2017-05-12,2017-06-08,652,656,606,598,"15E_2017",23
2017,"15E","715",2017-06-08,2017-07-06,656,830,598,756,"15E_2017",23
2017,"15E","715",2017-07-06,2017-08-03,830,902,756,820,"15E_2017",23
2017,"15E","715",2017-08-03,2017-08-31,902,972,820,902,"15E_2017",23
2017,"15E","715",2017-08-31,2017-09-30,972,1032,902,959,"15E_2017",23
2017,"15E","716",2017-05-12,2017-06-08,654,760,608,693,"15E_2017",23
2017,"15E","716",2017-06-08,2017-07-06,760,914,693,832,"15E_2017",23
2017,"15E","716",2017-07-06,2017-08-03,914,912,832,829,"15E_2017",23
2017,"15E","716",2017-08-03,2017-08-31,912,972,829,902,"15E_2017",23
2017,"15E","716",2017-08-31,2017-09-30,972,986,902,916,"15E_2017",23
2017,"15E","719",2017-05-12,2017-06-08,712,752,662,685,"15E_2017",23
2017,"15E","719",2017-06-08,2017-07-06,752,950,685,865,"15E_2017",23
2017,"15E","719",2017-07-06,2017-08-03,950,942,865,857,"15E_2017",23
2017,"15E","719",2017-08-03,2017-08-31,942,1024,857,951,"15E_2017",23
2017,"15E","719",2017-08-31,2017-09-30,1024,1050,951,976,"15E_2017",23
2017,"15E","745",2017-05-12,2017-06-08,586,760,544,693,"15E_2017",23
2017,"15E","745",2017-06-08,2017-07-06,760,804,693,732,"15E_2017",23
2017,"15E","745",2017-07-06,2017-08-03,804,844,732,768,"15E_2017",23
2017,"15E","745",2017-08-03,2017-08-31,844,942,768,875,"15E_2017",23
2017,"15E","745",2017-08-31,2017-09-30,942,894,875,831,"15E_2017",23
2017,"15E","802",2017-05-12,2017-06-08,638,728,593,663,"15E_2017",23
2017,"15E","802",2017-06-08,2017-07-06,728,934,663,850,"15E_2017",23
2017,"15E","802",2017-07-06,2017-08-03,934,944,850,859,"15E_2017",23
2017,"15E","802",2017-08-03,2017-08-31,944,1030,859,956,"15E_2017",23
2017,"15E","802",2017-08-31,2017-09-30,1030,1014,956,943,"15E_2017",23
2017,"15E","952",2017-05-12,2017-06-08,572,746,531,680,"15E_2017",23
2017,"15E","952",2017-06-08,2017-07-06,746,770,680,701,"15E_2017",23
2017,"15E","952",2017-07-06,2017-08-03,770,830,701,755,"15E_2017",23
2017,"15E","952",2017-08-03,2017-08-31,830,932,755,865,"15E_2017",23
2017,"15E","952",2017-08-31,2017-09-30,932,924,865,859,"15E_2017",23
2017,"15E","989",2017-05-12,2017-06-08,616,692,572,631,"15E_2017",23
2017,"15E","989",2017-06-08,2017-07-06,692,876,631,798,"15E_2017",23
2017,"15E","989",2017-07-06,2017-08-03,876,888,798,808,"15E_2017",23
2017,"15E","989",2017-08-03,2017-08-31,888,972,808,902,"15E_2017",23
2017,"15E","989",2017-08-31,2017-09-30,972,952,902,885,"15E_2017",23
2017,"15E","995",2017-05-12,2017-06-08,684,820,636,747,"15E_2017",23
2017,"15E","995",2017-06-08,2017-07-06,820,904,747,823,"15E_2017",23
2017,"15E","995",2017-07-06,2017-08-03,904,900,823,819,"15E_2017",23
2017,"15E","995",2017-08-03,2017-08-31,900,958,819,889,"15E_2017",23
2017,"15E","995",2017-08-31,2017-09-30,958,954,889,887,"15E_2017",23
2017,"23E","120",2017-05-12,2017-06-08,616,716,572,652,"23E_2017",30
2017,"23E","120",2017-06-08,2017-07-06,716,820,652,747,"23E_2017",30
2017,"23E","120",2017-07-06,2017-08-03,820,840,747,764,"23E_2017",30
2017,"23E","120",2017-08-03,2017-08-31,840,922,764,856,"23E_2017",30
2017,"23E","120",2017-08-31,2017-09-30,922,936,856,870,"23E_2017",30
2017,"23E","125",2017-05-12,2017-06-08,574,656,533,598,"23E_2017",30
2017,"23E","125",2017-06-08,2017-07-06,656,822,598,748,"23E_2017",30
2017,"23E","125",2017-07-06,2017-08-03,822,846,748,769,"23E_2017",30
2017,"23E","125",2017-08-03,2017-08-31,846,918,769,852,"23E_2017",30
2017,"23E","125",2017-08-31,2017-09-30,918,910,852,846,"23E_2017",30
2017,"23E","137",2017-05-12,2017-06-08,714,760,664,693,"23E_2017",30
2017,"23E","137",2017-06-08,2017-07-06,760,930,693,847,"23E_2017",30
2017,"23E","137",2017-07-06,2017-08-03,930,970,847,882,"23E_2017",30
2017,"23E","137",2017-08-03,2017-08-31,970,1046,882,971,"23E_2017",30
2017,"23E","137",2017-08-31,2017-09-30,1046,1040,971,967,"23E_2017",30
2017,"23E","171",2017-05-12,2017-06-08,656,735,610,670,"23E_2017",30
2017,"23E","171",2017-06-08,2017-07-06,735,886,670,807,"23E_2017",30
2017,"23E","171",2017-07-06,2017-08-03,886,896,807,815,"23E_2017",30
2017,"23E","171",2017-08-03,2017-08-31,896,936,815,869,"23E_2017",30
2017,"23E","171",2017-08-31,2017-09-30,936,920,869,855,"23E_2017",30
2017,"23E","191",2017-05-12,2017-06-08,676,772,628,704,"23E_2017",30
2017,"23E","191",2017-06-08,2017-07-06,772,950,704,865,"23E_2017",30
2017,"23E","191",2017-07-06,2017-08-03,950,992,865,902,"23E_2017",30
2017,"23E","191",2017-08-03,2017-08-31,992,1106,902,1027,"23E_2017",30
2017,"23E","191",2017-08-31,2017-09-30,1106,1080,1027,1004,"23E_2017",30
2017,"23E","202",2017-05-12,2017-06-08,642,726,597,662,"23E_2017",30
2017,"23E","202",2017-06-08,2017-07-06,726,858,662,781,"23E_2017",30
2017,"23E","202",2017-07-06,2017-08-03,858,896,781,815,"23E_2017",30
2017,"23E","202",2017-08-03,2017-08-31,896,972,815,902,"23E_2017",30
2017,"23E","202",2017-08-31,2017-09-30,972,1000,902,930,"23E_2017",30
2017,"23E","238",2017-05-12,2017-06-08,746,842,693,767,"23E_2017",30
2017,"23E","238",2017-06-08,2017-07-06,842,1014,767,923,"23E_2017",30
2017,"23E","238",2017-07-06,2017-08-03,1014,1058,923,962,"23E_2017",30
2017,"23E","238",2017-08-03,2017-08-31,1058,1128,962,1047,"23E_2017",30
2017,"23E","238",2017-08-31,2017-09-30,1128,1166,1047,1084,"23E_2017",30
2017,"23E","248",2017-05-12,2017-06-08,592,690,550,629,"23E_2017",30
2017,"23E","248",2017-06-08,2017-07-06,690,838,629,763,"23E_2017",30
2017,"23E","248",2017-07-06,2017-08-03,838,868,763,789,"23E_2017",30
2017,"23E","248",2017-08-03,2017-08-31,868,934,789,867,"23E_2017",30
2017,"23E","248",2017-08-31,2017-09-30,934,920,867,855,"23E_2017",30
2017,"23E","253",2017-05-12,2017-06-08,604,650,561,592,"23E_2017",30
2017,"23E","253",2017-06-08,2017-07-06,650,816,592,743,"23E_2017",30
2017,"23E","253",2017-07-06,2017-08-03,816,852,743,775,"23E_2017",30
2017,"23E","253",2017-08-03,2017-08-31,852,902,775,837,"23E_2017",30
2017,"23E","253",2017-08-31,2017-09-30,902,938,837,872,"23E_2017",30
2017,"23E","352",2017-05-12,2017-06-08,646,736,600,671,"23E_2017",30
2017,"23E","352",2017-06-08,2017-07-06,736,864,671,787,"23E_2017",30
2017,"23E","352",2017-07-06,2017-08-03,864,904,787,822,"23E_2017",30
2017,"23E","352",2017-08-03,2017-08-31,904,972,822,902,"23E_2017",30
2017,"23E","352",2017-08-31,2017-09-30,972,994,902,924,"23E_2017",30
2017,"23E","465",2017-05-12,2017-06-08,662,788,615,718,"23E_2017",30
2017,"23E","465",2017-06-08,2017-07-06,788,906,718,825,"23E_2017",30
2017,"23E","465",2017-07-06,2017-08-03,906,910,825,828,"23E_2017",30
2017,"23E","465",2017-08-03,2017-08-31,910,982,828,912,"23E_2017",30
2017,"23E","465",2017-08-31,2017-09-30,982,1020,912,948,"23E_2017",30
2017,"23E","482",2017-05-12,2017-06-08,548,652,509,594,"23E_2017",30
2017,"23E","482",2017-06-08,2017-07-06,652,766,594,697,"23E_2017",30
2017,"23E","482",2017-07-06,2017-08-03,766,744,697,677,"23E_2017",30
2017,"23E","482",2017-08-03,2017-08-31,744,798,677,741,"23E_2017",30
2017,"23E","482",2017-08-31,2017-09-30,798,782,741,727,"23E_2017",30
2017,"23E","501",2017-05-12,2017-06-08,652,724,606,660,"23E_2017",30
2017,"23E","501",2017-06-08,2017-07-06,724,878,660,799,"23E_2017",30
2017,"23E","501",2017-07-06,2017-08-03,878,940,799,855,"23E_2017",30
2017,"23E","501",2017-08-03,2017-08-31,940,1000,855,929,"23E_2017",30
2017,"23E","501",2017-08-31,2017-09-30,1000,958,929,890,"23E_2017",30
2017,"23E","507",2017-05-12,2017-06-08,692,762,643,694,"23E_2017",30
2017,"23E","507",2017-06-08,2017-07-06,762,918,694,836,"23E_2017",30
2017,"23E","507",2017-07-06,2017-08-03,918,934,836,849,"23E_2017",30
2017,"23E","507",2017-08-03,2017-08-31,934,1016,849,943,"23E_2017",30
2017,"23E","507",2017-08-31,2017-09-30,1016,980,943,911,"23E_2017",30
2017,"23E","524",2017-05-12,2017-06-08,630,716,585,652,"23E_2017",30
2017,"23E","524",2017-06-08,2017-07-06,716,856,652,779,"23E_2017",30
2017,"23E","524",2017-07-06,2017-08-03,856,878,779,798,"23E_2017",30
2017,"23E","524",2017-08-03,2017-08-31,878,932,798,865,"23E_2017",30
2017,"23E","524",2017-08-31,2017-09-30,932,936,865,870,"23E_2017",30
2017,"23E","550",2017-05-12,2017-06-08,610,772,567,704,"23E_2017",30
2017,"23E","550",2017-06-08,2017-07-06,772,842,704,767,"23E_2017",30
2017,"23E","550",2017-07-06,2017-08-03,842,878,767,798,"23E_2017",30
2017,"23E","550",2017-08-03,2017-08-31,878,964,798,895,"23E_2017",30
2017,"23E","550",2017-08-31,2017-09-30,964,972,895,903,"23E_2017",30
2017,"23E","592",2017-05-12,2017-06-08,586,688,544,627,"23E_2017",30
2017,"23E","592",2017-06-08,2017-07-06,688,822,627,748,"23E_2017",30
2017,"23E","592",2017-07-06,2017-08-03,822,844,748,768,"23E_2017",30
2017,"23E","592",2017-08-03,2017-08-31,844,914,768,849,"23E_2017",30
2017,"23E","592",2017-08-31,2017-09-30,914,928,849,863,"23E_2017",30
2017,"23E","607",2017-05-12,2017-06-08,618,674,574,614,"23E_2017",30
2017,"23E","607",2017-06-08,2017-07-06,674,800,614,728,"23E_2017",30
2017,"23E","607",2017-07-06,2017-08-03,800,848,728,771,"23E_2017",30
2017,"23E","607",2017-08-03,2017-08-31,848,922,771,856,"23E_2017",30
2017,"23E","607",2017-08-31,2017-09-30,922,916,856,851,"23E_2017",30
2017,"23E","708",2017-05-12,2017-06-08,634,722,589,658,"23E_2017",30
2017,"23E","708",2017-06-08,2017-07-06,722,892,658,812,"23E_2017",30
2017,"23E","708",2017-07-06,2017-08-03,892,926,812,842,"23E_2017",30
2017,"23E","708",2017-08-03,2017-08-31,926,974,842,904,"23E_2017",30
