"Year","Pasture","Treatment","Allocation.number","AnimalEID","Tag","Tag.Color","Owner","Coat","Field.Notes","QAQC.Notes","Processing.Notes","Record.Type","Date","Weight","Percent_Shrink","Weight_Shrunk","Use_Flag","Outlier_Flag1"
2002,"23W","LTGI_LHT","15",NA,118,"Green","Local",NA,NA,NA,NA,"mid-season",2002-06-14,810,0,810,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,118,"Green","Local",NA,NA,NA,NA,"mid-season",2002-07-12,868,0,868,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,118,"Green","Local",NA,NA,NA,NA,"off-study",2002-08-06,908,0,908,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,122,"Green","Local",NA,NA,NA,NA,"on",2002-05-17,558,0,558,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,122,"Green","Local",NA,NA,NA,NA,"mid-season",2002-06-14,574,0,574,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,122,"Green","Local",NA,NA,NA,NA,"mid-season",2002-07-12,652,0,652,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,122,"Green","Local",NA,NA,NA,NA,"off-study",2002-08-06,726,0,726,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,125,"Brown","Local",NA,NA,NA,NA,"on",2002-05-17,564,0,564,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,125,"Brown","Local",NA,NA,NA,NA,"mid-season",2002-06-14,602,0,602,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,125,"Brown","Local",NA,NA,NA,NA,"mid-season",2002-07-12,700,0,700,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,125,"Brown","Local",NA,NA,NA,NA,"off-study",2002-08-06,742,0,742,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,129,"Brown","Local",NA,NA,NA,NA,"on",2002-05-17,550,0,550,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,129,"Brown","Local",NA,NA,NA,NA,"mid-season",2002-06-14,584,0,584,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,129,"Brown","Local",NA,NA,NA,NA,"mid-season",2002-07-12,664,0,664,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,129,"Brown","Local",NA,NA,NA,NA,"off-study",2002-08-06,706,0,706,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,130,"Green","Local",NA,NA,NA,NA,"on",2002-05-17,700,0,700,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,130,"Brown","Local",NA,NA,NA,NA,"on",2002-05-17,590,0,590,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,130,"Green","Local",NA,NA,NA,NA,"mid-season",2002-06-14,724,0,724,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,130,"Brown","Local",NA,NA,NA,NA,"mid-season",2002-06-14,632,0,632,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,130,"Green","Local",NA,NA,NA,NA,"mid-season",2002-07-12,758,0,758,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,130,"Brown","Local",NA,NA,NA,NA,"mid-season",2002-07-12,704,0,704,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,130,"Green","Local",NA,NA,NA,NA,"off-study",2002-08-06,840,0,840,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,130,"Brown","Local",NA,NA,NA,NA,"off-study",2002-08-06,778,0,778,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,132,"Green","Local",NA,NA,NA,NA,"on",2002-05-17,664,0,664,"Yes","outlier"
2002,"23W","LTGI_LHT","15",NA,132,"Green","Local",NA,NA,NA,NA,"mid-season",2002-06-14,674,0,674,"Yes","outlier"
2002,"23W","LTGI_LHT","15",NA,132,"Green","Local",NA,NA,NA,NA,"mid-season",2002-07-12,746,0,746,"Yes","outlier"
2002,"23W","LTGI_LHT","15",NA,132,"Green","Local",NA,NA,NA,NA,"off-study",2002-08-06,782,0,782,"Yes","outlier"
2002,"23W","LTGI_LHT","15",NA,134,"Brown","Local",NA,NA,NA,NA,"on",2002-05-17,572,0,572,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,134,"Brown","Local",NA,NA,NA,NA,"mid-season",2002-06-14,600,0,600,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,134,"Brown","Local",NA,NA,NA,NA,"mid-season",2002-07-12,680,0,680,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,134,"Brown","Local",NA,NA,NA,NA,"off-study",2002-08-06,740,0,740,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,135,"Brown","Local",NA,NA,NA,NA,"on",2002-05-17,564,0,564,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,135,"Brown","Local",NA,NA,NA,NA,"mid-season",2002-06-14,602,0,602,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,135,"Brown","Local",NA,NA,NA,NA,"mid-season",2002-07-12,674,0,674,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,135,"Brown","Local",NA,NA,NA,NA,"off-study",2002-08-06,714,0,714,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,146,"Green","Local",NA,NA,NA,NA,"on",2002-05-17,632,0,632,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,146,"Green","Local",NA,NA,NA,NA,"mid-season",2002-06-14,678,0,678,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,146,"Green","Local",NA,NA,NA,NA,"mid-season",2002-07-12,760,0,760,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,146,"Green","Local",NA,NA,NA,NA,"off-study",2002-08-06,794,0,794,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,153,"Brown","Local",NA,NA,NA,NA,"on",2002-05-17,584,0,584,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,153,"Brown","Local",NA,NA,NA,NA,"mid-season",2002-06-14,606,0,606,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,153,"Brown","Local",NA,NA,NA,NA,"mid-season",2002-07-12,692,0,692,"Yes","good"
2002,"23W","LTGI_LHT","15",NA,153,"Brown","Local",NA,NA,NA,NA,"off-study",2002-08-06,744,0,744,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,201,"Brown","Local",NA,NA,"Mary Ashby:
No August weights 
Scale not working",NA,"on",2003-05-22,606,0,606,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,201,"Brown","Local",NA,NA,"Mary Ashby:
No August weights 
Scale not working",NA,"mid-season",2003-06-20,666,0,666,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,201,"Brown","Local",NA,NA,"Mary Ashby:
No August weights 
Scale not working",NA,"mid-season",2003-07-18,734,0,734,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,201,"Brown","Local",NA,NA,"Mary Ashby:
No August weights 
Scale not working",NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,201,"Brown","Local",NA,NA,"Mary Ashby:
No August weights 
Scale not working",NA,"mid-season",2003-09-12,822,0,822,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,201,"Brown","Local",NA,NA,"Mary Ashby:
No August weights 
Scale not working",NA,"off-study",2003-10-08,866,0,866,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,204,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,622,0,622,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,204,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,724,0,724,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,204,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,822,0,822,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,204,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,204,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,918,0,918,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,204,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,964,0,964,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,205,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,672,0,672,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,205,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,770,0,770,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,205,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,842,0,842,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,205,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,205,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,946,0,946,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,205,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,978,0,978,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,206,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,642,0,642,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,206,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,736,0,736,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,206,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,794,0,794,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,206,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,206,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,890,0,890,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,206,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,942,0,942,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,209,"Blue","Local",NA,NA,NA,NA,"on",2003-05-22,712,0,712,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,209,"Blue","Local",NA,NA,NA,NA,"mid-season",2003-06-20,848,0,848,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,209,"Blue","Local",NA,NA,NA,NA,"mid-season",2003-07-18,888,0,888,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,209,"Blue","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,209,"Blue","Local",NA,NA,NA,NA,"mid-season",2003-09-12,994,0,994,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,209,"Blue","Local",NA,NA,NA,NA,"off-study",2003-10-08,1035,0,1035,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,210,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,646,0,646,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,210,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,754,0,754,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,210,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,782,0,782,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,210,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,210,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,946,0,946,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,210,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,978,0,978,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,215,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,690,0,690,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,215,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,790,0,790,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,215,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,846,0,846,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,215,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,215,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,952,0,952,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,215,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,1005,0,1005,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,221,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,666,0,666,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,221,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,754,0,754,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,221,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,824,0,824,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,221,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,221,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,910,0,910,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,221,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,956,0,956,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,222,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,638,0,638,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,222,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,734,0,734,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,222,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,764,0,764,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,222,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,222,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,876,0,876,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,222,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,916,0,916,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,224,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,612,0,612,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,224,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,708,0,708,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,224,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,732,0,732,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,224,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,224,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,876,0,876,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,224,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,884,0,884,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,225,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,628,0,628,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,225,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,710,0,710,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,225,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,794,0,794,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,225,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,225,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,878,0,878,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,225,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,950,0,950,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,228,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,680,0,680,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,228,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,782,0,782,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,228,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,848,0,848,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,228,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,228,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,966,0,966,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,228,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,1040,0,1040,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,229,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,662,0,662,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,229,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,766,0,766,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,229,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,842,0,842,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,229,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,229,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,960,0,960,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,229,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,998,0,998,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,231,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,640,0,640,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,231,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,724,0,724,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,231,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,792,0,792,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,231,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,231,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,892,0,892,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,231,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,934,0,934,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,241,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,648,0,648,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,241,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,736,0,736,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,241,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,778,0,778,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,241,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,241,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,898,0,898,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,241,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,944,0,944,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,242,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,568,0,568,"Yes","outlier"
2003,"15E","LTGI_MOD","20",NA,242,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,624,0,624,"Yes","outlier"
2003,"15E","LTGI_MOD","20",NA,242,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,688,0,688,"Yes","outlier"
2003,"15E","LTGI_MOD","20",NA,242,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","outlier"
2003,"15E","LTGI_MOD","20",NA,242,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,750,0,750,"Yes","outlier"
2003,"15E","LTGI_MOD","20",NA,242,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,800,0,800,"Yes","outlier"
2003,"15E","LTGI_MOD","20",NA,243,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,594,0,594,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,243,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,660,0,660,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,243,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,682,0,682,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,243,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,243,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,808,0,808,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,243,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,856,0,856,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,245,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,600,0,600,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,245,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,690,0,690,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,245,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,770,0,770,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,245,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,245,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,846,0,846,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,245,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,904,0,904,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,251,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,614,0,614,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,251,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,718,0,718,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,251,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,796,0,796,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,251,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,251,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,936,0,936,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,251,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,948,0,948,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,252,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,586,0,586,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,252,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,654,0,654,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,252,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,704,0,704,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,252,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,252,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,790,0,790,"Yes","good"
2003,"15E","LTGI_MOD","20",NA,252,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,854,0,854,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,202,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,662,0,662,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,202,"Blue","Local",NA,NA,NA,NA,"on",2003-05-22,692,0,692,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,202,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,706,0,706,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,202,"Blue","Local",NA,NA,NA,NA,"mid-season",2003-06-20,770,0,770,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,202,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,772,0,772,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,202,"Blue","Local",NA,NA,NA,NA,"mid-season",2003-07-18,814,0,814,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,202,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,202,"Blue","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,202,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,878,0,878,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,202,"Blue","Local",NA,NA,NA,NA,"mid-season",2003-09-12,934,0,934,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,202,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,894,0,894,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,202,"Blue","Local",NA,NA,NA,NA,"off-study",2003-10-08,936,0,936,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,203,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,642,0,642,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,203,"Blue","Local",NA,NA,NA,NA,"on",2003-05-22,686,0,686,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,203,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,726,0,726,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,203,"Blue","Local",NA,NA,NA,NA,"mid-season",2003-06-20,752,0,752,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,203,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,810,0,810,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,203,"Blue","Local",NA,NA,NA,NA,"mid-season",2003-07-18,822,0,822,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,203,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,203,"Blue","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,203,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,900,0,900,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,203,"Blue","Local",NA,NA,NA,NA,"mid-season",2003-09-12,918,0,918,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,203,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,912,0,912,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,203,"Blue","Local",NA,NA,NA,NA,"off-study",2003-10-08,930,0,930,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,207,"Brown","Local",NA,NA,NA,NA,"on",2003-05-22,580,0,580,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,207,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-06-20,672,0,672,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,207,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-07-18,756,0,756,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,207,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,207,"Brown","Local",NA,NA,NA,NA,"mid-season",2003-09-12,866,0,866,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,207,"Brown","Local",NA,NA,NA,NA,"off-study",2003-10-08,884,0,884,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,208,"Blue","Local",NA,NA,NA,NA,"on",2003-05-22,692,0,692,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,208,"Blue","Local",NA,NA,NA,NA,"mid-season",2003-06-20,780,0,780,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,208,"Blue","Local",NA,NA,NA,NA,"mid-season",2003-07-18,878,0,878,"Yes","good"
2003,"23E","LTGI_HVY","25",NA,208,"Blue","Local",NA,NA,NA,NA,"mid-season",2003-08-16,NA,0,NA,"Yes","good"
