"Year","Treatment","Herd","Allocation.number","Tag","Season.on.date","Season.off.date","Weight_Shrunk.on","Weight_Shrunk.off","Season.Days","Gain_shrunk","ADG_shrunk"
2022,"CARM","CARM2","122",694,2022-05-23,2022-07-30,558,684.32,68,126.32,1.85764705882353
2022,"CARM","CARM2","122",700,2022-05-23,2022-07-30,578.46,718.9,68,140.44,2.06529411764706
2022,"CARM","CARM2","122",705,2022-05-23,2022-07-30,565.44,677.04,68,111.6,1.64117647058824
2022,"CARM","CARM2","122",706,2022-05-23,2022-07-30,589.62,718.9,68,129.28,1.90117647058823
2022,"CARM","CARM2","122",807,2022-05-23,2022-07-30,582.18,707.98,68,125.8,1.85
2022,"CARM","CARM2","122",814,2022-05-23,2022-07-30,600.78,729.82,68,129.04,1.89764705882353
2022,"CARM","CARM2","122",818,2022-05-23,2022-07-30,580.32,660.66,68,80.34,1.18147058823529
2022,"CARM","CARM2","122",819,2022-05-23,2022-07-30,686.34,808.08,68,121.74,1.79029411764706
2022,"CARM","CARM2","122",820,2022-05-23,2022-07-30,658.44,764.4,68,105.96,1.55823529411765
2022,"CARM","CARM2","122",821,2022-05-23,2022-07-30,673.32,811.72,68,138.4,2.03529411764706
2022,"CARM","CARM2","122",827,2022-05-23,2022-07-30,706.8,819,68,112.2,1.65
2022,"CARM","CARM2","122",832,2022-05-23,2022-07-30,597.06,698.88,68,101.82,1.49735294117647
2022,"CARM","CARM2","122",834,2022-05-23,2022-07-30,598.92,704.34,68,105.42,1.55029411764706
2022,"CARM","CARM2","122",836,2022-05-23,2022-07-30,652.86,744.38,68,91.5200000000001,1.34588235294118
2022,"CARM","CARM2","122",842,2022-05-23,2022-07-30,561.72,666.12,68,104.4,1.53529411764706
2022,"CARM","CARM2","122",844,2022-05-23,2022-07-30,617.52,737.1,68,119.58,1.75852941176471
2022,"CARM","CARM2","122",846,2022-05-23,2022-07-30,593.34,751.66,68,158.32,2.32823529411765
2022,"CARM","CARM2","122",850,2022-05-23,2022-07-30,654.72,749.84,68,95.1200000000001,1.39882352941177
2022,"CARM","CARM2","122",856,2022-05-23,2022-07-30,604.5,737.1,68,132.6,1.95
2022,"CARM","CARM2","122",859,2022-05-23,2022-07-30,587.76,697.06,68,109.3,1.60735294117647
2022,"CARM","CARM2","122",861,2022-05-23,2022-07-30,673.32,788.06,68,114.74,1.68735294117647
2022,"CARM","CARM2","122",864,2022-05-23,2022-07-30,624.96,707.98,68,83.0200000000001,1.22088235294118
2022,"CARM","CARM2","122",870,2022-05-23,2022-07-30,597.06,680.68,68,83.6200000000001,1.22970588235294
2022,"CARM","CARM2","122",872,2022-05-23,2022-07-30,535.68,629.72,68,94.0400000000001,1.38294117647059
2022,"CARM","CARM2","122",874,2022-05-23,2022-07-30,567.3,629.72,68,62.4200000000001,0.917941176470589
2022,"CARM","CARM2","122",875,2022-05-23,2022-07-30,543.12,638.82,68,95.7,1.40735294117647
2022,"CARM","CARM2","122",877,2022-05-23,2022-07-30,561.72,660.66,68,98.9400000000001,1.455
2022,"CARM","CARM2","122",879,2022-05-23,2022-07-30,554.28,702.52,68,148.24,2.18
2022,"CARM","CARM2","122",882,2022-05-23,2022-07-30,539.4,638.82,68,99.4200000000001,1.46205882352941
2022,"CARM","CARM2","122",940,2022-05-23,2022-07-30,678.9,824.46,68,145.56,2.14058823529412
2022,"CARM","CARM2","122",943,2022-05-23,2022-07-30,623.1,773.5,68,150.4,2.21176470588235
2022,"CARM","CARM2","122",944,2022-05-23,2022-07-30,680.76,777.14,68,96.38,1.41735294117647
2022,"CARM","CARM2","122",947,2022-05-23,2022-07-30,554.28,724.36,68,170.08,2.50117647058824
2022,"CARM","CARM2","122",950,2022-05-23,2022-07-30,574.74,746.2,68,171.46,2.52147058823529
2022,"CARM","CARM2","122",958,2022-05-23,2022-07-30,708.66,806.26,68,97.6,1.43529411764706
2022,"CARM","CARM2","122",964,2022-05-23,2022-07-30,623.1,671.58,68,48.4800000000001,0.71294117647059
2022,"CARM","CARM2","122",968,2022-05-23,2022-07-30,649.14,753.48,68,104.34,1.53441176470588
2022,"CARM","CARM2","122",1019,2022-05-23,2022-07-30,513.36,589.68,68,76.3200000000001,1.12235294117647
2022,"CARM","CARM2","122",1027,2022-05-23,2022-07-30,494.76,593.32,68,98.5600000000001,1.44941176470588
2022,"CARM","CARM2","122",1029,2022-05-23,2022-07-30,518.94,616.98,68,98.0400000000001,1.44176470588235
2022,"CARM","CARM2","122",1035,2022-05-23,2022-07-30,500.34,624.26,68,123.92,1.82235294117647
2022,"CARM","CARM2","122",1039,2022-05-23,2022-07-30,513.36,616.98,68,103.62,1.52382352941176
2022,"CARM","CARM2","122",1040,2022-05-23,2022-07-30,546.84,669.76,68,122.92,1.80764705882353
2022,"CARM","CARM2","122",1041,2022-05-23,2022-07-30,504.06,580.58,68,76.5200000000001,1.12529411764706
2022,"CARM","CARM2","122",1043,2022-05-23,2022-07-30,561.72,666.12,68,104.4,1.53529411764706
2022,"CARM","CARM2","122",1048,2022-05-23,2022-07-30,491.04,582.4,68,91.36,1.34352941176471
2022,"TRM","15E","23",49,2022-05-23,2022-07-30,608.22,691.6,68,83.3800000000001,1.22617647058824
2022,"TRM","15E","23",85,2022-05-23,2022-07-30,671.46,773.5,68,102.04,1.50058823529412
2022,"TRM","15E","23",134,2022-05-23,2022-07-30,727.26,848.12,68,120.86,1.77735294117647
2022,"TRM","15E","23",137,2022-05-23,2022-07-30,710.52,813.54,68,103.02,1.515
2022,"TRM","15E","23",209,2022-05-23,2022-07-30,567.3,669.76,68,102.46,1.50676470588235
2022,"TRM","15E","23",584,2022-05-23,2022-07-30,693.78,768.04,68,74.2600000000001,1.09205882352941
2022,"TRM","15E","23",592,2022-05-23,2022-07-30,749.58,811.72,68,62.1400000000001,0.913823529411766
2022,"TRM","15E","23",607,2022-05-23,2022-07-30,662.16,744.38,68,82.22,1.20911764705882
2022,"TRM","15E","23",759,2022-05-23,2022-07-30,654.72,729.82,68,75.1000000000001,1.10441176470588
2022,"TRM","15E","23",786,2022-05-23,2022-07-30,643.56,706.16,68,62.6,0.920588235294118
2022,"TRM","15E","23",892,2022-05-23,2022-07-30,623.1,713.44,68,90.3400000000001,1.32852941176471
2022,"TRM","15E","23",903,2022-05-23,2022-07-30,582.18,664.3,68,82.1200000000001,1.20764705882353
2022,"TRM","15E","23",908,2022-05-23,2022-07-30,634.26,651.56,68,17.3000000000001,0.254411764705883
2022,"TRM","15E","23",924,2022-05-23,2022-07-30,610.08,675.22,68,65.1400000000001,0.95794117647059
2022,"TRM","15E","23",999,2022-05-23,2022-07-30,483.6,555.1,68,71.5000000000001,1.0514705882353
2022,"TRM","17N","25",236,2022-05-23,2022-07-30,671.46,849.94,68,178.48,2.62470588235294
2022,"TRM","17N","25",245,2022-05-23,2022-07-30,703.08,891.8,68,188.72,2.77529411764706
2022,"TRM","17N","25",266,2022-05-23,2022-07-30,725.4,835.38,68,109.98,1.61735294117647
2022,"TRM","17N","25",292,2022-05-23,2022-07-30,615.66,775.32,68,159.66,2.34794117647059
2022,"TRM","17N","25",307,2022-05-23,2022-07-30,606.36,839.02,68,232.66,3.42147058823529
2022,"TRM","17N","25",312,2022-05-23,2022-07-30,556.14,760.76,68,204.62,3.00911764705882
2022,"TRM","17N","25",336,2022-05-23,2022-07-30,600.78,755.3,68,154.52,2.27235294117647
2022,"TRM","17N","25",348,2022-05-23,2022-07-30,584.04,819,68,234.96,3.45529411764706
2022,"TRM","17N","25",359,2022-05-23,2022-07-30,571.02,764.4,68,193.38,2.84382352941176
2022,"TRM","17N","25",403,2022-05-23,2022-07-30,610.08,806.26,68,196.18,2.885
2022,"TRM","17N","25",651,2022-05-23,2022-07-30,658.44,824.46,68,166.02,2.4414705882353
2022,"TRM","17N","25",655,2022-05-23,2022-07-30,634.26,789.88,68,155.62,2.28852941176471
2022,"TRM","17N","25",657,2022-05-23,2022-07-30,688.2,839.02,68,150.82,2.21794117647059
2022,"TRM","17N","25",661,2022-05-23,2022-07-30,651,720.72,68,69.72,1.02529411764706
2022,"TRM","17N","25",662,2022-05-23,2022-07-30,665.88,846.3,68,180.42,2.65323529411765
2022,"TRM","17N","25",663,2022-05-23,2022-07-30,546.84,718.9,68,172.06,2.53029411764706
2022,"TRM","17N","25",678,2022-05-23,2022-07-30,677.04,811.72,68,134.68,1.98058823529412
2022,"TRM","17N","25",692,2022-05-23,2022-07-30,624.96,802.62,68,177.66,2.61264705882353
2022,"TRM","17N","25",702,2022-05-23,2022-07-30,699.36,855.4,68,156.04,2.29470588235294
2022,"TRM","17N","25",824,2022-05-23,2022-07-30,537.54,684.32,68,146.78,2.15852941176471
2022,"TRM","17N","25",830,2022-05-23,2022-07-30,621.24,693.42,68,72.1800000000001,1.0614705882353
2022,"TRM","17N","25",885,2022-05-23,2022-07-30,639.84,731.64,68,91.8000000000001,1.35
2022,"TRM","17N","25",945,2022-05-23,2022-07-30,645.42,880.88,68,235.46,3.46264705882353
2022,"TRM","17N","25",967,2022-05-23,2022-07-30,593.34,729.82,68,136.48,2.00705882352941
2022,"TRM","17N","25",1018,2022-05-23,2022-07-30,472.44,589.68,68,117.24,1.72411764705883
2022,"TRM","19N","27",241,2022-05-23,2022-07-30,708.66,813.54,68,104.88,1.54235294117647
2022,"TRM","19N","27",265,2022-05-23,2022-07-30,606.36,780.78,68,174.42,2.565
2022,"TRM","19N","27",291,2022-05-23,2022-07-30,559.86,678.86,68,119,1.75
2022,"TRM","19N","27",305,2022-05-23,2022-07-30,613.8,775.32,68,161.52,2.37529411764706
2022,"TRM","19N","27",332,2022-05-23,2022-07-30,682.62,855.4,68,172.78,2.54088235294118
2022,"TRM","19N","27",337,2022-05-23,2022-07-30,651,786.24,68,135.24,1.98882352941176
2022,"TRM","19N","27",345,2022-05-23,2022-07-30,703.08,862.68,68,159.6,2.34705882352941
2022,"TRM","19N","27",399,2022-05-23,2022-07-30,682.62,882.7,68,200.08,2.94235294117647
2022,"TRM","19N","27",649,2022-05-23,2022-07-30,563.58,704.34,68,140.76,2.07
2022,"TRM","19N","27",681,2022-05-23,2022-07-30,598.92,715.26,68,116.34,1.71088235294118
2022,"TRM","19N","27",843,2022-05-23,2022-07-30,673.32,809.9,68,136.58,2.00852941176471
2022,"TRM","19N","27",847,2022-05-23,2022-07-30,522.66,700.7,68,178.04,2.61823529411765
2022,"TRM","19N","27",851,2022-05-23,2022-07-30,634.26,737.1,68,102.84,1.51235294117647
2022,"TRM","19N","27",853,2022-05-23,2022-07-30,660.3,777.14,68,116.84,1.71823529411765
2022,"TRM","19N","27",867,2022-05-23,2022-07-30,543.12,691.6,68,148.48,2.18352941176471
2022,"TRM","19N","27",871,2022-05-23,2022-07-30,621.24,746.2,68,124.96,1.83764705882353
2022,"TRM","19N","27",965,2022-05-23,2022-07-30,637.98,707.98,68,70.0000000000001,1.02941176470588
2022,"TRM","19N","27",973,2022-05-23,2022-07-30,628.68,791.7,68,163.02,2.39735294117647
2022,"TRM","19N","27",1044,2022-05-23,2022-07-30,585.9,753.48,68,167.58,2.46441176470588
2022,"TRM","20SE","25",226,2022-05-23,2022-07-30,630.54,780.78,68,150.24,2.20941176470588
2022,"TRM","20SE","25",256,2022-05-23,2022-07-30,734.7,893.62,68,158.92,2.33705882352941
2022,"TRM","20SE","25",277,2022-05-23,2022-07-30,558,726.18,68,168.18,2.47323529411765
2022,"TRM","20SE","25",311,2022-05-23,2022-07-30,654.72,813.54,68,158.82,2.33558823529412
2022,"TRM","20SE","25",327,2022-05-23,2022-07-30,610.08,797.16,68,187.08,2.75117647058824
2022,"TRM","20SE","25",338,2022-05-23,2022-07-30,636.12,806.26,68,170.14,2.50205882352941
2022,"TRM","20SE","25",340,2022-05-23,2022-07-30,682.62,786.24,68,103.62,1.52382352941176
2022,"TRM","20SE","25",352,2022-05-23,2022-07-30,665.88,820.82,68,154.94,2.27852941176471
2022,"TRM","20SE","25",372,2022-05-23,2022-07-30,708.66,908.18,68,199.52,2.93411764705882
2022,"TRM","20SE","25",377,2022-05-23,2022-07-30,645.42,811.72,68,166.3,2.44558823529412
2022,"TRM","20SE","25",383,2022-05-23,2022-07-30,671.46,829.92,68,158.46,2.33029411764706
2022,"TRM","20SE","25",650,2022-05-23,2022-07-30,641.7,773.5,68,131.8,1.93823529411765
2022,"TRM","20SE","25",669,2022-05-23,2022-07-30,693.78,848.12,68,154.34,2.26970588235294
2022,"TRM","20SE","25",672,2022-05-23,2022-07-30,621.24,762.58,68,141.34,2.07852941176471
2022,"TRM","20SE","25",680,2022-05-23,2022-07-30,544.98,657.02,68,112.04,1.64764705882353
2022,"TRM","20SE","25",689,2022-05-23,2022-07-30,617.52,729.82,68,112.3,1.6514705882353
2022,"TRM","20SE","25",812,2022-05-23,2022-07-30,597.06,769.86,68,172.8,2.54117647058824
2022,"TRM","20SE","25",860,2022-05-23,2022-07-30,602.64,749.84,68,147.2,2.16470588235294
2022,"TRM","20SE","25",937,2022-05-23,2022-07-30,565.44,655.2,68,89.7600000000001,1.32
2022,"TRM","20SE","25",938,2022-05-23,2022-07-30,680.76,835.38,68,154.62,2.27382352941176
2022,"TRM","20SE","25",939,2022-05-23,2022-07-30,580.32,702.52,68,122.2,1.79705882352941
2022,"TRM","20SE","25",970,2022-05-23,2022-07-30,654.72,788.06,68,133.34,1.96088235294118
2022,"TRM","20SE","25",1023,2022-05-23,2022-07-30,500.34,591.5,68,91.16,1.34058823529412
2022,"TRM","20SE","25",1034,2022-05-23,2022-07-30,537.54,655.2,68,117.66,1.73029411764706
2022,"TRM","20SE","25",1045,2022-05-23,2022-07-30,587.76,715.26,68,127.5,1.875
2022,"TRM","24W","23",19,2022-05-23,2022-07-30,645.42,726.18,68,80.7600000000001,1.18764705882353
2022,"TRM","24W","23",28,2022-05-23,2022-07-30,626.82,753.48,68,126.66,1.86264705882353
2022,"TRM","24W","23",48,2022-05-23,2022-07-30,723.54,782.6,68,59.0600000000001,0.868529411764707
2022,"TRM","24W","23",53,2022-05-23,2022-07-30,654.72,782.6,68,127.88,1.88058823529412
2022,"TRM","24W","23",79,2022-05-23,2022-07-30,675.18,758.94,68,83.7600000000001,1.23176470588235
2022,"TRM","24W","23",89,2022-05-23,2022-07-30,639.84,720.72,68,80.8800000000001,1.18941176470588
2022,"TRM","24W","23",129,2022-05-23,2022-07-30,695.64,762.58,68,66.9400000000001,0.984411764705883
2022,"TRM","24W","23",136,2022-05-23,2022-07-30,664.02,786.24,68,122.22,1.79735294117647
2022,"TRM","24W","23",138,2022-05-23,2022-07-30,686.34,802.62,68,116.28,1.71
2022,"TRM","24W","23",162,2022-05-23,2022-07-30,652.86,773.5,68,120.64,1.77411764705882
2022,"TRM","24W","23",187,2022-05-23,2022-07-30,654.72,811.72,68,157,2.30882352941177
2022,"TRM","24W","23",188,2022-05-23,2022-07-30,740.28,869.96,68,129.68,1.90705882352941
2022,"TRM","24W","23",573,2022-05-23,2022-07-30,576.6,695.24,68,118.64,1.74470588235294
2022,"TRM","24W","23",580,2022-05-23,2022-07-30,757.02,839.02,68,82,1.20588235294118
2022,"TRM","24W","23",585,2022-05-23,2022-07-30,671.46,780.78,68,109.32,1.60764705882353
2022,"TRM","24W","23",605,2022-05-23,2022-07-30,602.64,726.18,68,123.54,1.81676470588235
2022,"TRM","24W","23",606,2022-05-23,2022-07-30,513.36,626.08,68,112.72,1.65764705882353
2022,"TRM","24W","23",632,2022-05-23,2022-07-30,624.96,697.06,68,72.1000000000001,1.06029411764706
2022,"TRM","24W","23",634,2022-05-23,2022-07-30,701.22,766.22,68,65.0000000000001,0.955882352941178
2022,"TRM","24W","23",732,2022-05-23,2022-07-30,533.82,596.96,68,63.1400000000001,0.928529411764707
2022,"TRM","24W","23",739,2022-05-23,2022-07-30,600.78,664.3,68,63.5200000000001,0.934117647058825
2022,"TRM","24W","23",799,2022-05-23,2022-07-30,589.62,638.82,68,49.2,0.723529411764707
2022,"TRM","24W","23",916,2022-05-23,2022-07-30,611.94,677.04,68,65.1000000000001,0.957352941176473
2022,"TRM","25SE","23",26,2022-05-23,2022-07-30,610.08,733.46,68,123.38,1.81441176470588
2022,"TRM","25SE","23",29,2022-05-23,2022-07-30,753.3,833.56,68,80.2600000000001,1.18029411764706
2022,"TRM","25SE","23",54,2022-05-23,2022-07-30,688.2,728,68,39.8000000000001,0.58529411764706
2022,"TRM","25SE","23",67,2022-05-23,2022-07-30,671.46,728,68,56.5400000000001,0.831470588235295
2022,"TRM","25SE","23",77,2022-05-23,2022-07-30,723.54,788.06,68,64.5200000000001,0.948823529411766
2022,"TRM","25SE","23",94,2022-05-23,2022-07-30,736.56,809.9,68,73.34,1.07852941176471
2022,"TRM","25SE","23",95,2022-05-23,2022-07-30,589.62,684.32,68,94.7,1.39264705882353
2022,"TRM","25SE","23",102,2022-05-23,2022-07-30,639.84,707.98,68,68.1400000000001,1.00205882352941
2022,"TRM","25SE","23",112,2022-05-23,2022-07-30,710.52,786.24,68,75.72,1.11352941176471
2022,"TRM","25SE","23",117,2022-05-23,2022-07-30,664.02,709.8,68,45.7800000000001,0.673235294117648
2022,"TRM","25SE","23",128,2022-05-23,2022-07-30,680.76,771.68,68,90.9200000000001,1.33705882352941
2022,"TRM","25SE","23",151,2022-05-23,2022-07-30,619.38,698.88,68,79.5,1.16911764705882
2022,"TRM","25SE","23",165,2022-05-23,2022-07-30,550.56,642.46,68,91.9000000000001,1.3514705882353
2022,"TRM","25SE","23",198,2022-05-23,2022-07-30,606.36,671.58,68,65.22,0.959117647058824
2022,"TRM","25SE","23",203,2022-05-23,2022-07-30,708.66,806.26,68,97.6,1.43529411764706
2022,"TRM","25SE","23",205,2022-05-23,2022-07-30,584.04,644.28,68,60.24,0.885882352941177
2022,"TRM","25SE","23",594,2022-05-23,2022-07-30,658.44,757.12,68,98.6800000000001,1.45117647058824
2022,"TRM","25SE","23",623,2022-05-23,2022-07-30,598.92,664.3,68,65.3800000000001,0.961470588235296
2022,"TRM","25SE","23",635,2022-05-23,2022-07-30,630.54,717.08,68,86.5400000000001,1.27264705882353
2022,"TRM","25SE","23",722,2022-05-23,2022-07-30,559.86,593.32,68,33.46,0.492058823529412
2022,"TRM","25SE","23",761,2022-05-23,2022-07-30,649.14,718.9,68,69.76,1.02588235294118
2022,"TRM","25SE","23",798,2022-05-23,2022-07-30,643.56,706.16,68,62.6,0.920588235294118
2022,"TRM","25SE","23",1016,2022-05-23,2022-07-30,513.36,571.48,68,58.12,0.854705882352941
2022,"TRM","26E","23",55,2022-05-23,2022-07-30,667.74,806.26,68,138.52,2.03705882352941
2022,"TRM","26E","23",78,2022-05-23,2022-07-30,615.66,733.46,68,117.8,1.73235294117647
2022,"TRM","26E","23",90,2022-05-23,2022-07-30,691.92,808.08,68,116.16,1.70823529411765
2022,"TRM","26E","23",126,2022-05-23,2022-07-30,755.16,873.6,68,118.44,1.74176470588235
2022,"TRM","26E","23",153,2022-05-23,2022-07-30,729.12,849.94,68,120.82,1.77676470588235
2022,"TRM","26E","23",163,2022-05-23,2022-07-30,684.48,853.58,68,169.1,2.48676470588235
2022,"TRM","26E","23",190,2022-05-23,2022-07-30,660.3,784.42,68,124.12,1.82529411764706
2022,"TRM","26E","23",196,2022-05-23,2022-07-30,628.68,744.38,68,115.7,1.70147058823529
2022,"TRM","26E","23",586,2022-05-23,2022-07-30,598.92,689.78,68,90.86,1.33617647058824
2022,"TRM","26E","23",595,2022-05-23,2022-07-30,710.52,806.26,68,95.74,1.40794117647059
2022,"TRM","26E","23",637,2022-05-23,2022-07-30,701.22,788.06,68,86.8400000000001,1.27705882352941
2022,"TRM","26E","23",713,2022-05-23,2022-07-30,602.64,768.04,68,165.4,2.43235294117647
2022,"TRM","26E","23",742,2022-05-23,2022-07-30,550.56,718.9,68,168.34,2.47558823529412
2022,"TRM","26E","23",760,2022-05-23,2022-07-30,658.44,748.02,68,89.58,1.31735294117647
2022,"TRM","26E","23",772,2022-05-23,2022-07-30,621.24,726.18,68,104.94,1.54323529411765
2022,"TRM","26E","23",778,2022-05-23,2022-07-30,664.02,782.6,68,118.58,1.74382352941177
2022,"TRM","26E","23",780,2022-05-23,2022-07-30,636.12,768.04,68,131.92,1.94
2022,"TRM","26E","23",781,2022-05-23,2022-07-30,569.16,706.16,68,137,2.01470588235294
2022,"TRM","26E","23",790,2022-05-23,2022-07-30,643.56,784.42,68,140.86,2.0714705882353
2022,"TRM","26E","23",912,2022-05-23,2022-07-30,628.68,666.12,68,37.4400000000001,0.550588235294118
2022,"TRM","26E","23",917,2022-05-23,2022-07-30,652.86,766.22,68,113.36,1.66705882352941
2022,"TRM","26E","23",997,2022-05-23,2022-07-30,478.02,546,68,67.98,0.999705882352941
2022,"TRM","26E","23",1005,2022-05-23,2022-07-30,589.62,651.56,68,61.9400000000001,0.910882352941177
2022,"TRM","31E","27",225,2022-05-23,2022-07-30,651,746.2,68,95.2,1.4
2022,"TRM","31E","27",233,2022-05-23,2022-07-30,704.94,793.52,68,88.58,1.30264705882353
2022,"TRM","31E","27",247,2022-05-23,2022-07-30,597.06,647.92,68,50.8600000000001,0.74794117647059
2022,"TRM","31E","27",273,2022-05-23,2022-07-30,587.76,678.86,68,91.1,1.33970588235294
2022,"TRM","31E","27",286,2022-05-23,2022-07-30,721.68,829.92,68,108.24,1.59176470588235
2022,"TRM","31E","27",295,2022-05-23,2022-07-30,699.36,797.16,68,97.8000000000002,1.43823529411765
2022,"TRM","31E","27",300,2022-05-23,2022-07-30,656.58,740.74,68,84.1600000000001,1.23764705882353
2022,"TRM","31E","27",303,2022-05-23,2022-07-30,634.26,702.52,68,68.26,1.00382352941176
2022,"TRM","31E","27",306,2022-05-23,2022-07-30,643.56,691.6,68,48.0400000000001,0.706470588235295
2022,"TRM","31E","27",316,2022-05-23,2022-07-30,578.46,709.8,68,131.34,1.9314705882353
2022,"TRM","31E","27",326,2022-05-23,2022-07-30,688.2,789.88,68,101.68,1.49529411764706
2022,"TRM","31E","27",328,2022-05-23,2022-07-30,626.82,678.86,68,52.0400000000001,0.76529411764706
2022,"TRM","31E","27",335,2022-05-23,2022-07-30,619.38,724.36,68,104.98,1.54382352941177
2022,"TRM","31E","27",386,2022-05-23,2022-07-30,680.76,737.1,68,56.34,0.828529411764706
2022,"TRM","31E","27",668,2022-05-23,2022-07-30,606.36,702.52,68,96.16,1.41411764705882
2022,"TRM","31E","27",703,2022-05-23,2022-07-30,701.22,738.92,68,37.7000000000002,0.554411764705885
2022,"TRM","31E","27",704,2022-05-23,2022-07-30,667.74,731.64,68,63.9,0.939705882352941
2022,"TRM","31E","27",841,2022-05-23,2022-07-30,645.42,682.5,68,37.08,0.545294117647059
2022,"TRM","31E","27",855,2022-05-23,2022-07-30,673.32,706.16,68,32.84,0.482941176470589
2022,"TRM","31E","27",866,2022-05-23,2022-07-30,552.42,627.9,68,75.48,1.11
2022,"TRM","31E","27",886,2022-05-23,2022-07-30,539.4,626.08,68,86.6800000000001,1.27470588235294
2022,"TRM","31E","27",942,2022-05-23,2022-07-30,571.02,664.3,68,93.2800000000001,1.37176470588235
2022,"TRM","31E","27",960,2022-05-23,2022-07-30,621.24,697.06,68,75.8200000000001,1.115
2022,"TRM","31E","27",962,2022-05-23,2022-07-30,561.72,616.98,68,55.2600000000001,0.812647058823531
2022,"TRM","31E","27",1020,2022-05-23,2022-07-30,496.62,544.18,68,47.5600000000001,0.699411764705884
2022,"TRM","31E","27",1031,2022-05-23,2022-07-30,602.64,638.82,68,36.1800000000001,0.532058823529413
2022,"TRM","31E","27",1047,2022-05-23,2022-07-30,558,622.44,68,64.4400000000001,0.94764705882353
2022,"TRM","5E","25",249,2022-05-23,2022-07-30,617.52,733.46,68,115.94,1.705
2022,"TRM","5E","25",269,2022-05-23,2022-07-30,597.06,666.12,68,69.0600000000001,1.01558823529412
2022,"TRM","5E","25",279,2022-05-23,2022-07-30,682.62,797.16,68,114.54,1.68441176470588
2022,"TRM","5E","25",313,2022-05-23,2022-07-30,606.36,746.2,68,139.84,2.05647058823529
2022,"TRM","5E","25",325,2022-05-23,2022-07-30,610.08,744.38,68,134.3,1.975
2022,"TRM","5E","25",342,2022-05-23,2022-07-30,632.4,757.12,68,124.72,1.83411764705882
2022,"TRM","5E","25",343,2022-05-23,2022-07-30,699.36,800.8,68,101.44,1.49176470588236
2022,"TRM","5E","25",347,2022-05-23,2022-07-30,572.88,662.48,68,89.6,1.31764705882353
2022,"TRM","5E","25",366,2022-05-23,2022-07-30,654.72,768.04,68,113.32,1.6664705882353
2022,"TRM","5E","25",396,2022-05-23,2022-07-30,686.34,793.52,68,107.18,1.57617647058824
2022,"TRM","5E","25",645,2022-05-23,2022-07-30,621.24,691.6,68,70.36,1.03470588235294
2022,"TRM","5E","25",646,2022-05-23,2022-07-30,703.08,819,68,115.92,1.70470588235294
2022,"TRM","5E","25",810,2022-05-23,2022-07-30,664.02,749.84,68,85.8200000000001,1.26205882352941
2022,"TRM","5E","25",813,2022-05-23,2022-07-30,558,658.84,68,100.84,1.48294117647059
2022,"TRM","5E","25",822,2022-05-23,2022-07-30,671.46,738.92,68,67.4600000000002,0.992058823529414
2022,"TRM","5E","25",838,2022-05-23,2022-07-30,591.48,700.7,68,109.22,1.60617647058824
2022,"TRM","5E","25",840,2022-05-23,2022-07-30,537.54,611.52,68,73.98,1.08794117647059
2022,"TRM","5E","25",849,2022-05-23,2022-07-30,628.68,728,68,99.3200000000001,1.46058823529412
2022,"TRM","5E","25",865,2022-05-23,2022-07-30,636.12,684.32,68,48.2,0.708823529411765
2022,"TRM","5E","25",869,2022-05-23,2022-07-30,576.6,651.56,68,74.9600000000002,1.10235294117647
2022,"TRM","5E","25",961,2022-05-23,2022-07-30,554.28,629.72,68,75.4400000000001,1.10941176470588
2022,"TRM","5E","25",966,2022-05-23,2022-07-30,740.28,886.34,68,146.06,2.14794117647059
2022,"TRM","5E","25",969,2022-05-23,2022-07-30,652.86,737.1,68,84.2400000000001,1.23882352941177
2022,"TRM","5E","25",1026,2022-05-23,2022-07-30,465,502.32,68,37.3200000000001,0.548823529411765
2022,"TRM","5E","25",1036,2022-05-23,2022-07-30,643.56,691.6,68,48.0400000000001,0.706470588235295
2022,"TRM","7NW","23",217,2022-05-23,2022-07-30,730.98,930.02,68,199.04,2.92705882352941
2022,"TRM","7NW","23",220,2022-05-23,2022-07-30,714.24,888.16,68,173.92,2.55764705882353
2022,"TRM","7NW","23",227,2022-05-23,2022-07-30,569.16,749.84,68,180.68,2.65705882352941
2022,"TRM","7NW","23",243,2022-05-23,2022-07-30,677.04,849.94,68,172.9,2.54264705882353
2022,"TRM","7NW","23",298,2022-05-23,2022-07-30,615.66,786.24,68,170.58,2.50852941176471
2022,"TRM","7NW","23",318,2022-05-23,2022-07-30,537.54,757.12,68,219.58,3.22911764705882
2022,"TRM","7NW","23",346,2022-05-23,2022-07-30,684.48,829.92,68,145.44,2.13882352941177
2022,"TRM","7NW","23",350,2022-05-23,2022-07-30,654.72,811.72,68,157,2.30882352941177
2022,"TRM","7NW","23",356,2022-05-23,2022-07-30,634.26,809.9,68,175.64,2.58294117647059
2022,"TRM","7NW","23",375,2022-05-23,2022-07-30,582.18,789.88,68,207.7,3.05441176470588
2022,"TRM","7NW","23",388,2022-05-23,2022-07-30,591.48,775.32,68,183.84,2.70352941176471
2022,"TRM","7NW","23",398,2022-05-23,2022-07-30,643.56,813.54,68,169.98,2.49970588235294
2022,"TRM","7NW","23",652,2022-05-23,2022-07-30,608.22,804.44,68,196.22,2.88558823529412
2022,"TRM","7NW","23",659,2022-05-23,2022-07-30,598.92,758.94,68,160.02,2.35323529411765
2022,"TRM","7NW","23",664,2022-05-23,2022-07-30,671.46,782.6,68,111.14,1.63441176470588
