,model,kfold,numb_vars,formula,xv,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
9,Temporal,2022,1,np.log(Biomass_kg_ha) ~ bai_246,simp,0.0798,0.0794,2938.6875,328.9261,0.8225,0.5629,0.6839,0.1096,359.4025,0.7997,1.175,274.5444,0.4698,0.4976
0,Temporal,2013,1,np.log(Biomass_kg_ha) ~ bai_346,simp,0.1437,0.1433,3143.5635,408.442,0.577,0.5812,0.6145,0.0956,426.6624,0.9215,1.0571,358.5483,0.5102,0.5167
1,Temporal,2014,1,np.log(Biomass_kg_ha) ~ bai_346,simp,0.1123,0.1119,3022.0134,788.3746,-0.1177,0.615,0.5974,0.0851,325.5041,0.6258,0.6178,545.5837,0.4256,0.4764
2,Temporal,2015,1,np.log(Biomass_kg_ha) ~ bai_346,simp,0.1257,0.1253,3095.3154,586.1323,-0.1402,0.5002,0.5224,0.0748,401.7681,0.7654,0.8018,450.553,0.3845,0.4321
3,Temporal,2016,1,np.log(Biomass_kg_ha) ~ bai_346,simp,0.1357,0.1352,3056.4187,652.1447,-0.2385,0.5815,0.5651,0.0818,214.824,0.3897,0.268,469.0205,0.4182,0.4711
4,Temporal,2017,1,np.log(Biomass_kg_ha) ~ bai_346,simp,0.1309,0.1304,3185.8037,388.0577,-0.0559,0.4184,0.3871,0.0572,234.3168,0.4041,0.3571,278.6803,0.3005,0.3057
5,Temporal,2018,1,np.log(Biomass_kg_ha) ~ bai_346,simp,0.1096,0.1092,3188.6727,466.7097,-0.1142,0.4838,0.4185,0.0619,152.4162,0.2936,0.1687,316.9016,0.3285,0.3312
6,Temporal,2019,1,np.log(Biomass_kg_ha) ~ bai_346,simp,0.131,0.1306,3161.7548,315.1716,0.1342,0.3849,0.3738,0.0563,294.4536,0.5318,0.4459,246.1653,0.3006,0.3021
7,Temporal,2020,1,np.log(Biomass_kg_ha) ~ bai_346,simp,0.0906,0.0902,2987.8892,332.1027,0.8088,0.686,0.648,0.1063,350.4958,0.8395,0.9585,299.7273,0.6191,0.5581
8,Temporal,2021,1,np.log(Biomass_kg_ha) ~ bai_346,simp,0.1278,0.1274,3092.7327,469.7187,0.0915,0.4962,0.4563,0.0676,344.0634,0.6584,0.6502,334.5877,0.3534,0.3657
9,Temporal,2022,1,np.log(Biomass_kg_ha) ~ bai_346,simp,0.1081,0.1077,2875.4186,314.8221,0.7695,0.5388,0.6639,0.1064,338.8732,0.754,1.1087,262.4237,0.4491,0.4815
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + ndvi + dfi:ndvi,simp,0.631,0.6304,1346.2715,300.4858,0.1155,0.4276,0.4239,0.066,231.0877,0.4991,0.3363,214.2374,0.3049,0.3208
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + ndvi + dfi:ndvi,simp,0.6076,0.6071,1337.5353,566.6399,0.0318,0.442,0.3738,0.0532,335.6987,0.6454,0.4685,376.4789,0.2937,0.2992
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + ndvi + dfi:ndvi,simp,0.6257,0.6251,1345.1538,435.388,0.3019,0.3715,0.3848,0.0551,525.3573,1.0008,0.968,345.8835,0.2952,0.2986
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + ndvi + dfi:ndvi,simp,0.6054,0.6048,1442.3001,424.8426,-0.0103,0.3788,0.2945,0.0426,147.498,0.2676,0.2619,262.8614,0.2344,0.2278
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + ndvi + dfi:ndvi,simp,0.6211,0.6206,1479.3991,262.566,-0.0108,0.2831,0.2561,0.0378,201.0401,0.3467,0.2287,193.5995,0.2088,0.2065
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + ndvi + dfi:ndvi,simp,0.6207,0.6201,1417.9467,380.273,-0.0746,0.3942,0.3215,0.0476,152.4031,0.2936,0.0706,249.3932,0.2585,0.2492
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + ndvi + dfi:ndvi,simp,0.6275,0.6269,1447.8988,233.3159,0.122,0.2849,0.2773,0.0417,225.7218,0.4077,0.3288,179.8984,0.2197,0.2205
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + ndvi + dfi:ndvi,simp,0.5769,0.5763,1412.5999,155.5094,0.1718,0.3212,0.3219,0.0528,134.6248,0.3225,0.226,123.2198,0.2545,0.2612
8,Temporal,2021,2,np.log(Biomass_kg_ha) ~ dfi + ndvi + dfi:ndvi,simp,0.6486,0.6481,1253.2548,411.7413,-0.0079,0.4349,0.4086,0.0606,219.947,0.4209,0.3162,291.0696,0.3075,0.3232
9,Temporal,2022,2,np.log(Biomass_kg_ha) ~ dfi + ndvi + dfi:ndvi,simp,0.5912,0.5906,1297.492,187.1808,0.0356,0.3203,0.3763,0.0603,131.3686,0.2923,0.1321,143.0304,0.2448,0.2831
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.5996,0.599,1520.9441,301.6983,0.0612,0.4293,0.4172,0.0649,198.2828,0.4283,0.2736,215.4855,0.3067,0.3238
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.5737,0.5731,1509.0556,559.3645,0.0336,0.4364,0.3688,0.0525,320.9609,0.6171,0.4566,373.0085,0.291,0.2953
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.6098,0.6092,1430.9649,708.5998,0.435,0.6047,0.4631,0.0663,566.4335,1.0791,0.9957,506.7731,0.4325,0.3692
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.5759,0.5752,1591.0272,422.9215,-0.0108,0.3771,0.2997,0.0434,138.3535,0.251,0.267,261.8283,0.2334,0.2293
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.593,0.5924,1626.8956,265.722,-0.0457,0.2865,0.2627,0.0388,182.0288,0.3139,0.1882,196.4741,0.2119,0.2118
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.5933,0.5927,1562.872,392.7232,-0.0784,0.4071,0.3347,0.0495,141.8982,0.2733,0.1163,254.3706,0.2637,0.2545
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.5966,0.596,1609.6446,234.7136,0.0823,0.2866,0.2685,0.0404,193.0091,0.3486,0.2954,174.665,0.2133,0.2136
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.5518,0.5512,1531.3413,169.0273,0.2391,0.3491,0.3585,0.0588,150.3775,0.3602,0.3052,138.3021,0.2857,0.2942
8,Temporal,2021,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.6263,0.6258,1377.7311,427.3528,-0.0235,0.4514,0.4328,0.0641,219.5926,0.4202,0.3071,304.7733,0.3219,0.3435
9,Temporal,2022,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.5658,0.5652,1419.5011,192.8579,0.1509,0.33,0.4124,0.0661,134.2603,0.2987,0.2924,146.5046,0.2507,0.2905
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.4572,0.4564,2172.0548,312.3138,0.0347,0.4444,0.4454,0.0693,233.637,0.5046,0.2121,230.8279,0.3285,0.3531
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.4716,0.4708,1953.355,758.2039,-0.2088,0.5915,0.5461,0.0778,238.0245,0.4576,0.2356,533.7899,0.4164,0.4537
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.4398,0.439,2178.7759,429.4264,0.0561,0.3665,0.3564,0.051,434.2312,0.8272,0.7226,326.3595,0.2785,0.2839
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.4493,0.4485,2130.0813,520.6486,0.0654,0.4642,0.3991,0.0578,350.5084,0.6359,0.5874,353.231,0.3149,0.3166
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.4594,0.4586,2211.5398,310.4501,0.1,0.3348,0.313,0.0463,310.5054,0.5355,0.4473,229.0239,0.247,0.2459
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.4743,0.4735,2096.6277,453.6269,0.1571,0.4702,0.4451,0.0658,367.2094,0.7074,0.6905,334.1666,0.3464,0.3572
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.4809,0.4802,2120.7396,338.7428,0.2861,0.4136,0.3909,0.0588,386.9158,0.6988,0.6069,269.2645,0.3288,0.3144
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.4061,0.4053,2112.379,214.2799,0.4319,0.4426,0.4327,0.071,220.055,0.5271,0.5043,180.1906,0.3722,0.3568
8,Temporal,2021,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.4821,0.4813,2039.7046,467.573,-0.0906,0.4939,0.4472,0.0663,196.6282,0.3763,0.2595,317.3031,0.3352,0.3512
9,Temporal,2022,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.3847,0.3838,2126.4859,199.5114,0.0685,0.3414,0.3756,0.0602,123.3228,0.2744,0.1945,145.2967,0.2487,0.2785
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.4748,0.474,2101.4888,321.3671,0.1571,0.4573,0.4528,0.0705,223.9302,0.4837,0.4441,242.6725,0.3453,0.3608
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.4481,0.4473,2043.2693,618.8871,0.097,0.4828,0.4276,0.0609,424.867,0.8168,0.6661,433.7514,0.3384,0.3451
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.4649,0.4641,2084.1002,415.172,0.2344,0.3543,0.3944,0.0565,605.4585,1.1534,1.229,333.5876,0.2847,0.3011
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.4649,0.4641,2070.7266,536.1485,-0.1223,0.478,0.4048,0.0586,177.2421,0.3215,0.2785,347.5254,0.3099,0.3161
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.4818,0.4811,2124.3731,351.4264,-0.1378,0.3789,0.3497,0.0517,157.5555,0.2717,0.1277,259.4975,0.2798,0.286
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.4742,0.4734,2097.1979,450.1221,-0.158,0.4666,0.3936,0.0582,149.8927,0.2887,0.0147,297.9161,0.3088,0.306
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.4744,0.4736,2146.3021,245.6494,0.1339,0.3,0.3012,0.0453,247.8986,0.4477,0.402,184.0044,0.2247,0.2294
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.4292,0.4283,2030.7743,213.4472,0.3335,0.4409,0.4403,0.0722,203.3129,0.487,0.4177,174.9373,0.3613,0.3598
8,Temporal,2021,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.5051,0.5044,1947.6605,446.4721,0.1697,0.4716,0.4727,0.0701,360.8868,0.6906,0.5906,347.0238,0.3666,0.3794
9,Temporal,2022,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.4307,0.4299,1968.8464,187.4887,0.2718,0.3209,0.4486,0.0719,187.7699,0.4178,0.4042,146.9208,0.2514,0.3069
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.1239,0.1226,3196.4849,340.8969,0.2753,0.4851,0.495,0.077,261.2275,0.5642,0.6289,267.419,0.3806,0.3998
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.1528,0.1516,2929.3652,830.5157,-0.1922,0.6479,0.6684,0.0952,270.6645,0.5204,0.4956,600.6624,0.4686,0.552
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.1247,0.1235,3101.6443,546.3046,-0.1198,0.4662,0.4886,0.07,316.477,0.6029,0.602,394.8447,0.3369,0.3777
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.1356,0.1343,3060.6272,627.1287,0.0527,0.5592,0.5243,0.0759,388.4029,0.7046,0.7636,462.3289,0.4122,0.4358
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.1322,0.1309,3186.6876,356.1225,-0.0676,0.384,0.3443,0.0509,179.8188,0.3101,0.2939,245.2312,0.2644,0.266
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.1623,0.1611,3065.7273,554.9663,0.0842,0.5753,0.5486,0.0812,370.8378,0.7144,0.7112,429.4291,0.4451,0.4701
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.1568,0.1555,3104.8168,348.6951,0.1014,0.4258,0.422,0.0635,287.6945,0.5196,0.4707,269.1879,0.3287,0.339
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.1147,0.1135,2936.3635,344.8253,0.8408,0.7122,0.6634,0.1088,363.8984,0.8716,0.987,307.81,0.6358,0.5668
8,Temporal,2021,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.1528,0.1516,3037.7622,481.1212,-0.0068,0.5082,0.4995,0.074,277.1306,0.5303,0.4677,340.4438,0.3596,0.3875
9,Temporal,2022,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.0923,0.0909,2915.1341,283.9809,0.6967,0.486,0.6248,0.1001,304.1855,0.6768,1.007,239.4537,0.4098,0.4512
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.5753,0.5747,1646.9134,384.5154,0.1454,0.5472,0.5069,0.0789,355.309,0.7674,0.3649,257.6936,0.3667,0.3673
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.524,0.5233,1737.274,551.5873,0.0471,0.4303,0.3602,0.0513,318.3671,0.6121,0.6135,349.3418,0.2725,0.2807
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.5318,0.5312,1807.6722,355.1695,0.1304,0.3031,0.301,0.0431,341.654,0.6509,0.6524,279.7189,0.2387,0.2445
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.5454,0.5447,1734.3988,453.2214,0.0602,0.4041,0.3573,0.0517,296.8278,0.5385,0.5477,301.3554,0.2687,0.268
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.5596,0.5589,1789.47,309.0329,0.0509,0.3332,0.3044,0.045,228.7424,0.3945,0.3395,229.2838,0.2472,0.2441
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.5558,0.5552,1746.1192,395.3282,0.0475,0.4098,0.3594,0.0532,239.7794,0.4619,0.4409,280.998,0.2913,0.2938
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.556,0.5553,1804.2065,241.642,-0.0194,0.2951,0.28,0.0422,164.2465,0.2966,0.1627,182.1522,0.2224,0.2262
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.5165,0.5158,1688.0771,200.8153,0.106,0.4148,0.3951,0.0648,167.4256,0.401,0.1752,162.157,0.3349,0.3375
8,Temporal,2021,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.5657,0.5651,1682.6679,383.0394,-0.0148,0.4046,0.3781,0.056,225.633,0.4318,0.3364,276.6093,0.2922,0.3011
9,Temporal,2022,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.5578,0.5571,1456.6662,290.1285,0.2528,0.4965,0.5322,0.0853,223.4374,0.4972,0.4504,231.3383,0.3959,0.4188
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.6547,0.6542,1203.8425,325.9941,0.0909,0.4639,0.4536,0.0706,252.5315,0.5454,0.281,230.6081,0.3282,0.3388
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.6139,0.6133,1304.5352,503.7238,0.0888,0.3929,0.3253,0.0463,311.041,0.598,0.5616,310.8816,0.2425,0.2484
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.633,0.6324,1304.373,406.8025,0.2497,0.3471,0.3446,0.0493,422.8774,0.8056,0.7432,324.1009,0.2766,0.2746
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.6256,0.625,1333.6469,401.4142,0.0507,0.3579,0.3006,0.0435,223.6086,0.4057,0.4078,251.9658,0.2247,0.2212
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.6386,0.638,1382.2576,262.3107,0.0413,0.2828,0.2552,0.0377,195.1539,0.3366,0.2954,189.6485,0.2045,0.201
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.6338,0.6332,1344.8558,355.8768,-0.0008,0.3689,0.2989,0.0442,160.6055,0.3094,0.2713,230.8595,0.2393,0.2313
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.634,0.6335,1412.074,201.707,-0.0042,0.2463,0.2221,0.0334,128.1847,0.2315,0.1505,145.972,0.1782,0.1764
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.6046,0.604,1272.9173,178.8697,0.0344,0.3695,0.3481,0.0571,138.7167,0.3323,0.0911,141.1193,0.2915,0.2962
8,Temporal,2021,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.6549,0.6544,1216.3259,375.1382,-0.0213,0.3963,0.368,0.0545,201.8313,0.3862,0.2994,272.2293,0.2876,0.297
9,Temporal,2022,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.6436,0.6431,1018.8822,258.3135,0.1408,0.4421,0.4886,0.0783,168.1217,0.3741,0.3098,196.6055,0.3365,0.3719
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.1504,0.1492,3130.6213,361.3744,0.3206,0.5143,0.5284,0.0822,302.1335,0.6526,0.7056,288.9968,0.4113,0.4277
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.1463,0.145,2945.3016,812.661,-0.1731,0.6339,0.6229,0.0887,275.2329,0.5291,0.5371,580.7805,0.4531,0.5132
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.1494,0.1481,3042.5958,552.2017,-0.0717,0.4712,0.4972,0.0712,411.314,0.7836,0.804,405.6891,0.3462,0.3856
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.1491,0.1479,3027.9925,619.1071,-0.0201,0.552,0.5069,0.0734,311.9131,0.5659,0.6339,429.2265,0.3827,0.4047
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.1557,0.1545,3130.0343,379.3568,-0.1324,0.4091,0.3713,0.0549,144.57,0.2493,0.1965,266.269,0.2871,0.292
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.1613,0.1601,3068.3348,524.9028,-0.0001,0.5441,0.4924,0.0728,265.1824,0.5108,0.4853,373.938,0.3876,0.4015
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.174,0.1728,3062.8741,343.5614,0.1268,0.4195,0.4162,0.0627,305.4631,0.5517,0.5062,262.684,0.3208,0.329
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.1347,0.1334,2889.3815,343.145,0.8135,0.7088,0.6579,0.1079,361.7326,0.8665,0.9565,297.2643,0.614,0.5493
8,Temporal,2021,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.1799,0.1787,2971.8319,484.5242,0.0544,0.5118,0.5172,0.0767,339.3502,0.6494,0.5704,352.4804,0.3723,0.4034
9,Temporal,2022,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.1163,0.115,2860.7281,291.4728,0.6909,0.4988,0.6238,0.1,323.9303,0.7208,0.9589,228.6469,0.3913,0.4259
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.4024,0.4016,2377.7763,293.1148,0.0839,0.4171,0.4115,0.064,232.7109,0.5026,0.2558,208.0062,0.296,0.3105
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.4473,0.4465,2045.9918,788.2754,-0.2588,0.6149,0.6141,0.0875,211.2431,0.4061,0.1877,574.2586,0.448,0.5185
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.3868,0.3859,2365.76,411.7566,0.04,0.3514,0.3453,0.0494,341.9319,0.6514,0.6029,302.0527,0.2578,0.2664
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.4021,0.4012,2299.8407,518.0892,0.0489,0.4619,0.409,0.0592,338.6602,0.6144,0.5977,362.7645,0.3234,0.3309
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.4137,0.4128,2378.928,310.4126,0.1028,0.3347,0.3204,0.0473,298.0464,0.514,0.4286,232.7722,0.251,0.2544
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.446,0.4452,2205.8547,495.8128,0.1993,0.514,0.5107,0.0756,463.967,0.8938,0.8839,387.394,0.4016,0.4205
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.4172,0.4164,2355.5041,259.0224,0.1754,0.3163,0.3222,0.0485,278.6404,0.5032,0.4624,208.4197,0.2545,0.2593
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.3611,0.3602,2263.1605,228.6302,0.4805,0.4722,0.4634,0.076,233.8621,0.5602,0.5666,195.3616,0.4035,0.3866
8,Temporal,2021,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.4271,0.4263,2244.3779,437.3264,-0.0591,0.4619,0.4287,0.0635,194.1937,0.3716,0.2919,307.5955,0.3249,0.3435
9,Temporal,2022,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.3558,0.3549,2219.6174,242.4108,0.1965,0.4148,0.4504,0.0722,191.4896,0.4261,0.3759,186.8563,0.3198,0.343
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.3556,0.3547,2539.192,350.7736,0.2454,0.4992,0.5042,0.0785,268.835,0.5806,0.5976,277.2889,0.3946,0.4118
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.3234,0.3225,2464.2951,684.3819,-0.0115,0.5339,0.4751,0.0677,380.1202,0.7308,0.6375,478.9198,0.3736,0.3886
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.3497,0.3487,2487.2822,503.1202,0.1207,0.4293,0.4537,0.065,581.0773,1.107,1.1823,391.3955,0.334,0.3552
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.3501,0.3491,2472.0095,596.2444,-0.0959,0.5316,0.4678,0.0677,232.7708,0.4223,0.406,394.8144,0.352,0.3657
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.3631,0.3621,2549.4526,382.8395,-0.1476,0.4128,0.3842,0.0568,167.7258,0.2893,0.1523,281.7021,0.3038,0.3139
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.3542,0.3533,2524.54,490.9607,-0.1386,0.5089,0.4326,0.064,167.2254,0.3221,0.0952,321.958,0.3337,0.3298
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.3575,0.3566,2553.3039,280.1962,0.1858,0.3421,0.343,0.0516,296.1626,0.5349,0.5079,209.5371,0.2559,0.2602
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.3019,0.3009,2446.0374,245.6456,0.4883,0.5074,0.5017,0.0823,247.1065,0.5919,0.5882,205.1979,0.4238,0.4107
8,Temporal,2021,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.3777,0.3768,2412.215,458.0792,0.1829,0.4839,0.486,0.072,387.5519,0.7416,0.6603,354.0218,0.374,0.3866
9,Temporal,2022,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.3044,0.3034,2375.3487,221.3099,0.3675,0.3787,0.5038,0.0807,231.7971,0.5158,0.5238,175.6576,0.3006,0.3534
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + bai_236 + dfi:bai_236,simp,0.5817,0.5811,1614.523,264.3986,0.0894,0.3763,0.3724,0.0579,201.6762,0.4356,0.2578,189.7509,0.27,0.2806
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + bai_236 + dfi:bai_236,simp,0.5767,0.5761,1494.3161,630.6202,-0.1346,0.4919,0.4204,0.0599,220.0552,0.4231,0.2167,428.5879,0.3343,0.3449
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + bai_236 + dfi:bai_236,simp,0.5773,0.5767,1596.3772,387.6438,0.1864,0.3308,0.3453,0.0494,453.7635,0.8644,0.787,307.6668,0.2625,0.2707
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + bai_236 + dfi:bai_236,simp,0.574,0.5733,1600.2369,453.6328,0.0785,0.4045,0.3346,0.0484,269.8971,0.4896,0.4557,301.148,0.2685,0.2643
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + bai_236 + dfi:bai_236,simp,0.5873,0.5867,1655.5233,282.1423,0.041,0.3042,0.2805,0.0415,265.3346,0.4576,0.2731,212.3794,0.229,0.2253
