,model,kfold,numb_vars,formula,xv,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ satvi + swir2 + bai_246 + satvi:swir2 + satvi:bai_246 + swir2:bai_246,simp,0.6881,0.6869,667.0338,357.1157,0.0665,0.3702,0.3237,0.0479,224.8929,0.4332,0.4126,247.0969,0.2561,0.2582
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ satvi + swir2 + bai_246 + satvi:swir2 + satvi:bai_246 + swir2:bai_246,simp,0.6909,0.6897,725.7381,238.2731,-0.1031,0.291,0.2667,0.0402,110.4471,0.1995,0.0166,170.3963,0.2081,0.2116
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ satvi + swir2 + bai_246 + satvi:swir2 + satvi:bai_246 + swir2:bai_246,simp,0.6061,0.6045,694.6287,168.6774,-0.1417,0.3484,0.3141,0.0515,114.456,0.2742,-0.107,123.6234,0.2553,0.2601
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ satvi + swir2 + bai_346 + satvi:swir2 + satvi:bai_346 + swir2:bai_346,simp,0.7047,0.7036,528.4319,322.8615,0.2321,0.4595,0.4367,0.068,265.2068,0.5728,0.4377,227.2824,0.3234,0.3149
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ satvi + swir2 + bai_346 + satvi:swir2 + satvi:bai_346 + swir2:bai_346,simp,0.6732,0.6719,601.8434,551.6996,0.0684,0.4304,0.3503,0.0499,331.8974,0.6381,0.5119,346.9962,0.2707,0.2679
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ satvi + swir2 + bai_346 + satvi:swir2 + satvi:bai_346 + swir2:bai_346,simp,0.6916,0.6904,622.1364,506.2949,0.2357,0.432,0.3976,0.0569,455.886,0.8685,0.7276,400.2227,0.3415,0.3241
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ satvi + swir2 + bai_346 + satvi:swir2 + satvi:bai_346 + swir2:bai_346,simp,0.6815,0.6803,654.6877,410.5981,0.0801,0.3661,0.3185,0.0461,285.0548,0.5171,0.4868,267.1487,0.2382,0.2382
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ satvi + swir2 + bai_346 + satvi:swir2 + satvi:bai_346 + swir2:bai_346,simp,0.6899,0.6887,731.6571,250.589,0.1405,0.2702,0.258,0.0381,256.7863,0.4428,0.4038,199.5784,0.2152,0.2131
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ satvi + swir2 + bai_346 + satvi:swir2 + satvi:bai_346 + swir2:bai_346,simp,0.6882,0.687,666.378,358.944,0.0641,0.3721,0.3233,0.0478,222.4208,0.4285,0.4064,248.1302,0.2572,0.2584
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ satvi + swir2 + bai_346 + satvi:swir2 + satvi:bai_346 + swir2:bai_346,simp,0.692,0.6907,720.7645,240.3926,-0.1082,0.2935,0.2715,0.0409,111.307,0.201,0.0071,171.6797,0.2096,0.2147
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ satvi + swir2 + bai_346 + satvi:swir2 + satvi:bai_346 + swir2:bai_346,simp,0.6049,0.6034,699.08,167.3889,-0.1458,0.3457,0.3114,0.0511,113.1984,0.2711,-0.1122,122.7839,0.2536,0.259
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ satvi + bai_126 + bai_236 + satvi:bai_126 + satvi:bai_236 + bai_126:bai_236,simp,0.3447,0.3423,1813.0887,319.7249,0.391,0.455,0.4855,0.0755,322.6084,0.6968,0.715,251.006,0.3572,0.3742
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ satvi + bai_126 + bai_236 + satvi:bai_126 + satvi:bai_236 + bai_126:bai_236,simp,0.3481,0.3455,1665.398,759.1038,-0.1865,0.5922,0.5298,0.0754,227.3879,0.4372,0.3679,517.3939,0.4036,0.4275
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ satvi + bai_126 + bai_236 + satvi:bai_126 + satvi:bai_236 + bai_126:bai_236,simp,0.401,0.3987,1644.5327,595.9393,-0.1018,0.5085,0.5973,0.0855,526.3048,1.0026,0.5791,486.9665,0.4156,0.5026
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ satvi + bai_126 + bai_236 + satvi:bai_126 + satvi:bai_236 + bai_126:bai_236,simp,0.3317,0.329,1793.2678,534.3536,-0.0852,0.4764,0.4045,0.0585,212.2447,0.385,0.3256,346.8159,0.3092,0.3143
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ satvi + bai_126 + bai_236 + satvi:bai_126 + satvi:bai_236 + bai_126:bai_236,simp,0.3626,0.3601,1835.3462,342.6971,0.1762,0.3695,0.3477,0.0514,379.9756,0.6553,0.5637,259.8832,0.2802,0.2705
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ satvi + bai_126 + bai_236 + satvi:bai_126 + satvi:bai_236 + bai_126:bai_236,simp,0.3401,0.3375,1829.9592,403.8651,0.0895,0.4186,0.3763,0.0557,261.7215,0.5042,0.4735,291.8892,0.3026,0.3077
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ satvi + bai_126 + bai_236 + satvi:bai_126 + satvi:bai_236 + bai_126:bai_236,simp,0.4221,0.4198,1664.5722,435.0592,0.1918,0.5313,0.503,0.0757,438.6237,0.7921,0.4493,344.9394,0.4212,0.4046
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ satvi + bai_126 + bai_236 + satvi:bai_126 + satvi:bai_236 + bai_126:bai_236,simp,0.2437,0.2408,1696.4771,280.525,0.6392,0.5794,0.5399,0.0886,296.703,0.7107,0.7385,246.1546,0.5084,0.4639
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ satvi + bai_146 + bai_236 + satvi:bai_146 + satvi:bai_236 + bai_146:bai_236,simp,0.3412,0.3387,1821.8212,324.7512,0.3722,0.4621,0.4862,0.0757,313.4936,0.6771,0.7,256.9894,0.3657,0.3818
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ satvi + bai_146 + bai_236 + satvi:bai_146 + satvi:bai_236 + bai_146:bai_236,simp,0.3404,0.3378,1683.4381,761.1549,-0.1894,0.5938,0.5303,0.0755,218.5624,0.4202,0.3655,517.7832,0.4039,0.4274
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ satvi + bai_146 + bai_236 + satvi:bai_146 + satvi:bai_236 + bai_146:bai_236,simp,0.4056,0.4033,1632.5828,596.7194,-0.0848,0.5092,0.598,0.0856,559.9607,1.0667,0.6353,487.5322,0.416,0.5019
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ satvi + bai_146 + bai_236 + satvi:bai_146 + satvi:bai_236 + bai_146:bai_236,simp,0.3352,0.3326,1784.996,552.8339,-0.0651,0.4929,0.4284,0.062,272.0815,0.4936,0.3927,366.7461,0.327,0.3349
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ satvi + bai_146 + bai_236 + satvi:bai_146 + satvi:bai_236 + bai_146:bai_236,simp,0.3599,0.3574,1841.8329,344.586,0.1889,0.3716,0.3519,0.052,390.5327,0.6735,0.5902,261.6222,0.2821,0.2728
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ satvi + bai_146 + bai_236 + satvi:bai_146 + satvi:bai_236 + bai_146:bai_236,simp,0.3463,0.3437,1815.3369,434.1419,0.1175,0.45,0.417,0.0617,332.2362,0.64,0.6011,316.0166,0.3276,0.3352
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ satvi + bai_146 + bai_236 + satvi:bai_146 + satvi:bai_236 + bai_146:bai_236,simp,0.4038,0.4014,1711.347,409.5042,0.1829,0.5,0.4725,0.0711,414.0647,0.7478,0.4385,322.2353,0.3935,0.3784
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ satvi + bai_146 + bai_236 + satvi:bai_146 + satvi:bai_236 + bai_146:bai_236,simp,0.2305,0.2274,1723.1913,270.2731,0.6077,0.5582,0.5246,0.0861,284.7508,0.6821,0.7081,236.349,0.4882,0.4499
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ satvi + bai_236 + bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246,simp,0.3426,0.3401,1818.3594,325.2998,0.3691,0.4629,0.4859,0.0756,312.4424,0.6748,0.6966,257.5941,0.3666,0.3823
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ satvi + bai_236 + bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246,simp,0.3412,0.3386,1681.5768,760.5194,-0.188,0.5933,0.5295,0.0754,218.3225,0.4197,0.3688,517.1799,0.4034,0.4267
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ satvi + bai_236 + bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246,simp,0.4067,0.4044,1629.7218,595.927,-0.0815,0.5085,0.5953,0.0852,561.1927,1.0691,0.6422,487.2828,0.4158,0.5002
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ satvi + bai_236 + bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246,simp,0.338,0.3354,1778.6566,555.1633,-0.063,0.495,0.4321,0.0625,280.1882,0.5083,0.3996,370.1088,0.33,0.3385
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ satvi + bai_236 + bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246,simp,0.3612,0.3586,1838.7855,343.9559,0.1882,0.3709,0.3516,0.0519,389.8503,0.6723,0.5909,261.1504,0.2816,0.2725
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ satvi + bai_236 + bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246,simp,0.3489,0.3464,1809.1272,437.9611,0.1208,0.454,0.4216,0.0624,340.5801,0.6561,0.6132,318.9626,0.3306,0.3382
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ satvi + bai_236 + bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246,simp,0.4028,0.4004,1713.8772,403.8427,0.1793,0.4931,0.467,0.0703,407.7072,0.7363,0.4334,317.5781,0.3878,0.3738
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ satvi + bai_236 + bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246,simp,0.2311,0.228,1722.0227,268.8131,0.6023,0.5552,0.5219,0.0856,283.0322,0.6779,0.7025,234.7637,0.4849,0.4472
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ satvi + bai_236 + bai_346 + satvi:bai_236 + satvi:bai_346 + bai_236:bai_346,simp,0.3464,0.3439,1809.0852,325.3278,0.3669,0.463,0.4867,0.0757,311.1409,0.672,0.6996,258.7784,0.3683,0.3845
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ satvi + bai_236 + bai_346 + satvi:bai_236 + satvi:bai_346 + bai_236:bai_346,simp,0.3412,0.3386,1681.59,751.0854,-0.1738,0.5859,0.5199,0.074,231.9304,0.4459,0.3904,509.5036,0.3975,0.4186
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ satvi + bai_236 + bai_346 + satvi:bai_236 + satvi:bai_346 + bai_236:bai_346,simp,0.41,0.4077,1621.2867,602.1956,-0.0548,0.5139,0.5965,0.0854,591.7887,1.1274,0.6806,496.3149,0.4235,0.5037
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ satvi + bai_236 + bai_346 + satvi:bai_236 + satvi:bai_346 + bai_236:bai_346,simp,0.3465,0.3439,1758.8232,565.2289,-0.0682,0.504,0.4443,0.0643,289.3693,0.525,0.4013,379.7624,0.3386,0.3489
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ satvi + bai_236 + bai_346 + satvi:bai_236 + satvi:bai_346 + bai_236:bai_346,simp,0.3637,0.3612,1832.7408,338.7612,0.1687,0.3653,0.346,0.0511,376.6793,0.6496,0.575,254.9951,0.275,0.2675
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ satvi + bai_236 + bai_346 + satvi:bai_236 + satvi:bai_346 + bai_236:bai_346,simp,0.3533,0.3508,1798.6183,441.7737,0.1141,0.4579,0.4239,0.0627,340.2551,0.6555,0.6065,320.7086,0.3324,0.3397
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ satvi + bai_236 + bai_346 + satvi:bai_236 + satvi:bai_346 + bai_236:bai_346,simp,0.4053,0.4029,1707.5978,399.5851,0.1767,0.4879,0.464,0.0699,402.3646,0.7267,0.4276,314.2458,0.3837,0.3711
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ satvi + bai_236 + bai_346 + satvi:bai_236 + satvi:bai_346 + bai_236:bai_346,simp,0.2363,0.2333,1711.5357,269.9558,0.6057,0.5576,0.5239,0.0859,284.2638,0.6809,0.7064,236.2385,0.4879,0.4491
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,simp,0.6936,0.6925,587.7356,288.4081,0.1107,0.4104,0.4128,0.0642,235.9441,0.5096,0.2828,198.6389,0.2827,0.2937
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,simp,0.6727,0.6714,604.2685,558.982,0.0342,0.4361,0.3611,0.0514,442.7436,0.8512,0.6034,341.4172,0.2663,0.2672
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,simp,0.6849,0.6836,655.4513,446.0333,0.3175,0.3806,0.3576,0.0512,392.4024,0.7475,0.7154,352.6242,0.3009,0.2869
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,simp,0.6756,0.6743,683.0061,391.8352,0.0398,0.3494,0.3101,0.0449,233.0575,0.4228,0.4047,254.2841,0.2267,0.2276
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,simp,0.6828,0.6816,766.0767,237.6076,0.0878,0.2562,0.2447,0.0362,246.5439,0.4252,0.345,184.0545,0.1985,0.1981
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,simp,0.6779,0.6766,716.9897,342.1516,-0.0247,0.3547,0.2896,0.0429,146.7097,0.2826,0.2014,217.9392,0.2259,0.2186
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,simp,0.6829,0.6816,764.4688,229.0504,-0.0847,0.2797,0.2474,0.0372,98.4114,0.1777,0.0564,165.091,0.2016,0.2008
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,simp,0.6107,0.6092,676.5267,160.4997,0.0277,0.3315,0.3105,0.0509,121.1179,0.2901,0.0799,124.3559,0.2569,0.2605
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,simp,0.7046,0.7035,528.6162,303.5556,0.1884,0.432,0.4244,0.066,259.8768,0.5613,0.3785,206.3944,0.2937,0.292
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,simp,0.6713,0.67,611.0436,539.6495,0.0165,0.421,0.3387,0.0482,301.3418,0.5793,0.4876,323.3238,0.2522,0.2522
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,simp,0.6937,0.6925,611.6593,467.3603,0.3405,0.3988,0.3674,0.0526,393.1483,0.749,0.7374,370.3088,0.316,0.2979
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,simp,0.6847,0.6835,639.2351,388.721,0.0437,0.3466,0.3134,0.0453,262.8699,0.4769,0.4353,251.7978,0.2245,0.2266
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,simp,0.6905,0.6893,728.3814,243.1904,0.1083,0.2622,0.2491,0.0368,233.7029,0.403,0.3632,192.6096,0.2077,0.2069
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,simp,0.6809,0.6797,702.2778,333.3584,-0.0551,0.3456,0.2741,0.0406,118.8587,0.229,0.1346,211.4141,0.2191,0.2094
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,simp,0.6889,0.6877,735.4659,225.4254,-0.0936,0.2753,0.2448,0.0369,94.6673,0.171,0.04,161.395,0.1971,0.1967
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,simp,0.6191,0.6176,643.0555,168.8137,-0.0498,0.3487,0.3169,0.052,119.0157,0.2851,-0.0018,126.9271,0.2622,0.2641
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,simp,0.707,0.7059,515.8808,295.9032,0.1821,0.4211,0.4269,0.0664,269.29,0.5816,0.3548,200.481,0.2853,0.293
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,simp,0.6836,0.6824,551.8975,568.9181,0.0639,0.4438,0.3586,0.0511,428.4884,0.8238,0.4753,353.7237,0.2759,0.2674
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,simp,0.6804,0.6791,677.3374,406.3733,0.2238,0.3468,0.3141,0.045,300.3226,0.5721,0.5041,316.4751,0.2701,0.2569
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,simp,0.6853,0.6841,636.2199,394.4457,0.0096,0.3517,0.3094,0.0448,208.112,0.3775,0.3595,252.9627,0.2255,0.2272
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,simp,0.6951,0.6939,705.7129,247.7051,0.1283,0.2671,0.2618,0.0387,270.2499,0.4661,0.4033,198.3609,0.2139,0.2147
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,simp,0.6875,0.6863,670.0007,335.1945,-0.0007,0.3475,0.2929,0.0433,163.2353,0.3145,0.2689,222.6136,0.2308,0.2291
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,simp,0.6971,0.6959,695.4999,247.78,-0.1153,0.3026,0.2726,0.041,99.0475,0.1789,0.0193,178.0743,0.2174,0.2189
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,simp,0.6076,0.606,688.7607,144.2785,0.0678,0.298,0.2771,0.0455,101.0383,0.242,0.1249,108.6841,0.2245,0.228
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,simp,0.7141,0.713,476.3109,300.6754,0.208,0.4279,0.4277,0.0665,274.3993,0.5927,0.3862,203.7065,0.2899,0.2915
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,simp,0.6885,0.6873,527.9224,566.5513,0.0436,0.442,0.3517,0.0501,447.4571,0.8603,0.4798,338.5174,0.2641,0.256
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,simp,0.685,0.6838,654.791,364.1807,0.2025,0.3108,0.3003,0.043,307.9863,0.5867,0.5153,289.8184,0.2473,0.2437
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,simp,0.693,0.6918,598.3782,391.3535,0.0266,0.3489,0.3107,0.045,226.059,0.4101,0.3787,253.3475,0.2259,0.2278
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,simp,0.7012,0.7,674.6484,247.4288,0.1386,0.2668,0.2602,0.0385,271.9928,0.4691,0.4009,198.7796,0.2143,0.2138
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,simp,0.6918,0.6906,648.3623,332.1518,-0.0183,0.3443,0.282,0.0417,144.9068,0.2791,0.2047,215.5308,0.2234,0.217
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,simp,0.7012,0.7,675.0177,235.1618,-0.0891,0.2872,0.2619,0.0394,113.5393,0.2051,0.0395,170.3649,0.208,0.2104
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ ndii7 + nir + bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,simp,0.6163,0.6148,654.121,148.4686,0.0043,0.3067,0.2747,0.0451,100.1327,0.2398,0.0547,110.1156,0.2274,0.2273
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,simp,0.6642,0.6629,735.5736,323.1939,0.3129,0.4599,0.4712,0.0733,328.8661,0.7103,0.5369,220.2304,0.3134,0.3159
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,simp,0.6242,0.6228,816.9677,567.8674,0.0096,0.443,0.3605,0.0513,307.1546,0.5905,0.4186,341.1366,0.2661,0.2635
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,simp,0.6409,0.6395,856.5728,470.1891,0.1555,0.4012,0.3709,0.0531,361.7083,0.6891,0.5363,366.9869,0.3132,0.3047
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,simp,0.6441,0.6427,825.2485,427.2347,0.0058,0.3809,0.3533,0.0511,279.6151,0.5073,0.4732,280.4631,0.2501,0.2566
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,simp,0.6502,0.6488,916.1221,272.3555,0.1677,0.2937,0.2905,0.0429,304.9136,0.5258,0.5005,225.007,0.2426,0.2428
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,simp,0.6355,0.6341,908.5704,345.3667,-0.0405,0.358,0.3011,0.0446,150.9915,0.2909,0.1971,229.7721,0.2382,0.2352
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,simp,0.6355,0.6341,973.097,204.3624,-0.0148,0.2495,0.2312,0.0348,127.1543,0.2296,0.1187,149.8027,0.1829,0.1849
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,simp,0.5533,0.5515,887.8193,167.7953,-0.0106,0.3466,0.3133,0.0514,112.0214,0.2683,0.0444,121.3627,0.2507,0.2516
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_136 + ndii7:swir1 + ndii7:bai_136 + swir1:bai_136,simp,0.6211,0.6197,930.0264,310.9315,0.2914,0.4425,0.4525,0.0704,301.6126,0.6514,0.5305,209.6345,0.2983,0.3042
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_136 + ndii7:swir1 + ndii7:bai_136 + swir1:bai_136,simp,0.5947,0.5932,933.2747,608.0285,0.0486,0.4743,0.4004,0.057,341.9694,0.6575,0.3989,401.0521,0.3129,0.309
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_136 + ndii7:swir1 + ndii7:bai_136 + swir1:bai_136,simp,0.6183,0.6168,950.3903,593.4978,0.2193,0.5065,0.4512,0.0646,527.7391,1.0054,0.6893,467.9698,0.3993,0.376
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_136 + ndii7:swir1 + ndii7:bai_136 + swir1:bai_136,simp,0.6217,0.6203,918.9467,488.1009,0.0302,0.4352,0.3975,0.0575,348.1043,0.6315,0.6038,323.9039,0.2888,0.29
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_136 + ndii7:swir1 + ndii7:bai_136 + swir1:bai_136,simp,0.6132,0.6116,1070.2909,282.0597,0.1178,0.3041,0.2847,0.0421,276.0583,0.4761,0.4575,220.4641,0.2377,0.2355
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_136 + ndii7:swir1 + ndii7:bai_136 + swir1:bai_136,simp,0.609,0.6074,1017.8262,377.3698,0.0598,0.3912,0.3492,0.0517,244.0979,0.4702,0.458,266.6163,0.2764,0.2811
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_136 + ndii7:swir1 + ndii7:bai_136 + swir1:bai_136,simp,0.6005,0.5989,1110.826,214.2933,0.0188,0.2617,0.2401,0.0362,149.3893,0.2698,0.1592,157.4472,0.1923,0.1916
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_136 + ndii7:swir1 + ndii7:bai_136 + swir1:bai_136,simp,0.5047,0.5027,1046.5049,178.3467,-0.0812,0.3684,0.3284,0.0539,116.4831,0.279,-0.0313,128.5909,0.2656,0.2666
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_236 + ndii7:swir1 + ndii7:bai_236 + swir1:bai_236,simp,0.6593,0.658,758.9893,367.5874,0.4232,0.5231,0.4951,0.077,358.5321,0.7744,0.6578,259.8479,0.3698,0.3498
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_236 + ndii7:swir1 + ndii7:bai_236 + swir1:bai_236,simp,0.647,0.6456,720.7982,800.9772,0.1973,0.6248,0.4732,0.0674,456.8913,0.8784,0.4285,537.4748,0.4193,0.3695
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ ndii7 + swir1 + bai_236 + ndii7:swir1 + ndii7:bai_236 + swir1:bai_236,simp,0.6135,0.612,969.6774,347.4363,0.0839,0.2965,0.3021,0.0432,336.1166,0.6403,0.5809,276.0979,0.2356,0.247
