Date,Pasture,EcoSite,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow,Notes
10/7/2016,17N,Plains,2,4,6,10,3,VUOC,24,2,BOGR,17,2.5,
10/7/2016,17N,Plains,2,4,9,12,2,ARPU,19,3,VUOC,15.5,2.5,
10/7/2016,17N,Plains,2,4,12,17,3,BOGR,12,3,BOGR,14.5,3,
10/7/2016,17N,Plains,2,4,15,8,2,OPPO,6,2,BOGR,7,2,
10/7/2016,17N,Plains,2,4,18,12,5,BOGR,6,2,VUOC,9,3.5,
10/7/2016,17N,Plains,2,4,21,11,4,OPPO,12,4,BOGR,11.5,4,
10/7/2016,17N,Plains,2,4,24,6,2,BOGR,3,1,BOGR,4.5,1.5,
10/7/2016,17N,Salt Flat,3,1,3,21,8,PASM,34,11,PASM,27.5,9.5,
10/7/2016,17N,Salt Flat,3,1,6,20,4,PASM,14,4,PASM,17,4,
10/7/2016,17N,Salt Flat,3,1,9,26,9,PASM,27,6,PASM,26.5,7.5,
10/7/2016,17N,Salt Flat,3,1,12,35,18,PASM,34,5,PASM,34.5,11.5,
10/7/2016,17N,Salt Flat,3,1,15,31,8,PASM,28,2,PASM,29.5,5,
10/7/2016,17N,Salt Flat,3,1,18,20,5,PASM,20,3,PASM,20,4,
10/7/2016,17N,Salt Flat,3,1,21,24,8,DISP,19,8,PASM,21.5,8,
10/7/2016,17N,Salt Flat,3,1,24,6,2,PASM,7,1,DISP,6.5,1.5,
10/7/2016,17N,Salt Flat,3,2,3,16,2,PASM,16,3,PASM,16,2.5,
10/7/2016,17N,Salt Flat,3,2,6,22,3,PASM,13,5,PASM,17.5,4,
10/7/2016,17N,Salt Flat,3,2,9,12,2,PASM,22,3,PASM,17,2.5,
10/7/2016,17N,Salt Flat,3,2,12,11,3,PASM,14,5,PASM,12.5,4,
10/7/2016,17N,Salt Flat,3,2,15,24,3,PASM,19,5,PASM,21.5,4,
10/7/2016,17N,Salt Flat,3,2,18,8,2,PASM,5,3,BOGR,6.5,2.5,
10/7/2016,17N,Salt Flat,3,2,21,4,1,BOGR,8,1,CADU,6,1,
10/7/2016,17N,Salt Flat,3,2,24,9,1,BOGR,6,3,BOGR,7.5,2,
10/7/2016,17N,Salt Flat,3,3,3,16,2,PASM,25,4,PASM,20.5,3,
10/7/2016,17N,Salt Flat,3,3,6,22,7,PASM,24,8,PASM,23,7.5,
10/7/2016,17N,Salt Flat,3,3,9,36,12,PASM,25,7,PASM,30.5,9.5,
10/7/2016,17N,Salt Flat,3,3,12,31,13,PASM,32,14,PASM,31.5,13.5,
10/7/2016,17N,Salt Flat,3,3,15,34,9,PASM,30,16,PASM,32,12.5,
10/7/2016,17N,Salt Flat,3,3,18,22,5,PASM,32,7,PASM,27,6,
10/7/2016,17N,Salt Flat,3,3,21,22,4,PASM,21,5,PASM,21.5,4.5,
10/7/2016,17N,Salt Flat,3,3,24,26,8,PASM,32,7,PASM,29,7.5,
10/7/2016,17N,Salt Flat,3,4,3,46,11,PASM,39,9,PASM,42.5,10,
10/7/2016,17N,Salt Flat,3,4,6,34,9,PASM,33,9,PASM,33.5,9,
10/7/2016,17N,Salt Flat,3,4,9,44,7,PASM,44,7,PASM,44,7,
10/7/2016,17N,Salt Flat,3,4,12,26,7,PASM,22,5,PASM,24,6,
10/7/2016,17N,Salt Flat,3,4,15,33,10,PASM,14,3,CADU,23.5,6.5,
10/7/2016,17N,Salt Flat,3,4,18,20,8,PASM,22,5,PASM,21,6.5,
10/7/2016,17N,Salt Flat,3,4,21,18,2,CADU,24,4,PASM,21,3,
10/7/2016,17N,Salt Flat,3,4,24,24,6,BOGR,26,6,PASM,25,6,
10/7/2016,17N,Salt Flat,4,1,3,29,12,CADU,30,7,PASM,29.5,9.5,
10/7/2016,17N,Salt Flat,4,1,6,51,17,PASM,45,18,PASM,48,17.5,
10/7/2016,17N,Salt Flat,4,1,9,45,14,SPAI,47,17,SPAI,46,15.5,
10/7/2016,17N,Salt Flat,4,1,12,30,7,SPAI,27,9,SPAI,28.5,8,
10/7/2016,17N,Salt Flat,4,1,15,28,6,PASM,26,9,PASM,27,7.5,
10/7/2016,17N,Salt Flat,4,1,18,30,9,PASM,24,12,PASM,27,10.5,
10/7/2016,17N,Salt Flat,4,1,21,28,16,PASM,38,9,PASM,33,12.5,
10/7/2016,17N,Salt Flat,4,1,24,28,18,SPAI,25,12,SPAI,26.5,15,
10/7/2016,17N,Salt Flat,4,2,3,24,7,PASM,56,6,SPAI,40,6.5,
10/7/2016,17N,Salt Flat,4,2,6,36,10,PASM,45,13,SPAI,40.5,11.5,
10/7/2016,17N,Salt Flat,4,2,9,13,6,SPAI,18,3,DISP,15.5,4.5,
10/7/2016,17N,Salt Flat,4,2,12,22,6,PASM,20,4,SPAI,21,5,
10/7/2016,17N,Salt Flat,4,2,15,40,13,SPAI,28,19,PASM,34,16,
10/7/2016,17N,Salt Flat,4,2,18,30,6,SPAI,17,2,DISP,23.5,4,
10/7/2016,17N,Salt Flat,4,2,21,19,5,SPAI,23,10,SPAI,21,7.5,
10/7/2016,17N,Salt Flat,4,2,24,34,13,SPAI,39,8,PASM,36.5,10.5,
10/7/2016,17N,Salt Flat,4,3,3,20,5,DISP,25,5,DISP,22.5,5,
10/7/2016,17N,Salt Flat,4,3,6,12,3,SPAI,26,6,DISP,19,4.5,
10/7/2016,17N,Salt Flat,4,3,9,27,2,DISP,23,3,DISP,25,2.5,
10/7/2016,17N,Salt Flat,4,3,12,20,2,BOGR,40,12,SPAI,30,7,
10/7/2016,17N,Salt Flat,4,3,15,20,2,PASM,40,16,SPAI,30,9,
10/7/2016,17N,Salt Flat,4,3,18,12,2,SPAI,21,3,PASM,16.5,2.5,
10/7/2016,17N,Salt Flat,4,3,21,24,3,SPAI,16,7,SPAI,20,5,
10/7/2016,17N,Salt Flat,4,3,24,19,7,DISP,28,10,PASM,23.5,8.5,
10/7/2016,17N,Salt Flat,4,4,3,35,9,SPAI,23,9,SPAI,29,9,
10/7/2016,17N,Salt Flat,4,4,6,11,1,DISP,16,1,PASM,13.5,1,
10/7/2016,17N,Salt Flat,4,4,9,26,5,SPAI,11,4,PASM,18.5,4.5,
10/7/2016,17N,Salt Flat,4,4,12,28,6,DISP,30,9,SPAI,29,7.5,
10/7/2016,17N,Salt Flat,4,4,15,21,5,SPAI,25,5,SPAI,23,5,
10/7/2016,17N,Salt Flat,4,4,18,22,1,SPAI,15,1,SPAI,18.5,1,
10/7/2016,17N,Salt Flat,4,4,21,28,10,PASM,31,3,SPAI,29.5,6.5,
10/7/2016,17N,Salt Flat,4,4,24,15,4,PASM,28,9,SPAI,21.5,6.5,
10/7/2016,17N,Plains,5,1,3,12,5,OPPO,23,4,PASM,17.5,4.5,
10/7/2016,17N,Plains,5,1,6,28,8,PASM,30,1,HEVI,29,4.5,
10/7/2016,17N,Plains,5,1,9,28,4,PASM,28,5,EREF,28,4.5,
10/7/2016,17N,Plains,5,1,12,31,5,PASM,26,1,PASM,28.5,3,
10/7/2016,17N,Plains,5,1,15,18,3,ARPU,20,1,PASM,19,2,
10/7/2016,17N,Plains,5,1,18,25,5,ARPU,26,1,PASM,25.5,3,
10/7/2016,17N,Plains,5,1,21,17,4,OPPO,10,3,OPPO,13.5,3.5,
10/7/2016,17N,Plains,5,1,24,15,3,BOGR,6,1,BOGR,10.5,2,
10/7/2016,17N,Plains,5,2,3,8,4,OPPO,12,4,EREF,10,4,
10/7/2016,17N,Plains,5,2,6,15,2,HECO,8,2,BOGR,11.5,2,
10/7/2016,17N,Plains,5,2,9,8,2,BOGR,10,2,VUOC,9,2,
10/7/2016,17N,Plains,5,2,12,9,2,BOGR,16,2,BOGR,12.5,2,
10/7/2016,17N,Plains,5,2,15,31,2,EREF,23,3,HECO,27,2.5,
10/7/2016,17N,Plains,5,2,18,23,2,BOGR,18,3,ARPU,20.5,2.5,
10/7/2016,17N,Plains,5,2,21,12,3,ELEL,31,4,HECO,21.5,3.5,
10/7/2016,17N,Plains,5,2,24,19,2,BOGR,15,2,HECO,17,2,
10/7/2016,17N,Plains,5,3,3,12,3,LASE,12,5,OPPO,12,4,
10/7/2016,17N,Plains,5,3,6,17,1,HECO,23,2,HECO,20,1.5,
10/7/2016,17N,Plains,5,3,9,10,3,HECO,25,4,HECO,17.5,3.5,
10/7/2016,17N,Plains,5,3,12,22,3,OPPO,19,4,OPPO,20.5,3.5,
10/7/2016,17N,Plains,5,3,15,23,2,EREF,33,5,OPPO,28,3.5,
10/7/2016,17N,Plains,5,3,18,25,7,EREF,16,5,EREF,20.5,6,
10/7/2016,17N,Plains,5,3,21,31,6,HECO,36,5,HECO,33.5,5.5,
10/7/2016,17N,Plains,5,3,24,22,3,OPPO,20,8,HECO,21,5.5,
10/7/2016,17N,Plains,5,4,3,16,4,BOGR,14,2,PASM,15,3,
10/7/2016,17N,Plains,5,4,6,10,3,BOGR,12,1,PASM,11,2,
10/7/2016,17N,Plains,5,4,9,5,1,BOGR,12,2,BOGR,8.5,1.5,
10/7/2016,17N,Plains,5,4,12,10,2,BOGR,5,3,OPPO,7.5,2.5,
10/7/2016,17N,Plains,5,4,15,7,1,BOGR,7,1,BOGR,7,1,
10/7/2016,17N,Plains,5,4,18,14,1,ARPU,22,1,PASM,18,1,
10/7/2016,17N,Plains,5,4,21,12,2,BOGR,16,3,PASM,14,2.5,
10/7/2016,17N,Plains,5,4,24,13,1,BOGR,18,2,BOGR,15.5,1.5,
10/7/2016,17N,Plains,6,1,3,22,2,HECO,21,1,HECO,21.5,1.5,
10/7/2016,17N,Plains,6,1,6,14,3,HECO,23,2,EREF,18.5,2.5,
10/7/2016,17N,Plains,6,1,9,22,3,HECO,16,2,HECO,19,2.5,
10/7/2016,17N,Plains,6,1,12,6,1,BOGR,42,1,BOGR,24,1,
10/7/2016,17N,Plains,6,1,15,15,1,BOGR,8,2,BOGR,11.5,1.5,
10/7/2016,17N,Plains,6,1,18,13,1,BOGR,12,1,BOGR,12.5,1,
10/7/2016,17N,Plains,6,1,21,8,2,BOGR,8,1,BOGR,8,1.5,
10/7/2016,17N,Plains,6,1,24,16,2,HECO,16,2,BOGR,16,2,
10/7/2016,17N,Plains,6,2,3,21,3,PASM,15,3,PASM,18,3,
10/7/2016,17N,Plains,6,2,6,16,2,PASM,33,6,PASM,24.5,4,
10/7/2016,17N,Plains,6,2,9,51,8,PASM,48,24,PASM,49.5,16,
10/7/2016,17N,Plains,6,2,12,27,4,PASM,35,10,PASM,31,7,
10/7/2016,17N,Plains,6,2,15,6,3,BOGR,7,4,BOGR,6.5,3.5,
10/7/2016,17N,Plains,6,2,18,14,2,BOGR,8,3,BOGR,11,2.5,
10/7/2016,17N,Plains,6,2,21,11,1,CADU,11,1,PASM,11,1,
10/7/2016,17N,Plains,6,2,24,3,0,BARE,10,2,JUBA,6.5,1,
10/7/2016,17N,Plains,6,3,3,20,6,HECO,26,5,HECO,23,5.5,
10/7/2016,17N,Plains,6,3,6,15,3,BOGR,7,3,HECO,11,3,
10/7/2016,17N,Plains,6,3,9,4,1,BOGR,5,2,BOGR,4.5,1.5,
10/7/2016,17N,Plains,6,3,12,20,1,ARPU,15,3,HECO,17.5,2,
10/7/2016,17N,Plains,6,3,15,8,2,BOGR,11,4,BOGR,9.5,3,
10/7/2016,17N,Plains,6,3,18,5,1,BOGR,14,2,HECO,9.5,1.5,
10/7/2016,17N,Plains,6,3,21,9,3,HECO,2,1,BOGR,5.5,2,
10/7/2016,17N,Plains,6,3,24,8,3,BOGR,5,1,BOGR,6.5,2,
10/7/2016,17N,Plains,6,4,3,16,2,PASM,15,1,PASM,15.5,1.5,
10/7/2016,17N,Plains,6,4,6,21,2,PASM,12,2,PASM,16.5,2,
10/7/2016,17N,Plains,6,4,9,26,8,PASM,24,3,PASM,25,5.5,
10/7/2016,17N,Plains,6,4,12,20,4,PASM,16,1,PASM,18,2.5,
10/7/2016,17N,Plains,6,4,15,28,6,PASM,22,3,PASM,25,4.5,
10/7/2016,17N,Plains,6,4,18,25,7,PASM,28,2,PASM,26.5,4.5,
10/7/2016,17N,Plains,6,4,21,35,4,PASM,15,1,PASM,25,2.5,
10/7/2016,17N,Plains,6,4,24,28,2,PASM,22,5,PASM,25,3.5,
10/11/2016,17S,Plains,1,1,3,15,3,EREF,16,2,BOGR,15.5,2.5,
10/11/2016,17S,Plains,1,1,6,7,3,BOGR,10,1,BOGR,8.5,2,
10/11/2016,17S,Plains,1,1,9,8,1,BOGR,11,1,VUOC,9.5,1,
10/11/2016,17S,Plains,1,1,12,9,1,BOGR,12,2,VUOC,10.5,1.5,
10/11/2016,17S,Plains,1,1,15,8,3,OPPO,8,2,BOGR,8,2.5,
10/11/2016,17S,Plains,1,1,18,10,2,BOGR,11,1,VUOC,10.5,1.5,
10/11/2016,17S,Plains,1,1,21,4,1,BOGR,6,1,BOGR,5,1,
10/11/2016,17S,Plains,1,1,24,10,2,VUOC,20,5,SPCR,15,3.5,
10/11/2016,17S,Plains,1,2,3,12,3,VUOC,12,2,VUOC,12,2.5,
10/11/2016,17S,Plains,1,2,6,11,1,PASM,11,2,BOGR,11,1.5,
10/11/2016,17S,Plains,1,2,9,5,0,VUOC,10,1,BOGR,7.5,0.5,
10/11/2016,17S,Plains,1,2,12,14,4,HECO,13,2,OPPO,13.5,3,
10/11/2016,17S,Plains,1,2,15,13,3,VUOC,10,2,BOGR,11.5,2.5,
10/11/2016,17S,Plains,1,2,18,12,2,HECO,19,3,HECO,15.5,2.5,
10/11/2016,17S,Plains,1,2,21,14,3,BOGR,13,2,PASM,13.5,2.5,
10/11/2016,17S,Plains,1,2,24,17,2,VUOC,13,3,HECO,15,2.5,
10/11/2016,17S,Plains,1,3,3,11,2,VUOC,14,5,VUOC,12.5,3.5,
10/11/2016,17S,Plains,1,3,6,10,2,VUOC,12,3,BOGR,11,2.5,
10/11/2016,17S,Plains,1,3,9,9,1,HECO,0,0,BARE,4.5,0.5,
10/11/2016,17S,Plains,1,3,12,10,2,VUOC,10,3,VUOC,10,2.5,
10/11/2016,17S,Plains,1,3,15,8,2,BOGR,8,2,VUOC,8,2,
10/11/2016,17S,Plains,1,3,18,10,3,BOGR,6,3,BOGR,8,3,
10/11/2016,17S,Plains,1,3,21,10,2,VUOC,6,1,VUOC,8,1.5,
10/11/2016,17S,Plains,1,3,24,13,3,BOGR,19,3,BOGR,16,3,
10/11/2016,17S,Plains,1,4,3,18,3,HECO,20,5,HECO,19,4,
10/11/2016,17S,Plains,1,4,6,24,6,HECO,13,3,BOGR,18.5,4.5,
10/11/2016,17S,Plains,1,4,9,16,3,HECO,16,2,HECO,16,2.5,
10/11/2016,17S,Plains,1,4,12,18,4,EREF,6,1,BOGR,12,2.5,
10/11/2016,17S,Plains,1,4,15,11,2,HECO,26,5,HECO,18.5,3.5,
10/11/2016,17S,Plains,1,4,18,18,1,BOGR,20,2,BOGR,19,1.5,
10/11/2016,17S,Plains,1,4,21,16,4,BOGR,22,2,BOGR,19,3,
10/11/2016,17S,Plains,1,4,24,13,1,BOGR,12,2,BOGR,12.5,1.5,
10/11/2016,17S,Plains,2,1,3,10,1,HECO,16,5,HECO,13,3,
10/11/2016,17S,Plains,2,1,6,14,4,VUOC,10,4,VUOC,12,4,
10/11/2016,17S,Plains,2,1,9,16,4,VUOC,9,2,VUOC,12.5,3,
10/11/2016,17S,Plains,2,1,12,11,1,VUOC,7,3,CADU,9,2,
10/11/2016,17S,Plains,2,1,15,31,5,BOGR,9,3,BOGR,20,4,
10/11/2016,17S,Plains,2,1,18,17,3,BOGR,12,3,VUOC,14.5,3,
10/11/2016,17S,Plains,2,1,21,8,3,VUOC,16,6,VUOC,12,4.5,
10/11/2016,17S,Plains,2,1,24,7,2,BOGR,13,5,BOGR,10,3.5,
10/11/2016,17S,Plains,2,2,3,13,3,VUOC,11,2,BOGR,12,2.5,
10/11/2016,17S,Plains,2,2,6,12,3,OPPO,13,3,VUOC,12.5,3,
10/11/2016,17S,Plains,2,2,9,10,3,BOGR,11,4,VUOC,10.5,3.5,
10/11/2016,17S,Plains,2,2,12,11,2,BOGR,8,3,BOGR,9.5,2.5,
10/11/2016,17S,Plains,2,2,15,15,3,VUOC,11,4,VUOC,13,3.5,
10/11/2016,17S,Plains,2,2,18,11,5,CADU,7,3,HECO,9,4,
10/11/2016,17S,Plains,2,2,21,15,8,CAFI,16,5,BOGR,15.5,6.5,
10/11/2016,17S,Plains,2,2,24,18,6,HECO,14,4,HECO,16,5,
10/11/2016,17S,Plains,2,3,3,6,2,VUOC,7,2,VUOC,6.5,2,
10/11/2016,17S,Plains,2,3,6,32,1,HECO,12,5,BOGR,22,3,
10/11/2016,17S,Plains,2,3,9,11,2,VUOC,7,2,VUOC,9,2,
10/11/2016,17S,Plains,2,3,12,8,3,VUOC,12,3,BOGR,10,3,
10/11/2016,17S,Plains,2,3,15,8,3,BOGR,8,2,BOGR,8,2.5,
10/11/2016,17S,Plains,2,3,18,10,1,BOGR,7,2,VUOC,8.5,1.5,
10/11/2016,17S,Plains,2,3,21,8,3,BOGR,10,3,VUOC,9,3,
10/11/2016,17S,Plains,2,3,24,10,4,BOGR,14,4,BOGR,12,4,
10/11/2016,17S,Plains,2,4,3,11,2,VUOC,12,3,BOGR,11.5,2.5,
10/11/2016,17S,Plains,2,4,6,18,5,BOGR,23,6,VUOC,20.5,5.5,
10/11/2016,17S,Plains,2,4,9,17,7,OPPO,24,3,OPPO,20.5,5,
10/11/2016,17S,Plains,2,4,12,12,2,BOGR,10,3,VUOC,11,2.5,
10/11/2016,17S,Plains,2,4,15,11,4,VUOC,7,2,VUOC,9,3,
10/11/2016,17S,Plains,2,4,18,9,3,BOGR,11,2,BOGR,10,2.5,
10/11/2016,17S,Plains,2,4,21,13,3,BOGR,12,5,VUOC,12.5,4,
10/11/2016,17S,Plains,2,4,24,16,4,EREF,10,4,VUOC,13,4,
10/11/2016,17S,Salt Flat,3,1,3,18,3,BOGR,15,2,HECO,16.5,2.5,
10/11/2016,17S,Salt Flat,3,1,6,20,4,HECO,22,3,HECO,21,3.5,
10/11/2016,17S,Salt Flat,3,1,9,17,2,HECO,11,2,BOGR,14,2,
10/11/2016,17S,Salt Flat,3,1,12,12,3,BOGR,21,4,SPAI,16.5,3.5,
10/11/2016,17S,Salt Flat,3,1,15,29,4,PASM,30,3,OPPO,29.5,3.5,
10/11/2016,17S,Salt Flat,3,1,18,10,3,BOGR,23,3,SPAI,16.5,3,
10/11/2016,17S,Salt Flat,3,1,21,15,2,PASM,16,3,VUOC,15.5,2.5,
10/11/2016,17S,Salt Flat,3,1,24,30,2,PASM,18,3,PASM,24,2.5,
10/11/2016,17S,Salt Flat,3,2,3,20,1,SPCR,24,5,SPCR,22,3,
10/11/2016,17S,Salt Flat,3,2,6,16,3,GUSA,12,2,GUSA,14,2.5,
10/11/2016,17S,Salt Flat,3,2,9,19,5,BOGR,22,6,SPAI,20.5,5.5,
10/11/2016,17S,Salt Flat,3,2,12,16,2,SPCR,21,3,DISP,18.5,2.5,
10/11/2016,17S,Salt Flat,3,2,15,47,20,DISP,38,8,SPAI,42.5,14,
10/11/2016,17S,Salt Flat,3,2,18,44,10,CAFI,45,16,DISP,44.5,13,
10/11/2016,17S,Salt Flat,3,2,21,12,6,JUBA,11,2,JUBA,11.5,4,
10/11/2016,17S,Salt Flat,3,2,24,37,12,SPCR,36,6,SPCR,36.5,9,
10/11/2016,17S,Salt Flat,3,3,3,28,4,HECO,18,6,BOGR,23,5,
10/11/2016,17S,Salt Flat,3,3,6,4,1,BOGR,5,2,BOGR,4.5,1.5,
10/11/2016,17S,Salt Flat,3,3,9,5,2,BOGR,21,5,HECO,13,3.5,
10/11/2016,17S,Salt Flat,3,3,12,8,3,OPPO,10,5,OPPO,9,4,
10/11/2016,17S,Salt Flat,3,3,15,11,2,BOGR,19,3,BOGR,15,2.5,
10/11/2016,17S,Salt Flat,3,3,18,23,6,DISP,18,10,SPAI,20.5,8,
10/11/2016,17S,Salt Flat,3,3,21,29,3,SPAI,19,4,SPAI,24,3.5,
10/11/2016,17S,Salt Flat,3,3,24,17,3,SPAI,9,2,DISP,13,2.5,
10/11/2016,17S,Salt Flat,3,4,3,51,13,BOGR,32,8,SPAI,41.5,10.5,
10/11/2016,17S,Salt Flat,3,4,6,67,9,CAFI,45,9,RACO,56,9,
10/11/2016,17S,Salt Flat,3,4,9,45,5,CAFI,50,8,DISP,47.5,6.5,
10/11/2016,17S,Salt Flat,3,4,12,34,10,SPAI,38,12,SPAI,36,11,
10/11/2016,17S,Salt Flat,3,4,15,48,23,DISP,35,15,DISP,41.5,19,
10/11/2016,17S,Salt Flat,3,4,18,51,22,SPAI,64,19,SPAI,57.5,20.5,
10/11/2016,17S,Salt Flat,3,4,21,86,25,SPAI,44,25,SPAI,65,25,
10/11/2016,17S,Salt Flat,3,4,24,56,24,CAFI,55,25,CAFI,55.5,24.5,
10/11/2016,17S,Salt Flat,4,1,3,22,4,BOGR,24,10,HECO,23,7,
10/11/2016,17S,Salt Flat,4,1,6,13,4,OPPO,19,2,HECO,16,3,
10/11/2016,17S,Salt Flat,4,1,9,20,7,HECO,22,3,HECO,21,5,
10/11/2016,17S,Salt Flat,4,1,12,24,5,HECO,26,3,BOGR,25,4,
10/11/2016,17S,Salt Flat,4,1,15,20,8,HECO,18,6,HECO,19,7,
10/11/2016,17S,Salt Flat,4,1,18,11,5,OPPO,19,2,OPPO,15,3.5,
10/11/2016,17S,Salt Flat,4,1,21,17,5,HECO,16,4,HECO,16.5,4.5,
10/11/2016,17S,Salt Flat,4,1,24,22,5,HECO,13,2,HECO,17.5,3.5,
10/11/2016,17S,Salt Flat,4,2,3,31,15,PASM,39,7,PASM,35,11,
10/11/2016,17S,Salt Flat,4,2,6,75,13,DISP,24,10,CAFI,49.5,11.5,
10/11/2016,17S,Salt Flat,4,2,9,27,12,DISP,80,10,SPAI,53.5,11,
10/11/2016,17S,Salt Flat,4,2,12,48,18,CAFI,82,17,CAFI,65,17.5,
10/11/2016,17S,Salt Flat,4,2,15,32,14,DISP,41,18,SPAI,36.5,16,
10/11/2016,17S,Salt Flat,4,2,18,40,16,CAFI,64,19,CAFI,52,17.5,
10/11/2016,17S,Salt Flat,4,2,21,28,13,DISP,37,22,CAFI,32.5,17.5,
10/11/2016,17S,Salt Flat,4,2,24,30,10,CAFI,26,13,CAFI,28,11.5,
10/11/2016,17S,Salt Flat,4,3,3,15,4,DISP,28,4,SPAI,21.5,4,
10/11/2016,17S,Salt Flat,4,3,6,21,5,DISP,21,5,SPAI,21,5,
10/11/2016,17S,Salt Flat,4,3,9,31,12,SPAI,31,15,SPAI,31,13.5,
10/11/2016,17S,Salt Flat,4,3,12,34,3,SPCR,29,4,SPAI,31.5,3.5,
10/11/2016,17S,Salt Flat,4,3,15,32,3,SPCR,22,5,SPCR,27,4,
10/11/2016,17S,Salt Flat,4,3,18,29,5,SPCR,21,7,SPAI,25,6,
10/11/2016,17S,Salt Flat,4,3,21,30,11,SPAI,32,8,CIUN,31,9.5,
10/11/2016,17S,Salt Flat,4,3,24,33,8,SPAI,30,17,SPAI,31.5,12.5,
10/11/2016,17S,Salt Flat,4,4,3,23,6,SPCR,20,7,DISP,21.5,6.5,
10/11/2016,17S,Salt Flat,4,4,6,24,3,SPCR,25,6,SPCR,24.5,4.5,
10/11/2016,17S,Salt Flat,4,4,9,22,7,SPCR,14,3,SPCR,18,5,
10/11/2016,17S,Salt Flat,4,4,12,28,6,SPCR,21,5,SPAI,24.5,5.5,
10/11/2016,17S,Salt Flat,4,4,15,28,8,DISP,22,4,DISP,25,6,
10/11/2016,17S,Salt Flat,4,4,18,18,9,DISP,33,6,DISP,25.5,7.5,
10/11/2016,17S,Salt Flat,4,4,21,18,3,BOGR,25,4,SPCR,21.5,3.5,
10/11/2016,17S,Salt Flat,4,4,24,19,5,DISP,24,4,DISP,21.5,4.5,
10/11/2016,17S,Plains,5,1,3,24,4,PASM,9,3,BOGR,16.5,3.5,
10/11/2016,17S,Plains,5,1,6,10,5,OPPO,19,5,OPPO,14.5,5,
10/11/2016,17S,Plains,5,1,9,12,4,OPPO,9,4,OPPO,10.5,4,
10/11/2016,17S,Plains,5,1,12,6,3,CADU,11,2,BOGR,8.5,2.5,
10/11/2016,17S,Plains,5,1,15,3,1,BOGR,5,2,BOGR,4,1.5,
10/11/2016,17S,Plains,5,1,18,11,3,GUSA,10,5,BOGR,10.5,4,
10/11/2016,17S,Plains,5,1,21,6,4,EREF,23,7,OPPO,14.5,5.5,
10/11/2016,17S,Plains,5,1,24,5,2,BOGR,6,3,BOGR,5.5,2.5,
10/11/2016,17S,Plains,5,2,3,34,14,HECO,15,3,BOGR,24.5,8.5,
10/11/2016,17S,Plains,5,2,6,21,3,HECO,8,3,BOGR,14.5,3,
10/11/2016,17S,Plains,5,2,9,21,3,BOGR,11,5,HECO,16,4,
10/11/2016,17S,Plains,5,2,12,21,3,HECO,25,5,PASM,23,4,
10/11/2016,17S,Plains,5,2,15,11,2,OEAL,14,2,EVNU,12.5,2,
10/11/2016,17S,Plains,5,2,18,31,4,HECO,41,6,EREF,36,5,
10/11/2016,17S,Plains,5,2,21,20,3,HECO,22,5,EREF,21,4,
10/11/2016,17S,Plains,5,2,24,28,3,HECO,36,9,HECO,32,6,
10/11/2016,17S,Plains,5,3,3,7,2,BOGR,6,3,BOGR,6.5,2.5,
10/11/2016,17S,Plains,5,3,6,4,2,BOGR,3,2,BOGR,3.5,2,
10/11/2016,17S,Plains,5,3,9,10,3,BOGR,17,6,ARPU,13.5,4.5,
10/11/2016,17S,Plains,5,3,12,8,2,BOGR,17,3,BOGR,12.5,2.5,
10/11/2016,17S,Plains,5,3,15,14,2,ARPU,6,3,BOGR,10,2.5,
10/11/2016,17S,Plains,5,3,18,9,2,ARPU,12,3,ARPU,10.5,2.5,
10/11/2016,17S,Plains,5,3,21,5,1,BOGR,15,7,HECO,10,4,
10/11/2016,17S,Plains,5,3,24,22,3,BOGR,19,12,GUSA,20.5,7.5,
10/11/2016,17S,Plains,5,4,3,12,1,ARPU,7,2,BOGR,9.5,1.5,
10/11/2016,17S,Plains,5,4,6,5,1,BOGR,17,3,ARPU,11,2,
10/11/2016,17S,Plains,5,4,9,7,2,GUSA,4,2,GUSA,5.5,2,
10/11/2016,17S,Plains,5,4,12,6,1,BOGR,14,2,BOGR,10,1.5,
10/11/2016,17S,Plains,5,4,15,11,3,OPPO,12,5,BOGR,11.5,4,
10/11/2016,17S,Plains,5,4,18,5,2,BOGR,4,2,BOGR,4.5,2,
10/11/2016,17S,Plains,5,4,21,5,3,BOGR,10,3,BOGR,7.5,3,
10/11/2016,17S,Plains,5,4,24,34,5,HECO,14,5,ELEL,24,5,
10/11/2016,17S,Plains,6,1,3,32,7,HECO,30,16,HECO,31,11.5,
10/11/2016,17S,Plains,6,1,6,23,5,HECO,21,9,HECO,22,7,
10/11/2016,17S,Plains,6,1,9,36,6,HECO,48,9,HECO,42,7.5,
10/11/2016,17S,Plains,6,1,12,26,7,HECO,30,12,HECO,28,9.5,
10/11/2016,17S,Plains,6,1,15,31,10,HECO,46,9,HECO,38.5,9.5,
10/11/2016,17S,Plains,6,1,18,42,12,HECO,39,15,HECO,40.5,13.5,
10/11/2016,17S,Plains,6,1,21,46,7,HECO,43,15,HECO,44.5,11,
10/11/2016,17S,Plains,6,1,24,48,7,HECO,40,8,HECO,44,7.5,
10/11/2016,17S,Plains,6,2,3,26,3,HECO,31,6,HECO,28.5,4.5,
10/11/2016,17S,Plains,6,2,6,27,10,HECO,27,7,HECO,27,8.5,
10/11/2016,17S,Plains,6,2,9,26,10,PASM,26,5,HECO,26,7.5,
